model,term,auroc,auprc,n_pos,variant,is_fallback,control,library
BRIDGE_OSDR_FT_dynamic,regulation of apoptotic process (GO:0042981),0.5184828278172295,0.0490876582762231,606,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of cellular process (GO:0048522),0.4882123393397177,0.0368130400805687,512,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of transcription by RNA polymerase II (GO:0000122),0.4845519784685935,0.0363057615102909,504,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cellular process (GO:0048523),0.502599676660008,0.036561320403242,454,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,protein phosphorylation (GO:0006468),0.4915973643791083,0.0364602210368004,449,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of intracellular signal transduction (GO:1902533),0.5101258386881834,0.0345059439745613,446,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.4968599866362317,0.0327078292997388,441,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of nucleic acid-templated transcription (GO:1903508),0.4797336960057937,0.030406297806589,436,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,cytokine-mediated signaling pathway (GO:0019221),0.4766180107693658,0.0300488907558806,431,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,protein ubiquitination (GO:0016567),0.4957479064924399,0.0305194216383469,420,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of gene expression (GO:0010628),0.4688472280866006,0.0280073668934328,397,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of apoptotic process (GO:0043066),0.4912452726942037,0.029075652886487,392,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of cell population proliferation (GO:0008284),0.4757147204904387,0.0263972685910217,391,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of intracellular signal transduction (GO:1902531),0.4677879440474669,0.026222570815183,382,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,nervous system development (GO:0007399),0.4843270195739235,0.0265488246038769,381,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of nucleic acid-templated transcription (GO:1903507),0.495665476901087,0.0278662633282019,378,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil mediated immunity (GO:0002446),0.4632928701924257,0.0247547334635814,362,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.4739884589424936,0.0261446146642794,361,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil activation involved in immune response (GO:0002283),0.5195138700475666,0.0290624424265378,359,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,phosphorylation (GO:0016310),0.5243912540936236,0.0323014850986819,358,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil degranulation (GO:0043312),0.4682290716132875,0.0242387227443525,356,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,cellular response to cytokine stimulus (GO:0071345),0.5095953056924802,0.0270048904431864,345,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,organelle organization (GO:0006996),0.5315927650377849,0.0285476348659255,343,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of cell migration (GO:0030334),0.474377607365728,0.0236400349326352,343,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,organelle assembly (GO:0070925),0.4870119521186687,0.0260510682859929,336,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.5207413351902804,0.0248068319513143,324,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of programmed cell death (GO:0043069),0.5269255023062511,0.0262644706236994,319,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,cellular protein metabolic process (GO:0044267),0.511652516924437,0.025754838452633,318,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of protein phosphorylation (GO:0001934),0.4766019300606806,0.0223998170798799,316,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,protein modification by small protein conjugation (GO:0032446),0.5009816223136317,0.0237326048541156,315,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of macromolecule metabolic process (GO:0010604),0.5355667960582025,0.0252490291506196,311,osdr_common,False,shuffled,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cell population proliferation (GO:0008285),0.5006479162543843,0.0233232132744449,309,osdr_common,False,shuffled,GO-BP
BulkFormer_127M,Pathways in cancer,0.6590673132249806,0.0567949386240678,444,osdr_common,False,real,KEGG
BulkFormer_127M,Pathways of neurodegeneration,0.6464069938191033,0.0687116127378437,384,osdr_common,False,real,KEGG
BulkFormer_127M,Alzheimer disease,0.6512752906624555,0.0556862803227712,292,osdr_common,False,real,KEGG
BulkFormer_127M,PI3K-Akt signaling pathway,0.6744145408741364,0.0455651028843292,291,osdr_common,False,real,KEGG
BulkFormer_127M,Amyotrophic lateral sclerosis,0.7076603735487128,0.0709755991591145,283,osdr_common,False,real,KEGG
BulkFormer_127M,Neuroactive ligand-receptor interaction,0.8008979889049952,0.0630529851436777,281,osdr_common,False,real,KEGG
BulkFormer_127M,Human papillomavirus infection,0.624369202277173,0.030816995618408,278,osdr_common,False,real,KEGG
BulkFormer_127M,MAPK signaling pathway,0.641302422266534,0.0319297005399768,265,osdr_common,False,real,KEGG
BulkFormer_127M,Huntington disease,0.7064792659660675,0.0638032882178806,238,osdr_common,False,real,KEGG
BulkFormer_127M,Calcium signaling pathway,0.6779836305260185,0.0336394055519313,221,osdr_common,False,real,KEGG
BulkFormer_127M,Salmonella infection,0.6970168048314301,0.035336734792571,207,osdr_common,False,real,KEGG
BulkFormer_127M,Prion disease,0.721492992382737,0.066149363063527,206,osdr_common,False,real,KEGG
BulkFormer_127M,Endocytosis,0.6730213215246716,0.0333772517965599,204,osdr_common,False,real,KEGG
BulkFormer_127M,Ras signaling pathway,0.6344352721397557,0.0243339083849142,204,osdr_common,False,real,KEGG
BulkFormer_127M,cAMP signaling pathway,0.6447270725949266,0.0244699162691986,201,osdr_common,False,real,KEGG
BulkFormer_127M,Rap1 signaling pathway,0.6591515349102575,0.0244274963625507,195,osdr_common,False,real,KEGG
BulkFormer_127M,Shigellosis,0.700816794648627,0.0414641971002539,195,osdr_common,False,real,KEGG
BulkFormer_127M,Regulation of actin cytoskeleton,0.6647044775272397,0.028626312971992,192,osdr_common,False,real,KEGG
BulkFormer_127M,Proteoglycans in cancer,0.7065996799188964,0.0339326771246795,185,osdr_common,False,real,KEGG
BulkFormer_127M,Cytokine-cytokine receptor interaction,0.7519650438501347,0.040943412204988,183,osdr_common,False,real,KEGG
BulkFormer_127M,Parkinson disease,0.779758075345791,0.0921618482391273,183,osdr_common,False,real,KEGG
BulkFormer_127M,Human T-cell leukemia virus 1 infection,0.6762759130463999,0.0294900895232163,180,osdr_common,False,real,KEGG
BulkFormer_127M,Human cytomegalovirus infection,0.7046151244701389,0.0303464256611239,177,osdr_common,False,real,KEGG
BulkFormer_127M,Focal adhesion,0.7605228715510608,0.0414026927633534,176,osdr_common,False,real,KEGG
BulkFormer_127M,Thermogenesis,0.6308128862611314,0.0484299952294829,171,osdr_common,False,real,KEGG
BulkFormer_127M,Axon guidance,0.6862978348439073,0.0255774229667504,168,osdr_common,False,real,KEGG
BulkFormer_127M,Human immunodeficiency virus 1 infection,0.6842321710948915,0.0294095031458083,166,osdr_common,False,real,KEGG
BulkFormer_127M,Lipid and atherosclerosis,0.6627349411231884,0.0221406278465941,160,osdr_common,False,real,KEGG
BulkFormer_127M,Chemical carcinogenesis,0.6086948371160066,0.0175011893104551,157,osdr_common,False,real,KEGG
BulkFormer_127M,Pathogenic Escherichia coli infection,0.7069921552719198,0.0331466886648056,154,osdr_common,False,real,KEGG
BulkFormer_127M,Epstein-Barr virus infection,0.7380626603863409,0.0258189564950032,151,osdr_common,False,real,KEGG
BulkFormer_127M,cGMP-PKG signaling pathway,0.6787866445416604,0.022104867546607,150,osdr_common,False,real,KEGG
BulkFormer_127M,Transcriptional misregulation in cancer,0.7123812726753904,0.0330379950799251,148,osdr_common,False,real,KEGG
BulkFormer_127M,Diabetic cardiomyopathy,0.6934117587914436,0.0318936424139575,147,osdr_common,False,real,KEGG
BulkFormer_127M,Hippo signaling pathway,0.6341699638908426,0.0161781953326409,147,osdr_common,False,real,KEGG
BulkFormer_127M,Kaposi sarcoma-associated herpesvirus infection,0.715061350684607,0.0275424324512399,147,osdr_common,False,real,KEGG
BulkFormer_127M,Protein processing in endoplasmic reticulum,0.7453845273876085,0.0382447772439042,147,osdr_common,False,real,KEGG
BulkFormer_127M,Coronavirus disease,0.7786248897354271,0.0495444132064089,146,osdr_common,False,real,KEGG
BulkFormer_127M,Viral carcinogenesis,0.6912984466897902,0.022759496214982,146,osdr_common,False,real,KEGG
BulkFormer_127M,Wnt signaling pathway,0.6548259281597643,0.0186020521133377,144,osdr_common,False,real,KEGG
BulkFormer_147M,Pathways in cancer,0.7099766574658583,0.0858470654398725,444,osdr_common,False,real,KEGG
BulkFormer_147M,Pathways of neurodegeneration,0.6573075428055897,0.0741786041481835,384,osdr_common,False,real,KEGG
BulkFormer_147M,Alzheimer disease,0.6779999436012483,0.0533186347051361,292,osdr_common,False,real,KEGG
BulkFormer_147M,PI3K-Akt signaling pathway,0.6797830888642451,0.0480006807707004,291,osdr_common,False,real,KEGG
BulkFormer_147M,Amyotrophic lateral sclerosis,0.7212201245162376,0.0766000579426472,283,osdr_common,False,real,KEGG
BulkFormer_147M,Neuroactive ligand-receptor interaction,0.8175291099515898,0.0777600725317916,281,osdr_common,False,real,KEGG
BulkFormer_147M,Human papillomavirus infection,0.6452937421578351,0.0424960677388952,278,osdr_common,False,real,KEGG
BulkFormer_147M,MAPK signaling pathway,0.6680330587054735,0.0384972647124939,265,osdr_common,False,real,KEGG
BulkFormer_147M,Huntington disease,0.6947193455970088,0.0619925719003084,238,osdr_common,False,real,KEGG
BulkFormer_147M,Calcium signaling pathway,0.6921941154853247,0.0358243047685776,221,osdr_common,False,real,KEGG
BulkFormer_147M,Salmonella infection,0.7067741537659824,0.0436206790790997,207,osdr_common,False,real,KEGG
BulkFormer_147M,Prion disease,0.7323474819202149,0.0692120983448003,206,osdr_common,False,real,KEGG
BulkFormer_147M,Endocytosis,0.6871224406151434,0.0354901064876601,204,osdr_common,False,real,KEGG
BulkFormer_147M,Ras signaling pathway,0.628149669440633,0.023945419804567,204,osdr_common,False,real,KEGG
BulkFormer_147M,cAMP signaling pathway,0.6597285398554287,0.02445694148453,201,osdr_common,False,real,KEGG
BulkFormer_147M,Rap1 signaling pathway,0.6830308922642232,0.0285638091342377,195,osdr_common,False,real,KEGG
BulkFormer_147M,Shigellosis,0.7566200342708327,0.070453402424268,195,osdr_common,False,real,KEGG
BulkFormer_147M,Regulation of actin cytoskeleton,0.6826995529408797,0.0391329672377094,192,osdr_common,False,real,KEGG
BulkFormer_147M,Proteoglycans in cancer,0.7251995397045687,0.0461783342868699,185,osdr_common,False,real,KEGG
BulkFormer_147M,Cytokine-cytokine receptor interaction,0.783711508465297,0.063345061187524,183,osdr_common,False,real,KEGG
BulkFormer_147M,Parkinson disease,0.7774532833369489,0.0822133181283575,183,osdr_common,False,real,KEGG
BulkFormer_147M,Human T-cell leukemia virus 1 infection,0.7230298525014278,0.0506949822039512,180,osdr_common,False,real,KEGG
BulkFormer_147M,Human cytomegalovirus infection,0.7459125910003345,0.044057764156203,177,osdr_common,False,real,KEGG
BulkFormer_147M,Focal adhesion,0.7846375350390239,0.046661288140155,176,osdr_common,False,real,KEGG
BulkFormer_147M,Thermogenesis,0.659618374333507,0.0412968060853742,171,osdr_common,False,real,KEGG
BulkFormer_147M,Axon guidance,0.7774497374478492,0.0419964542077215,168,osdr_common,False,real,KEGG
BulkFormer_147M,Human immunodeficiency virus 1 infection,0.7192408055420596,0.0397390151278603,166,osdr_common,False,real,KEGG
BulkFormer_147M,Lipid and atherosclerosis,0.7415109827898552,0.0392024562653837,160,osdr_common,False,real,KEGG
BulkFormer_147M,Chemical carcinogenesis,0.6686162851788136,0.0271599468492345,157,osdr_common,False,real,KEGG
BulkFormer_147M,Pathogenic Escherichia coli infection,0.7334752164992092,0.0363633808552305,154,osdr_common,False,real,KEGG
BulkFormer_147M,Epstein-Barr virus infection,0.7909523745296125,0.0391210564030797,151,osdr_common,False,real,KEGG
BulkFormer_147M,cGMP-PKG signaling pathway,0.7127007592899884,0.0239337566816484,150,osdr_common,False,real,KEGG
BulkFormer_147M,Transcriptional misregulation in cancer,0.7674019607843138,0.0350168938891212,148,osdr_common,False,real,KEGG
BulkFormer_147M,Diabetic cardiomyopathy,0.7301267539668004,0.037214232250009,147,osdr_common,False,real,KEGG
BulkFormer_147M,Hippo signaling pathway,0.6749591021085306,0.0325160219125838,147,osdr_common,False,real,KEGG
BulkFormer_147M,Kaposi sarcoma-associated herpesvirus infection,0.7684361128509922,0.0405726651899776,147,osdr_common,False,real,KEGG
BulkFormer_147M,Protein processing in endoplasmic reticulum,0.7695072297827962,0.0441309427008212,147,osdr_common,False,real,KEGG
BulkFormer_147M,Coronavirus disease,0.7717590478925264,0.0582374249396753,146,osdr_common,False,real,KEGG
BulkFormer_147M,Viral carcinogenesis,0.7437193092634636,0.0336299759998413,146,osdr_common,False,real,KEGG
BulkFormer_147M,Wnt signaling pathway,0.676662394451146,0.0216558469927035,144,osdr_common,False,real,KEGG
BulkFormer_37M,Pathways in cancer,0.6873412964800654,0.0718551518200768,444,osdr_common,False,real,KEGG
BulkFormer_37M,Pathways of neurodegeneration,0.6434841046657453,0.0663256991253491,384,osdr_common,False,real,KEGG
BulkFormer_37M,Alzheimer disease,0.6627829859587997,0.0535029052599076,292,osdr_common,False,real,KEGG
BulkFormer_37M,PI3K-Akt signaling pathway,0.6753841385762345,0.0447771467570513,291,osdr_common,False,real,KEGG
BulkFormer_37M,Amyotrophic lateral sclerosis,0.6899187615682316,0.0660293680703702,283,osdr_common,False,real,KEGG
BulkFormer_37M,Neuroactive ligand-receptor interaction,0.7821284375714177,0.0648129650319771,281,osdr_common,False,real,KEGG
BulkFormer_37M,Human papillomavirus infection,0.6945771942993967,0.0483039881109167,278,osdr_common,False,real,KEGG
BulkFormer_37M,MAPK signaling pathway,0.6495088137885294,0.0387732113701059,265,osdr_common,False,real,KEGG
BulkFormer_37M,Huntington disease,0.6846353119835634,0.0496062206183825,238,osdr_common,False,real,KEGG
BulkFormer_37M,Calcium signaling pathway,0.696412585135436,0.0409263678617945,221,osdr_common,False,real,KEGG
BulkFormer_37M,Salmonella infection,0.6917152740953968,0.0339720935258302,207,osdr_common,False,real,KEGG
BulkFormer_37M,Prion disease,0.7117791067255183,0.0513910889283178,206,osdr_common,False,real,KEGG
BulkFormer_37M,Endocytosis,0.6556495060914399,0.0280442543934581,204,osdr_common,False,real,KEGG
BulkFormer_37M,Ras signaling pathway,0.6193009694032111,0.0232142898194832,204,osdr_common,False,real,KEGG
BulkFormer_37M,cAMP signaling pathway,0.6238527962896202,0.0255106026807107,201,osdr_common,False,real,KEGG
BulkFormer_37M,Rap1 signaling pathway,0.6222442155841081,0.0246683913147903,195,osdr_common,False,real,KEGG
BulkFormer_37M,Shigellosis,0.7181175493443713,0.0606608969880961,195,osdr_common,False,real,KEGG
BulkFormer_37M,Regulation of actin cytoskeleton,0.6889364690526634,0.0328525895732102,192,osdr_common,False,real,KEGG
BulkFormer_37M,Proteoglycans in cancer,0.7427328712664869,0.0518374429507948,185,osdr_common,False,real,KEGG
BulkFormer_37M,Cytokine-cytokine receptor interaction,0.7854857603272491,0.0813067232462751,183,osdr_common,False,real,KEGG
BulkFormer_37M,Parkinson disease,0.7622841323458014,0.0731102522177884,183,osdr_common,False,real,KEGG
BulkFormer_37M,Human T-cell leukemia virus 1 infection,0.6947957615159763,0.047093749658711,180,osdr_common,False,real,KEGG
BulkFormer_37M,Human cytomegalovirus infection,0.7299079759185647,0.0417193840384434,177,osdr_common,False,real,KEGG
BulkFormer_37M,Focal adhesion,0.7693513314829064,0.0445970887102378,176,osdr_common,False,real,KEGG
BulkFormer_37M,Thermogenesis,0.6555097420971785,0.0303285850545175,171,osdr_common,False,real,KEGG
BulkFormer_37M,Axon guidance,0.7276677816141565,0.0344745566165679,168,osdr_common,False,real,KEGG
BulkFormer_37M,Human immunodeficiency virus 1 infection,0.6862515763097702,0.0304784631432527,166,osdr_common,False,real,KEGG
BulkFormer_37M,Lipid and atherosclerosis,0.6754401607789855,0.0340629420236068,160,osdr_common,False,real,KEGG
BulkFormer_37M,Chemical carcinogenesis,0.6755942467026885,0.0238669637094395,157,osdr_common,False,real,KEGG
BulkFormer_37M,Pathogenic Escherichia coli infection,0.7103520819002938,0.0303160873684729,154,osdr_common,False,real,KEGG
BulkFormer_37M,Epstein-Barr virus infection,0.7560848773133474,0.0421788053256681,151,osdr_common,False,real,KEGG
BulkFormer_37M,cGMP-PKG signaling pathway,0.6557132800321818,0.0217708835204732,150,osdr_common,False,real,KEGG
BulkFormer_37M,Transcriptional misregulation in cancer,0.6834729525905997,0.0231892897004601,148,osdr_common,False,real,KEGG
BulkFormer_37M,Diabetic cardiomyopathy,0.7532901706040988,0.039523027108773,147,osdr_common,False,real,KEGG
BulkFormer_37M,Hippo signaling pathway,0.6858939337743996,0.0236740132980139,147,osdr_common,False,real,KEGG
BulkFormer_37M,Kaposi sarcoma-associated herpesvirus infection,0.7215172925365003,0.0350390550549064,147,osdr_common,False,real,KEGG
BulkFormer_37M,Protein processing in endoplasmic reticulum,0.7354879814832199,0.0317646590638014,147,osdr_common,False,real,KEGG
BulkFormer_37M,Coronavirus disease,0.7421317059969467,0.0335940809872114,146,osdr_common,False,real,KEGG
BulkFormer_37M,Viral carcinogenesis,0.7321304251719299,0.0326432795655733,146,osdr_common,False,real,KEGG
BulkFormer_37M,Wnt signaling pathway,0.6333041189183756,0.0176198277487592,144,osdr_common,False,real,KEGG
BulkFormer_50M,Pathways in cancer,0.6578180116247071,0.0632846865838119,444,osdr_common,False,real,KEGG
BulkFormer_50M,Pathways of neurodegeneration,0.6767372175087019,0.082904281283231,384,osdr_common,False,real,KEGG
BulkFormer_50M,Alzheimer disease,0.6862312891919102,0.0589454019781136,292,osdr_common,False,real,KEGG
BulkFormer_50M,PI3K-Akt signaling pathway,0.65347191166365,0.0410520764240927,291,osdr_common,False,real,KEGG
BulkFormer_50M,Amyotrophic lateral sclerosis,0.7334665993605923,0.0836320988893117,283,osdr_common,False,real,KEGG
BulkFormer_50M,Neuroactive ligand-receptor interaction,0.8069787433848412,0.0726536685186627,281,osdr_common,False,real,KEGG
BulkFormer_50M,Human papillomavirus infection,0.6591960856295923,0.03839990703429,278,osdr_common,False,real,KEGG
BulkFormer_50M,MAPK signaling pathway,0.669083334410024,0.0401789987964549,265,osdr_common,False,real,KEGG
BulkFormer_50M,Huntington disease,0.7173650325733938,0.0564052198792465,238,osdr_common,False,real,KEGG
BulkFormer_50M,Calcium signaling pathway,0.6754845973015382,0.0383201357440527,221,osdr_common,False,real,KEGG
BulkFormer_50M,Salmonella infection,0.7037890922478058,0.03985857359661,207,osdr_common,False,real,KEGG
BulkFormer_50M,Prion disease,0.74290009015992,0.0580421796554998,206,osdr_common,False,real,KEGG
BulkFormer_50M,Endocytosis,0.6994278323265084,0.0336606805030721,204,osdr_common,False,real,KEGG
BulkFormer_50M,Ras signaling pathway,0.6503885483305712,0.0262012737051207,204,osdr_common,False,real,KEGG
BulkFormer_50M,cAMP signaling pathway,0.6482398336175562,0.0255135552707322,201,osdr_common,False,real,KEGG
BulkFormer_50M,Rap1 signaling pathway,0.6405963823507153,0.0275745431916215,195,osdr_common,False,real,KEGG
BulkFormer_50M,Shigellosis,0.7369412796643554,0.0572745647596939,195,osdr_common,False,real,KEGG
BulkFormer_50M,Regulation of actin cytoskeleton,0.6724279125050444,0.0294564903833286,192,osdr_common,False,real,KEGG
BulkFormer_50M,Proteoglycans in cancer,0.697654169332306,0.0383216004505168,185,osdr_common,False,real,KEGG
BulkFormer_50M,Cytokine-cytokine receptor interaction,0.7635516026733604,0.0568577554745964,183,osdr_common,False,real,KEGG
BulkFormer_50M,Parkinson disease,0.7928893571745844,0.0877059714780762,183,osdr_common,False,real,KEGG
BulkFormer_50M,Human T-cell leukemia virus 1 infection,0.6929081409804119,0.0493067105366879,180,osdr_common,False,real,KEGG
BulkFormer_50M,Human cytomegalovirus infection,0.6950719654705799,0.0348687112824523,177,osdr_common,False,real,KEGG
BulkFormer_50M,Focal adhesion,0.7548513589644938,0.0451082211022542,176,osdr_common,False,real,KEGG
BulkFormer_50M,Thermogenesis,0.6616777710184151,0.0366294084319172,171,osdr_common,False,real,KEGG
BulkFormer_50M,Axon guidance,0.718865091353762,0.029434531490776,168,osdr_common,False,real,KEGG
BulkFormer_50M,Human immunodeficiency virus 1 infection,0.6713710301104736,0.0322498210826232,166,osdr_common,False,real,KEGG
BulkFormer_50M,Lipid and atherosclerosis,0.7071458899456522,0.0425698123947855,160,osdr_common,False,real,KEGG
BulkFormer_50M,Chemical carcinogenesis,0.6398733517047386,0.0197363625020917,157,osdr_common,False,real,KEGG
BulkFormer_50M,Pathogenic Escherichia coli infection,0.7260082229525416,0.0357710418266433,154,osdr_common,False,real,KEGG
BulkFormer_50M,Epstein-Barr virus infection,0.7636000873211053,0.0347123753181739,151,osdr_common,False,real,KEGG
BulkFormer_50M,cGMP-PKG signaling pathway,0.6426550007542616,0.02035858398255,150,osdr_common,False,real,KEGG
BulkFormer_50M,Transcriptional misregulation in cancer,0.710324181647711,0.0276508685761692,148,osdr_common,False,real,KEGG
BulkFormer_50M,Diabetic cardiomyopathy,0.7317267605330346,0.0391821453567723,147,osdr_common,False,real,KEGG
BulkFormer_50M,Hippo signaling pathway,0.668260517388465,0.0206154029446604,147,osdr_common,False,real,KEGG
BulkFormer_50M,Kaposi sarcoma-associated herpesvirus infection,0.7282697408953779,0.0332985009770666,147,osdr_common,False,real,KEGG
BulkFormer_50M,Protein processing in endoplasmic reticulum,0.7640121126499011,0.039429030487054,147,osdr_common,False,real,KEGG
BulkFormer_50M,Coronavirus disease,0.7626228404154005,0.0451623309375932,146,osdr_common,False,real,KEGG
BulkFormer_50M,Viral carcinogenesis,0.7356273873442093,0.029720322267233,146,osdr_common,False,real,KEGG
BulkFormer_50M,Wnt signaling pathway,0.6474479794933655,0.0175141616409531,144,osdr_common,False,real,KEGG
BulkFormer_93M,Pathways in cancer,0.6524776859550078,0.0554818212111964,444,osdr_common,False,real,KEGG
BulkFormer_93M,Pathways of neurodegeneration,0.6435796814214783,0.0685263775097523,384,osdr_common,False,real,KEGG
BulkFormer_93M,Alzheimer disease,0.6546036003292016,0.0527207617200642,292,osdr_common,False,real,KEGG
BulkFormer_93M,PI3K-Akt signaling pathway,0.6329856561891954,0.0372463359312377,291,osdr_common,False,real,KEGG
BulkFormer_93M,Amyotrophic lateral sclerosis,0.7137187279151943,0.0735257008381365,283,osdr_common,False,real,KEGG
BulkFormer_93M,Neuroactive ligand-receptor interaction,0.806335425044196,0.072491538999871,281,osdr_common,False,real,KEGG
BulkFormer_93M,Human papillomavirus infection,0.6400883253793006,0.0335327043251082,278,osdr_common,False,real,KEGG
BulkFormer_93M,MAPK signaling pathway,0.6405783120076833,0.0311682503376514,265,osdr_common,False,real,KEGG
BulkFormer_93M,Huntington disease,0.702532812669487,0.0482505347137864,238,osdr_common,False,real,KEGG
BulkFormer_93M,Calcium signaling pathway,0.6877817760326826,0.0357489773943831,221,osdr_common,False,real,KEGG
BulkFormer_93M,Salmonella infection,0.687383513253095,0.0372721951817043,207,osdr_common,False,real,KEGG
BulkFormer_93M,Prion disease,0.7289444229544508,0.0545788428080318,206,osdr_common,False,real,KEGG
BulkFormer_93M,Endocytosis,0.6713087537347566,0.0331517115826687,204,osdr_common,False,real,KEGG
BulkFormer_93M,Ras signaling pathway,0.6120189366264531,0.0226202509242054,204,osdr_common,False,real,KEGG
BulkFormer_93M,cAMP signaling pathway,0.6361197721545976,0.0240307050463628,201,osdr_common,False,real,KEGG
BulkFormer_93M,Rap1 signaling pathway,0.574794442924315,0.0179791393702651,195,osdr_common,False,real,KEGG
BulkFormer_93M,Shigellosis,0.7140166929616714,0.0453105352124638,195,osdr_common,False,real,KEGG
BulkFormer_93M,Regulation of actin cytoskeleton,0.6630721442443502,0.0255806825761487,192,osdr_common,False,real,KEGG
BulkFormer_93M,Proteoglycans in cancer,0.6973577979401165,0.0324961566141425,185,osdr_common,False,real,KEGG
BulkFormer_93M,Cytokine-cytokine receptor interaction,0.7428359519456239,0.0384670329813321,183,osdr_common,False,real,KEGG
BulkFormer_93M,Parkinson disease,0.7623014864627558,0.0827394893419411,183,osdr_common,False,real,KEGG
BulkFormer_93M,Human T-cell leukemia virus 1 infection,0.6821183180458958,0.0318901941034838,180,osdr_common,False,real,KEGG
BulkFormer_93M,Human cytomegalovirus infection,0.6846598490875093,0.0270741277861034,177,osdr_common,False,real,KEGG
BulkFormer_93M,Focal adhesion,0.7397111513411014,0.0353043303428153,176,osdr_common,False,real,KEGG
BulkFormer_93M,Thermogenesis,0.6347085764826308,0.0370964654310076,171,osdr_common,False,real,KEGG
BulkFormer_93M,Axon guidance,0.7282720112214071,0.0293654588016516,168,osdr_common,False,real,KEGG
BulkFormer_93M,Human immunodeficiency virus 1 infection,0.6889365345386984,0.0252725808371446,166,osdr_common,False,real,KEGG
BulkFormer_93M,Lipid and atherosclerosis,0.6886379076086956,0.0261678315849357,160,osdr_common,False,real,KEGG
BulkFormer_93M,Chemical carcinogenesis,0.5484373971054702,0.0133787906419106,157,osdr_common,False,real,KEGG
BulkFormer_93M,Pathogenic Escherichia coli infection,0.7095397811785318,0.0316622266148399,154,osdr_common,False,real,KEGG
BulkFormer_93M,Epstein-Barr virus infection,0.7451437626104814,0.0330962116781208,151,osdr_common,False,real,KEGG
BulkFormer_93M,cGMP-PKG signaling pathway,0.5997727158445215,0.0143959476970229,150,osdr_common,False,real,KEGG
BulkFormer_93M,Transcriptional misregulation in cancer,0.7009375891728833,0.0236333528425513,148,osdr_common,False,real,KEGG
BulkFormer_93M,Diabetic cardiomyopathy,0.7388100855303286,0.0417371255610453,147,osdr_common,False,real,KEGG
BulkFormer_93M,Hippo signaling pathway,0.6840240960270694,0.0212309352613781,147,osdr_common,False,real,KEGG
BulkFormer_93M,Kaposi sarcoma-associated herpesvirus infection,0.7047123502141976,0.0271824758635252,147,osdr_common,False,real,KEGG
BulkFormer_93M,Protein processing in endoplasmic reticulum,0.7385315335696152,0.0307454843604577,147,osdr_common,False,real,KEGG
BulkFormer_93M,Coronavirus disease,0.7930992453461635,0.0482504879255365,146,osdr_common,False,real,KEGG
BulkFormer_93M,Viral carcinogenesis,0.7173503242346554,0.0254601129167419,146,osdr_common,False,real,KEGG
BulkFormer_93M,Wnt signaling pathway,0.6433951338627529,0.0184846674358081,144,osdr_common,False,real,KEGG
Geneformer,Pathways in cancer,0.6685261125055942,0.0715816052708365,444,osdr_common,False,real,KEGG
