model,library,term,n_positive,auroc,auprc,shuffled_auroc
Txn_Jatin_epoch7,DisGeNET,Carcinoma of lung,1882,0.6698355517930799,0.24355511913754127,0.49943449068556883
Txn_Jatin_epoch7,DisGeNET,melanoma,1882,0.6813223170613706,0.2628083183680287,0.4938917202868325
Txn_Jatin_epoch7,DisGeNET,Mammary Neoplasms,1881,0.6930694550573904,0.27012002182021316,0.48819197140803217
Txn_Jatin_epoch7,DisGeNET,Malignant neoplasm of lung,1873,0.6755395451067137,0.24455483167477046,0.4998733379256659
Txn_Jatin_epoch7,DisGeNET,Malignant neoplasm of stomach,1788,0.6827293992713508,0.24528340410038413,0.5010777346713087
Txn_Jatin_epoch7,DisGeNET,Stomach Carcinoma,1751,0.6840736540061645,0.24604735282456766,0.5013434003469392
Txn_Jatin_epoch7,DisGeNET,Primary malignant neoplasm of lung,1741,0.6703690441398605,0.22641492614013614,0.5050188835088978
Txn_Jatin_epoch7,DisGeNET,Glioma,1694,0.7004088896421686,0.24345843091459857,0.49940789279998193
Txn_Jatin_epoch7,DisGeNET,Ovarian Carcinoma,1651,0.6949817757343307,0.24214164474241948,0.5008642481193769
Txn_Jatin_epoch7,DisGeNET,Non-Small Cell Lung Carcinoma,1634,0.688013006682307,0.2289012925937134,0.4972737281428123
Txn_Jatin_epoch7,DisGeNET,Tumor Progression,1629,0.7095787901329673,0.2535971719564858,0.5014246534992737
Txn_Jatin_epoch7,DisGeNET,Colon Carcinoma,1618,0.6826197545357412,0.2397049384093189,0.5090419140755771
Txn_Jatin_epoch7,DisGeNET,Alzheimer's Disease,1586,0.6792518952668527,0.20531531282759485,0.49523248305579615
Txn_Jatin_epoch7,DisGeNET,Obesity,1578,0.6838466759579448,0.2442864772729973,0.5052447371623118
Txn_Jatin_epoch7,DisGeNET,Schizophrenia,1548,0.674775020726019,0.2265850616053117,0.5111194322827322
Txn_Jatin_epoch7,DisGeNET,Malignant tumor of colon,1547,0.6853006711369412,0.22871113348806357,0.5007983342220262
Txn_Jatin_epoch7,DisGeNET,Malignant neoplasm of ovary,1539,0.6951927203127047,0.22963652605358326,0.49164048723566955
Txn_Jatin_epoch7,DisGeNET,Glioblastoma,1513,0.6773326841749725,0.21408073494808988,0.504714895703454
Txn_Jatin_epoch7,DisGeNET,leukemia,1472,0.6948422481199263,0.22671783063063106,0.5179810581536265
Txn_Jatin_epoch7,DisGeNET,Pancreatic carcinoma,1449,0.6892264260351257,0.214111480099844,0.49788346811355355
Txn_Jatin_epoch7,DisGeNET,Malignant neoplasm of pancreas,1434,0.6916525927584978,0.21394695822105753,0.514529206133877
Txn_Jatin_epoch7,DisGeNET,Squamous cell carcinoma,1432,0.6850394378956814,0.20536873514059972,0.5120427001082443
Txn_Jatin_epoch7,DisGeNET,Neuroblastoma,1370,0.6796923543229522,0.18879660122328903,0.5015198101315882
Txn_Jatin_epoch7,DisGeNET,Rheumatoid Arthritis,1338,0.7167541166579154,0.24927671767563409,0.5121781414907978
Txn_Jatin_epoch7,DisGeNET,Central neuroblastoma,1337,0.6783637231174361,0.1854371936876529,0.4936003089010889
Txn_Jatin_epoch7,DisGeNET,Adenocarcinoma,1336,0.6978189151136167,0.20668969617075822,0.5143799299594447
Txn_Jatin_epoch7,DisGeNET,"Leukemia, Myelocytic, Acute",1306,0.708348225570889,0.21172412097759,0.5106179007332236
Txn_Jatin_epoch7,DisGeNET,Prostatic Neoplasms,1294,0.700181051095465,0.19468528619660785,0.49985019151381793
Txn_Jatin_epoch7,DisGeNET,"Diabetes Mellitus, Non-Insulin-Dependent",1290,0.6767729120651029,0.1786524721889048,0.5035696748997072
Txn_Jatin_epoch7,DisGeNET,Diabetes Mellitus,1173,0.6946273611079816,0.18899872055542122,0.5084218150127916
Txn_Jatin_epoch7,DisGeNET,Malignant Neoplasms,1089,0.6846310165557694,0.16437012461328082,0.49352841231862943
Txn_Jatin_epoch7,DisGeNET,Seizures,1068,0.6809695016942579,0.1760635931373041,0.4963872341216564
Txn_Jatin_epoch7,DisGeNET,Hypertensive disease,1060,0.7279035608370782,0.1894551568682602,0.504859534748579
Txn_Jatin_epoch7,DisGeNET,Epilepsy,1056,0.6897628167172427,0.18451957861147295,0.5111823166533217
Txn_Jatin_epoch7,DisGeNET,Renal Cell Carcinoma,1036,0.6804512817556938,0.1580819238770483,0.4883088426433338
Txn_Jatin_epoch7,DisGeNET,Liver neoplasms,1019,0.6897137876073528,0.17288833101229722,0.5039629385924882
Txn_Jatin_epoch7,DisGeNET,Mental Retardation,1019,0.6688928950472467,0.13206772439978462,0.4885890402981091
Txn_Jatin_epoch7,DisGeNET,Epithelial ovarian cancer,1002,0.6865244814462487,0.15141398346253987,0.5027477665384308
Txn_Jatin_epoch7,DisGeNET,Lymphoma,993,0.708662197189669,0.19295686785064334,0.4877263728076794
Txn_Jatin_epoch7,DisGeNET,Diabetes,986,0.7002405968366796,0.16483550424154525,0.5071398668316149
Txn_Jatin_epoch7,DisGeNET,Global developmental delay,986,0.7041928057528168,0.14197300760718917,0.5031543889693169
Txn_Jatin_epoch7,DisGeNET,Asthma,985,0.7153853973645322,0.20486320200079183,0.5022774245100451
Txn_Jatin_epoch7,DisGeNET,Secondary malignant neoplasm of lymph node,957,0.6845223370547042,0.1582488323528864,0.48650248718403477
Txn_Jatin_epoch7,DisGeNET,Multiple Myeloma,953,0.6929759208739968,0.16376378490244048,0.5058406174373612
Txn_Jatin_epoch7,DisGeNET,Bladder Neoplasm,930,0.682069890501884,0.13894171392676127,0.4816471001962561
Txn_Jatin_epoch7,DisGeNET,Mental deficiency,930,0.6784479448306749,0.12517097788184173,0.4856740950655277
Txn_Jatin_epoch7,DisGeNET,Lung Neoplasms,929,0.702008697599991,0.1509920261700537,0.4985107384530433
Txn_Jatin_epoch7,DisGeNET,Mental and motor retardation,924,0.7148429034377873,0.13815998769852159,0.4961292647102219
Txn_Jatin_epoch7,DisGeNET,Adenocarcinoma of lung (disorder),898,0.6876154503036394,0.14802885950707126,0.5135083678200849
Txn_Jatin_epoch7,DisGeNET,Atherosclerosis,886,0.7485159675897914,0.19957775435517172,0.4908124628857836
Txn_Jatin_epoch7,DisGeNET,Carcinoma of bladder,885,0.6801380344664978,0.1321446073401265,0.4795453137736331
Txn_Jatin_epoch7,DisGeNET,Poor school performance,884,0.6857556508174922,0.1250574792530667,0.49676556403344907
Txn_Jatin_epoch7,DisGeNET,Neoplasms,879,0.6731598191186121,0.14375303938464679,0.48894566643328424
Txn_Jatin_epoch7,DisGeNET,Cognitive delay,875,0.7155507700012521,0.1312384115269448,0.5103478986686699
Txn_Jatin_epoch7,DisGeNET,Colorectal Neoplasms,873,0.6876303549133399,0.15672443784172338,0.491214285869632
Txn_Jatin_epoch7,DisGeNET,Malignant neoplasm of urinary bladder,873,0.6785784729259109,0.12528908096204355,0.4843255405206685
Txn_Jatin_epoch7,DisGeNET,Parkinson Disease,860,0.6479874482737559,0.10196549286218382,0.4987990349524347
Txn_Jatin_epoch7,DisGeNET,Dull intelligence,856,0.6837147095892037,0.11800270581083193,0.49073101650424616
Txn_Jatin_epoch7,DisGeNET,Low intelligence,856,0.6837147095892037,0.11800270581083193,0.5137959698093556
Txn_Jatin_epoch7,DisGeNET,Arteriosclerosis,850,0.7473018881679667,0.18958549411825776,0.5088250732238656
Txn_Jatin_epoch7,DisGeNET,Cervix carcinoma,802,0.6684512837050127,0.11877241064862504,0.5026694977050654
Txn_Jatin_epoch7,DisGeNET,Osteosarcoma,799,0.6945724118396107,0.12723958023954302,0.5103839488494842
Txn_Jatin_epoch7,DisGeNET,Chronic Lymphocytic Leukemia,797,0.7092429945629444,0.16379853677975287,0.5104983375384635
Txn_Jatin_epoch7,DisGeNET,Adenoma,795,0.7030721343277857,0.13299623574571529,0.5141212596152617
Txn_Jatin_epoch7,DisGeNET,Multiple Sclerosis,791,0.7076456095064834,0.18657627561419826,0.4944974752257907
Txn_Jatin_epoch7,DisGeNET,Myocardial Infarction,787,0.7102513079929109,0.15102909024297423,0.5039532091700585
Txn_Jatin_epoch7,DisGeNET,Degenerative polyarthritis,781,0.7529555025575687,0.18996888105683044,0.4928688626755455
Txn_Jatin_epoch7,DisGeNET,Primary malignant neoplasm,779,0.6700697021055685,0.1170317492621224,0.4936799240879588
Txn_Jatin_epoch7,DisGeNET,Coronary Artery Disease,771,0.6806598483968173,0.13089478388432846,0.49741959830458954
Txn_Jatin_epoch7,DisGeNET,Autoimmune Diseases,762,0.7121734013599622,0.184032312859407,0.494598271195818
Txn_Jatin_epoch7,DisGeNET,"Lupus Erythematosus, Systemic",757,0.7030412744388125,0.1794887855742236,0.49565034813858966
Txn_Jatin_epoch7,DisGeNET,Osteosarcoma of bone,747,0.6864511591953923,0.113886322848986,0.49565444605242004
Txn_Jatin_epoch7,DisGeNET,ovarian neoplasm,740,0.7080161904147585,0.1323430722226219,0.49183613533255544
Txn_Jatin_epoch7,DisGeNET,Squamous cell carcinoma of esophagus,737,0.6774683082320601,0.10386413255951929,0.512331067988788
Txn_Jatin_epoch7,DisGeNET,Congestive heart failure,712,0.7054341920127808,0.12093475251551036,0.4971650602751613
Txn_Jatin_epoch7,DisGeNET,Coronary heart disease,712,0.6799216605371038,0.12037094437927229,0.4823819332654824
Txn_Jatin_epoch7,DisGeNET,Squamous cell carcinoma of the head and neck,708,0.6866942405820036,0.11423402802135335,0.5181780343842322
Txn_Jatin_epoch7,DisGeNET,cervical cancer,701,0.6707699309860652,0.10072410475873639,0.5152226847019352
Txn_Jatin_epoch7,DisGeNET,Bipolar Disorder,697,0.6757097830955408,0.1566880511351284,0.49931449957020463
Txn_Jatin_epoch7,DisGeNET,"Diabetes Mellitus, Insulin-Dependent",686,0.6973954792327872,0.14837281948112044,0.4937820075388827
Txn_Jatin_epoch7,DisGeNET,Acute lymphocytic leukemia,685,0.7051195845694209,0.12441676452887888,0.4996476033134332
Txn_Jatin_epoch7,DisGeNET,Stomach Neoplasms,684,0.683352109715572,0.10445442476153999,0.492212171644988
Txn_Jatin_epoch7,DisGeNET,Amyloidosis,680,0.6974902998572512,0.12673085673435108,0.5143381029231741
Txn_Jatin_epoch7,DisGeNET,"Liver Cirrhosis, Experimental",672,0.7043151013554036,0.11555358213732701,0.4879001096660327
Txn_Jatin_epoch7,DisGeNET,Ulcerative Colitis,666,0.7022573613106667,0.15220014311159105,0.48348639985932274
Txn_Jatin_epoch7,DisGeNET,Heart failure,662,0.6974133932131175,0.10697385067060945,0.4855468321399744
Txn_Jatin_epoch7,DisGeNET,Solid Neoplasm,659,0.684005188223675,0.12908742885006363,0.4891989108570825
Txn_Jatin_epoch7,DisGeNET,Glioblastoma Multiforme,658,0.6875462324475133,0.11509113293722005,0.5035310936633056
Txn_Jatin_epoch7,DisGeNET,Inflammatory Bowel Diseases,658,0.7029874601759023,0.16076968690740662,0.5022699653697797
Txn_Jatin_epoch7,DisGeNET,Short stature,654,0.6790341508425776,0.09765754807199972,0.48767284947459655
s66qfh36_best,DisGeNET,Malignant neoplasm of breast,3897,0.639995319976749,0.40726644680376645,0.493595450709567
s66qfh36_best,DisGeNET,Breast Carcinoma,3813,0.6474381954669823,0.40621135264055364,0.4972673089980583
s66qfh36_best,DisGeNET,Carcinogenesis,3142,0.6471546646200904,0.34402598889657376,0.5100347379402658
s66qfh36_best,DisGeNET,Neoplasm Metastasis,2971,0.6994882490033298,0.400098433653701,0.4883286510314899
s66qfh36_best,DisGeNET,Liver carcinoma,2644,0.6490751516634157,0.3083030949822995,0.5056629605018486
s66qfh36_best,DisGeNET,Colorectal Cancer,2551,0.6568088556692475,0.2967429741625746,0.5089896960853451
s66qfh36_best,DisGeNET,Malignant neoplasm of prostate,2505,0.6552035706401821,0.29965870351176954,0.4955920525058323
s66qfh36_best,DisGeNET,Prostate carcinoma,2406,0.6479821196399129,0.28708805090579886,0.49877866458213754
s66qfh36_best,DisGeNET,Colorectal Carcinoma,2241,0.6624400137192178,0.2743500651798991,0.5095657115997116
s66qfh36_best,DisGeNET,Intellectual Disability,2210,0.6022415894850667,0.21970123915936973,0.4855668668573
s66qfh36_best,DisGeNET,Carcinoma of lung,1882,0.6520041536168009,0.2430306731406517,0.4873125353692032
s66qfh36_best,DisGeNET,melanoma,1882,0.6603093347050266,0.24732038783671462,0.5043373376891297
s66qfh36_best,DisGeNET,Mammary Neoplasms,1881,0.6787820620972791,0.2646448313873353,0.4961508846189016
s66qfh36_best,DisGeNET,Malignant neoplasm of lung,1873,0.6548307060328664,0.2469255683837187,0.4942398302951119
s66qfh36_best,DisGeNET,Malignant neoplasm of stomach,1788,0.6769558925761346,0.24498998538926753,0.5060645935296881
s66qfh36_best,DisGeNET,Stomach Carcinoma,1751,0.6804616195774699,0.245390361542363,0.4941569415301119
s66qfh36_best,DisGeNET,Primary malignant neoplasm of lung,1741,0.6534921795573735,0.23221671790169882,0.4957221577401517
s66qfh36_best,DisGeNET,Glioma,1694,0.6689578720679756,0.23323973474025433,0.500026253204152
s66qfh36_best,DisGeNET,Ovarian Carcinoma,1651,0.6745649895640263,0.23841531810999378,0.5033379734196398
s66qfh36_best,DisGeNET,Non-Small Cell Lung Carcinoma,1634,0.6504475660784832,0.21041657383217177,0.4955862343358734
s66qfh36_best,DisGeNET,Tumor Progression,1629,0.7020457675037229,0.2520950450579579,0.5013733154893418
s66qfh36_best,DisGeNET,Colon Carcinoma,1618,0.6734336501828367,0.22921843257556074,0.5018530431403373
s66qfh36_best,DisGeNET,Alzheimer's Disease,1586,0.6547552330095795,0.1861994416989885,0.49482505860490833
s66qfh36_best,DisGeNET,Obesity,1578,0.6202709204756564,0.17321008197721074,0.5006780622894228
s66qfh36_best,DisGeNET,Schizophrenia,1548,0.6270210721638599,0.1852601832151797,0.5058936670376213
s66qfh36_best,DisGeNET,Malignant tumor of colon,1547,0.6784408304264634,0.22459801121472805,0.5028042978978192
s66qfh36_best,DisGeNET,Malignant neoplasm of ovary,1539,0.6765899877167647,0.2271123823122355,0.5000435160098018
s66qfh36_best,DisGeNET,Glioblastoma,1513,0.6627131531831123,0.21677384190439203,0.49047289559631857
s66qfh36_best,DisGeNET,leukemia,1472,0.6591763575543271,0.19130911853452612,0.49594533882829483
s66qfh36_best,DisGeNET,Pancreatic carcinoma,1449,0.6818053331489897,0.21573457721358053,0.49951707130194034
s66qfh36_best,DisGeNET,Malignant neoplasm of pancreas,1434,0.6767293915345853,0.2109286105358093,0.5054743015906039
s66qfh36_best,DisGeNET,Squamous cell carcinoma,1432,0.6875089583249155,0.22786498374716974,0.5016055604349333
s66qfh36_best,DisGeNET,Neuroblastoma,1370,0.6437714499369189,0.1670201236210985,0.49914258327899125
s66qfh36_best,DisGeNET,Rheumatoid Arthritis,1338,0.6859449293863495,0.23561400868035987,0.5069342492899314
s66qfh36_best,DisGeNET,Central neuroblastoma,1337,0.6406752745143599,0.15913114331593817,0.5105685555199392
s66qfh36_best,DisGeNET,Adenocarcinoma,1336,0.6993353818400535,0.23154389157704813,0.504858367687571
s66qfh36_best,DisGeNET,"Leukemia, Myelocytic, Acute",1306,0.6514720709773953,0.16755789988497394,0.4949498714292264
s66qfh36_best,DisGeNET,Prostatic Neoplasms,1294,0.678655033035304,0.19146546848007512,0.5114547306469036
s66qfh36_best,DisGeNET,"Diabetes Mellitus, Non-Insulin-Dependent",1290,0.6395610991322056,0.15615559682331956,0.503563369188309
s66qfh36_best,DisGeNET,Diabetes Mellitus,1173,0.637970571495603,0.158518568021508,0.49851710522748094
s66qfh36_best,DisGeNET,Malignant Neoplasms,1089,0.6495800863659597,0.13840535362112313,0.4990774340826278
s66qfh36_best,DisGeNET,Seizures,1068,0.6001913583278329,0.11236811072429025,0.5055817701019883
s66qfh36_best,DisGeNET,Hypertensive disease,1060,0.660489389848171,0.13910805899190376,0.5063629480730467
s66qfh36_best,DisGeNET,Epilepsy,1056,0.6087661036013304,0.11171272176571868,0.4902167257655378
s66qfh36_best,DisGeNET,Renal Cell Carcinoma,1036,0.6804753934123531,0.1636003545273898,0.492926652911133
s66qfh36_best,DisGeNET,Liver neoplasms,1019,0.68137999068771,0.1603924654197606,0.5098976401428656
s66qfh36_best,DisGeNET,Mental Retardation,1019,0.6178308188122165,0.1176797999732151,0.4820310324675569
s66qfh36_best,DisGeNET,Epithelial ovarian cancer,1002,0.6599900089242818,0.1433071433459426,0.5017578554648904
s66qfh36_best,DisGeNET,Lymphoma,993,0.6708474720123523,0.1487054038807984,0.5128500060316128
s66qfh36_best,DisGeNET,Diabetes,986,0.641972931399657,0.14281655511908126,0.5076087685441704
s66qfh36_best,DisGeNET,Global developmental delay,986,0.6437692677979154,0.10930058455739648,0.4968602478734385
s66qfh36_best,DisGeNET,Asthma,985,0.6785567939651389,0.17799381787310137,0.5053055439903664
s66qfh36_best,DisGeNET,Secondary malignant neoplasm of lymph node,957,0.7107293257385735,0.18010124060362925,0.5026820435216899
s66qfh36_best,DisGeNET,Multiple Myeloma,953,0.6544076286508965,0.14810908806814127,0.49912973050549314
s66qfh36_best,DisGeNET,Bladder Neoplasm,930,0.6638214266846758,0.139508562517737,0.4831364070393561
s66qfh36_best,DisGeNET,Mental deficiency,930,0.6330623674837826,0.11542301128857126,0.47311993540659864
s66qfh36_best,DisGeNET,Lung Neoplasms,929,0.6835345456428257,0.15869330922227487,0.4910694821393589
s66qfh36_best,DisGeNET,Mental and motor retardation,924,0.6577659983252595,0.10748078920146723,0.48171861916089725
s66qfh36_best,DisGeNET,Adenocarcinoma of lung (disorder),898,0.6651796996145424,0.12955081995502957,0.5089334522331268
s66qfh36_best,DisGeNET,Atherosclerosis,886,0.7190715963860839,0.19546268637835607,0.4676175935946494
s66qfh36_best,DisGeNET,Carcinoma of bladder,885,0.662862418931385,0.1322679712476479,0.5074362207923809
s66qfh36_best,DisGeNET,Poor school performance,884,0.6330116010784594,0.11142967224040172,0.5131238419507246
s66qfh36_best,DisGeNET,Neoplasms,879,0.6722334369923848,0.12505446127929754,0.504407587523413
s66qfh36_best,DisGeNET,Cognitive delay,875,0.6577679145277743,0.10032582532517498,0.5102761570886023
s66qfh36_best,DisGeNET,Colorectal Neoplasms,873,0.7078213031651892,0.1458188372964314,0.49511236516155516
s66qfh36_best,DisGeNET,Malignant neoplasm of urinary bladder,873,0.6658059290019408,0.12738425769918568,0.48219301904112316
s66qfh36_best,DisGeNET,Parkinson Disease,860,0.5971101168813762,0.08615295115648568,0.5013980295248905
s66qfh36_best,DisGeNET,Dull intelligence,856,0.6330245447239647,0.10803359413187785,0.4665608894420674
s66qfh36_best,DisGeNET,Low intelligence,856,0.6330245447239647,0.10803359413187785,0.5105846523393115
s66qfh36_best,DisGeNET,Arteriosclerosis,850,0.7154593055418567,0.18429077923394405,0.49590615337773214
s66qfh36_best,DisGeNET,Cervix carcinoma,802,0.6586569355760618,0.12592258739200485,0.5094396228824959
s66qfh36_best,DisGeNET,Osteosarcoma,799,0.6860049495338086,0.14260522042908008,0.49645620360721093
s66qfh36_best,DisGeNET,Chronic Lymphocytic Leukemia,797,0.6870565820082389,0.12741605819780835,0.498106279083965
s66qfh36_best,DisGeNET,Adenoma,795,0.6616960947104416,0.12033125700050416,0.5153333625604407
s66qfh36_best,DisGeNET,Multiple Sclerosis,791,0.6913167112301428,0.16431319745772555,0.5084661427705119
s66qfh36_best,DisGeNET,Myocardial Infarction,787,0.6935910652604091,0.15403914212865955,0.5045322853407052
s66qfh36_best,DisGeNET,Degenerative polyarthritis,781,0.7264662716151572,0.186448782394078,0.49799821043560866
s66qfh36_best,DisGeNET,Primary malignant neoplasm,779,0.6360165841592456,0.09835313616436683,0.4924858847324216
s66qfh36_best,DisGeNET,Coronary Artery Disease,771,0.6850850394050194,0.14375600185915743,0.490758989898762
s66qfh36_best,DisGeNET,Autoimmune Diseases,762,0.717822339846056,0.1772302556722981,0.506343511660825
s66qfh36_best,DisGeNET,"Lupus Erythematosus, Systemic",757,0.7196979769795211,0.17688417480712879,0.505835566094678
s66qfh36_best,DisGeNET,Osteosarcoma of bone,747,0.6831941368949024,0.13107359943833538,0.48897597142065613
s66qfh36_best,DisGeNET,ovarian neoplasm,740,0.6912870236259256,0.1398447037589161,0.49915451359365437
s66qfh36_best,DisGeNET,Squamous cell carcinoma of esophagus,737,0.6708419056364795,0.11883547918952089,0.48757592436162706
s66qfh36_best,DisGeNET,Congestive heart failure,712,0.6757541491125988,0.10840854982369501,0.5071788365859888
s66qfh36_best,DisGeNET,Coronary heart disease,712,0.6685720686565106,0.11263352905725575,0.48032298809094187
s66qfh36_best,DisGeNET,Squamous cell carcinoma of the head and neck,708,0.6699882554035946,0.12435033777881528,0.5237033655749206
s66qfh36_best,DisGeNET,cervical cancer,701,0.6566961582359626,0.10478024970795406,0.5112647383258508
s66qfh36_best,DisGeNET,Bipolar Disorder,697,0.6376707156740341,0.11298574948825185,0.5041888244914088
s66qfh36_best,DisGeNET,"Diabetes Mellitus, Insulin-Dependent",686,0.6778531722053112,0.11433854129293833,0.49989918471942785
s66qfh36_best,DisGeNET,Acute lymphocytic leukemia,685,0.6807385397463711,0.10565389629849266,0.5109743542286025
s66qfh36_best,DisGeNET,Stomach Neoplasms,684,0.7048273204680889,0.12255379663484411,0.5039182929351519
s66qfh36_best,DisGeNET,Amyloidosis,680,0.6700447731479717,0.10193504694990918,0.4964905815426192
s66qfh36_best,DisGeNET,"Liver Cirrhosis, Experimental",672,0.7878331748316455,0.16592112323045125,0.4821108355180863
s66qfh36_best,DisGeNET,Ulcerative Colitis,666,0.6918669622791628,0.1280935723920452,0.5237645745882563
s66qfh36_best,DisGeNET,Heart failure,662,0.6879589162975782,0.10274607733485677,0.5058840144224241
s66qfh36_best,DisGeNET,Solid Neoplasm,659,0.7009304150448012,0.1314864410845223,0.4923921254914695
s66qfh36_best,DisGeNET,Glioblastoma Multiforme,658,0.6698890159025415,0.1215467659776303,0.5045356694327283
s66qfh36_best,DisGeNET,Inflammatory Bowel Diseases,658,0.6956353947204812,0.1455520792603085,0.5065608828203995
s66qfh36_best,DisGeNET,Short stature,654,0.6128632803544789,0.07295999589656142,0.48743046291820885
Txn_Jatin_epoch7,KEGG_2021_Human,Pathways in cancer,457,0.8439565961102745,0.2686824299127667,0.49149865002551074
Txn_Jatin_epoch7,KEGG_2021_Human,Pathways of neurodegeneration,404,0.8500651537299462,0.394105220389954,0.5032737652074888
Txn_Jatin_epoch7,KEGG_2021_Human,Alzheimer disease,305,0.8713083718973497,0.4245750091452808,0.49353940656243467
Txn_Jatin_epoch7,KEGG_2021_Human,PI3K-Akt signaling pathway,300,0.8598768720357001,0.26196923099844543,0.5119896731384781
Txn_Jatin_epoch7,KEGG_2021_Human,Amyotrophic lateral sclerosis,297,0.8619535698022034,0.34768733455755674,0.5265513108190053
Txn_Jatin_epoch7,KEGG_2021_Human,Neuroactive ligand-receptor interaction,296,0.9737546564853693,0.744380132359841,0.47882589337287673
Txn_Jatin_epoch7,KEGG_2021_Human,Human papillomavirus infection,288,0.8373954856004546,0.3489767004484619,0.49514949109414763
Txn_Jatin_epoch7,KEGG_2021_Human,MAPK signaling pathway,278,0.8818563457023588,0.2499567332534393,0.47460515736056963
Txn_Jatin_epoch7,KEGG_2021_Human,Huntington disease,252,0.8727411584030517,0.3832673107700605,0.502377071447976
Txn_Jatin_epoch7,KEGG_2021_Human,Calcium signaling pathway,226,0.9321362169113496,0.31701291188774267,0.5179505755205231
Txn_Jatin_epoch7,KEGG_2021_Human,Endocytosis,219,0.8630480693218662,0.19234827543303457,0.49288256171130396
Txn_Jatin_epoch7,KEGG_2021_Human,Prion disease,217,0.9138624576502514,0.44102268214617796,0.5175712519468842
Txn_Jatin_epoch7,KEGG_2021_Human,Salmonella infection,215,0.861994438827098,0.24514652458863415,0.48404111897539603
Txn_Jatin_epoch7,KEGG_2021_Human,Ras signaling pathway,212,0.9140050472191007,0.23273408810499405,0.5163995189369295
Txn_Jatin_epoch7,KEGG_2021_Human,Shigellosis,207,0.8499539111595549,0.16882199493713854,0.4700419172957625
Txn_Jatin_epoch7,KEGG_2021_Human,cAMP signaling pathway,205,0.8991464603408046,0.19807512534357247,0.5157670478668301
Txn_Jatin_epoch7,KEGG_2021_Human,Regulation of actin cytoskeleton,201,0.9028129573488538,0.31778828494480504,0.47509424892798985
Txn_Jatin_epoch7,KEGG_2021_Human,Rap1 signaling pathway,200,0.9185306605415187,0.24184801328011069,0.519601865385954
Txn_Jatin_epoch7,KEGG_2021_Human,Cytokine-cytokine receptor interaction,195,0.9913985170595246,0.8052550177775472,0.5237723636415538
Txn_Jatin_epoch7,KEGG_2021_Human,Parkinson disease,195,0.906784559720825,0.4219074860564671,0.5397385942751932
Txn_Jatin_epoch7,KEGG_2021_Human,Proteoglycans in cancer,191,0.8547000235995421,0.29776315634658473,0.5077823860011013
Txn_Jatin_epoch7,KEGG_2021_Human,Focal adhesion,186,0.9198771078625995,0.34315556968065963,0.48852166800131297
Txn_Jatin_epoch7,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,186,0.8248409453034282,0.13503075819154475,0.5482009192236172
Txn_Jatin_epoch7,KEGG_2021_Human,Thermogenesis,183,0.8638073876863789,0.32099037536951014,0.507545572797948
Txn_Jatin_epoch7,KEGG_2021_Human,Human cytomegalovirus infection,182,0.8818885667686501,0.19169466431995896,0.5034132013276956
Txn_Jatin_epoch7,KEGG_2021_Human,Axon guidance,174,0.916711188628572,0.36383200435341007,0.47541868612695665
Txn_Jatin_epoch7,KEGG_2021_Human,Human immunodeficiency virus 1 infection,170,0.8962271551671304,0.1647371085739591,0.5075697959950807
Txn_Jatin_epoch7,KEGG_2021_Human,Pathogenic Escherichia coli infection,167,0.9122209747172323,0.3426410436510618,0.5200727711244179
Txn_Jatin_epoch7,KEGG_2021_Human,Lipid and atherosclerosis,164,0.8903086755299964,0.16439772425428886,0.5149833283377616
Txn_Jatin_epoch7,KEGG_2021_Human,Chemical carcinogenesis,163,0.8997089680269454,0.25002441225845623,0.5019285713068796
Txn_Jatin_epoch7,KEGG_2021_Human,Coronavirus disease,156,0.9073215083207451,0.41051831685382345,0.5268491483535547
Txn_Jatin_epoch7,KEGG_2021_Human,Protein processing in endoplasmic reticulum,156,0.9263743507897279,0.28634540495224836,0.44709659110117095
Txn_Jatin_epoch7,KEGG_2021_Human,cGMP-PKG signaling pathway,155,0.9176573285702775,0.25579470771817236,0.477295354229898
Txn_Jatin_epoch7,KEGG_2021_Human,Diabetic cardiomyopathy,154,0.8854826225602608,0.3344917901748418,0.5098905119025844
Txn_Jatin_epoch7,KEGG_2021_Human,Epstein-Barr virus infection,153,0.878867314003905,0.16356624660378302,0.5310604885772818
Txn_Jatin_epoch7,KEGG_2021_Human,Hippo signaling pathway,153,0.8999665358026103,0.33094923633252343,0.500346884972943
Txn_Jatin_epoch7,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,152,0.9016106212461434,0.2029698501067634,0.506843200613396
Txn_Jatin_epoch7,KEGG_2021_Human,Viral carcinogenesis,152,0.8161335962173905,0.14483517741214438,0.47034476148748566
Txn_Jatin_epoch7,KEGG_2021_Human,MicroRNAs in cancer,151,0.8149292360952877,0.06650042572091781,0.5284557812878995
Txn_Jatin_epoch7,KEGG_2021_Human,Transcriptional misregulation in cancer,150,0.825168897828952,0.09753911384742733,0.4943548126054889
Txn_Jatin_epoch7,KEGG_2021_Human,Chemokine signaling pathway,149,0.9422445470380517,0.30978248292602023,0.4917506174701459
Txn_Jatin_epoch7,KEGG_2021_Human,Wnt signaling pathway,149,0.8760977376340722,0.30323720168377594,0.4761930696249375
Txn_Jatin_epoch7,KEGG_2021_Human,Hepatocellular carcinoma,147,0.8677606687612631,0.2742003297219748,0.4826549482483701
