term,BRIDGE,BulkFormer_127M,BulkFormer_147M,BulkFormer_37M,BulkFormer_50M,BulkFormer_93M,ESM2_PCA512_prior,ESM3,Geneformer,Txn_Jatin,Txn_Jatin_contextual,scGPT
GO:0006631,0.4195683356454424,0.32039204326992826,0.1704974635883538,0.199557566857239,0.24215252581941604,0.23966416014589093,0.670537870707586,0.6055478213275265,0.5414222873651043,0.6933574136974862,0.6028790477363901,0.45299027486811694
GO:0006693,0.48927536231884056,0.1473373440285205,0.2818452380952381,0.32647357723577236,0.36651583710407243,0.17161246612466124,0.8875,0.8166666666666667,0.4866666666666667,0.8541666666666666,0.9166666666666666,0.6151315789473684
GO:0006813,0.4719027470051196,0.27318339759545657,0.3255031063859025,0.23862450591746787,0.30000758540938016,0.2731714433541973,0.9448947951273534,0.9107529038243133,0.4137750878838219,0.9450576519916143,0.9296854728576307,0.35053748217376957
GO:0006879,0.43058348374058986,0.14426675374948614,0.12218102936066322,0.10857124402276394,0.1894880496677322,0.1559038547207053,0.2595447577784534,0.46385194457483614,0.1376171632946499,0.28193170546111723,0.2807845762133501,0.4634838134838135
GO:0006888,0.4762023515699986,0.43394100894594956,0.5235667583520992,0.48441569865240536,0.47272802949800924,0.4643068755368221,0.6971974994702267,0.6922683377228831,0.6737206117758296,0.775581073709416,0.7351096272148903,0.6808914808914809
GO:0007189,0.455505328298972,0.14147020755993925,0.29667707591870107,0.17440427150996185,0.18316909247668722,0.1482819028585172,0.9464396284829719,0.9288238023845218,0.5250491058155082,0.9460869565217388,0.9356810932897888,0.44311569321203037
GO:0007283,0.5151219907948345,0.35793257052785377,0.3684905238768702,0.30879371965432917,0.3977180936980925,0.365678683165101,0.39216032695163017,0.33207297193240437,0.5589916477304275,0.421740712804132,0.37130857678876406,0.4784146154209257
GO:0007399,0.7631811138752176,0.6445221320664773,0.7043383126059094,0.7158587177945591,0.6920014812248911,0.6860998410515797,0.7959238579957806,0.8035149299883668,0.7632960480196863,0.7990214590392198,0.7916777869190195,0.7620633381348632
GO:0007601,0.4290289465019569,0.2566537595666327,0.2931458089937529,0.19411980872529305,0.26523308183876637,0.2768784479348924,0.48924120528031617,0.3822601833161645,0.5623166859353356,0.5217530703928236,0.39157782109942446,0.5747907370930173
GO:0007605,0.15071606052617098,0.19652489056000472,0.15054194996161574,0.12300124357738473,0.1681659372039087,0.14766828130110304,0.4724086448862593,0.2189693146656033,0.2644230489180972,0.49349132395872586,0.4776493389685524,0.16843795329784017
GO:0008202,0.36279357667974405,0.08868951548121151,0.19393356631443218,0.2775190780082318,0.15433445865396875,0.1694586091210195,0.581004313830421,0.509860128179547,0.4353306332111537,0.5903947247379517,0.6111210759635506,0.4591040481392543
GO:0008584,0.41321596258177773,0.18222366137458493,0.18011529403294077,0.2525420295541723,0.20037495770148783,0.24714932924818095,0.5132214165055694,0.5308317421064591,0.37162197762842897,0.5361764529398518,0.5011234257214195,0.43388513378105864
GO:0010506,0.20918627663447814,0.23430210753771846,0.26572936190410745,0.22040611427071743,0.2339897977225957,0.17543086166407867,0.29340570509290737,0.29292610857341456,0.24022108245225732,0.3441744663651379,0.27485521589541,0.2746659569340376
GO:0016236,0.4066006058460918,0.36368471128299923,0.32258708305078104,0.24038449513649424,0.3431535271358339,0.36359326563718536,0.6230423761189897,0.5960415393578299,0.3456477518827928,0.7255233789785616,0.6173466258670273,0.34687797278203425
GO:0031297,0.5888888888888888,0.41111111111111104,0.537037037037037,0.6388888888888888,0.19047619047619047,0.48412698412698413,0.7555555555555555,0.46825396825396826,0.8095238095238095,0.7555555555555555,0.9166666666666666,0.5
GO:0031398,0.2728244296733525,0.10077715588586159,0.12646975877303787,0.12705001138714075,0.17869336425626794,0.15259677557982537,0.4852124891628652,0.40225219463993567,0.27872698310842137,0.49486069848814945,0.4046958901237143,0.23339619573384981
GO:0034341,0.3633221647499363,0.1326121884922508,0.1418312135532525,0.19338042421533883,0.17788266260488483,0.1769799937802803,0.4074473893039293,0.15038046409258532,0.12682781505191015,0.43045085480586,0.27905597195490384,0.25520898550640214
GO:0035987,0.46212121212121215,0.4621212121212121,0.34970238095238093,0.3841269841269841,0.19687500000000002,0.2585087326466637,0.8041666666666667,0.9166666666666666,0.31746031746031744,0.8041666666666667,0.8041666666666667,0.24059139784946237
GO:0042476,0.5567803371177275,0.2301367931516994,0.23840903695689541,0.3243569085115803,0.3743747021797948,0.21800834131368485,0.5982808593766965,0.4206086520140503,0.5992890052977177,0.6232013767281498,0.5835126187307732,0.5304984228783961
GO:0042593,0.24753623971866692,0.13610912669636366,0.1403027631432556,0.17502449041128504,0.16883038764503566,0.2117898005757195,0.3140141086310744,0.2221989077304191,0.18880921989473548,0.32283543876030113,0.31360467326135166,0.2277682553229798
GO:0042632,0.4884072738407104,0.45481115547875256,0.2451824740951027,0.1773381535883949,0.2848140148056913,0.29529374383986023,0.5813796963682547,0.3203664748020418,0.6819006046118723,0.6457050226690407,0.5037949839453884,0.5815156620480583
GO:0043488,0.3159309086540093,0.13408047537537254,0.18114350583715444,0.13394044539008262,0.1839976989589438,0.1869242269510018,0.5620476702303758,0.5386624767236172,0.17891708439363865,0.6339167530345459,0.5468173263540712,0.2507548333304696
GO:0045089,0.4480740482683777,0.25452315606167,0.313416123670048,0.27251715925331454,0.35603946126516456,0.2896667256289696,0.42448027487952855,0.3426934592202117,0.33999956217833976,0.48652835781289466,0.3872743546438012,0.45307990467463694
GO:0045787,0.3767033812414733,0.24969768299543368,0.24740421721679542,0.19392376703158004,0.16956667055100327,0.1758512210524133,0.27629711975789856,0.35901372226489503,0.3128114662325859,0.2854819164931614,0.2522180152980309,0.34247582993970144
