gene_symbol,importance
EZH2,0.002597406565076115
STARD13,0.00258981104288523
CENPF,0.0025871510168510854
TMPRSS4,0.002585366527673653
ADRB1,0.0025830050274073244
GMFG,0.002582147977491009
CDC45,0.002575785921154217
HMMR,0.00257483875832441
GINS2,0.0025713608959485037
CHAF1B,0.0025660898231906685
KIF11,0.0025640137150450258
CD302,0.002557795308744064
MMRN1,0.002535533282565364
SLC25A39,0.0025322726772585955
CACNA2D2,0.0025275763844559568
CPB2,0.0025225510367746997
DLC1,0.002505234014715808
TROAP,0.0025000635373840607
SH3GL2,0.002493610388626768
GAS6,0.0024887017342278394
LMOD3,0.0024834714623304514
LRRC2,0.0024129995734268987
CAVIN1,0.0024085055218931633
SPC24,0.00238301025117968
COX7A1,0.0023739084750449176
TMEM150B,0.0023418650959592608
ADGRF5,0.0023168402492303327
SELP,0.0022930190355317623
ORC1,0.0021872978856414703
PAFAH1B3,0.0012800310479772748
LARGE2,0.0009069122361222811
RASIP1,0.000857632448610115
TRAP1,0.0008323530837981201
ADPRH,0.0007891391862277563
MDK,0.0007617683875091721
STOM,0.0007422886227179858
TSPAN7,0.0007299307605375036
ONECUT1,0.0007117534647145653
CRYAB,0.0007101135584311911
GYPC,0.0007016488966716904
HIGD1B,0.0006909128822732995
CARD14,0.0006677206944724625
TMEM177,0.0006627131314257716
PODXL2,0.0006627092658363341
EMP3,0.0006296460851308174
STX1A,0.0006255138505773165
MYL9,0.0006043589626434184
FHL5,0.0005914571035026074
WDHD1,0.0005819052220053274
TENT5B,0.0005808748513470965
TUBA1A,0.0005740885521869328
SEMA3G,0.0005707588959848078
AUNIP,0.00056970246881952
MMP28,0.0005671778376251472
LRRK2,0.0005457039681750017
GMPPA,0.0005381588724681609
ITPKA,0.0005188231582524424
C1QA,0.0005140368572266706
OTC,0.000509015246953339
SLC7A7,0.0005073372006926772
CD36,0.0005056342494410308
ASAH1,0.0005031811728416273
GPRIN1,0.0004985675336419376
TLR4,0.0004919582092951896
RASL11A,0.0004891237519059617
ADAM8,0.0004888554274482989
MAST1,0.0004735465243015217
NCKAP5,0.00047128032702123884
INAVA,0.0004707654900095017
FANCD2,0.0004674643867538288
FAM3C,0.0004638363707976352
ELMO3,0.00046088091186010196
SH3GL3,0.00045381684231152474
BCL9,0.0004499594334748694
MOGS,0.0004431132237841658
NCAPH,0.00043944670739169873
SRPK1,0.0004368247953109846
ECRG4,0.00043650971256184744
TAF1A,0.0004349950546734285
FBP1,0.0004331231456124702
RASAL1,0.0004326514242025051
IGSF10,0.0004306621850646031
RHBDD3,0.00042805946166836305
KAT2A,0.0004275108785325077
GATA6,0.0004269566128005516
ETV4,0.0004260693242993206
ZYG11A,0.0004217462104443509
DNAJA3,0.0004200187095259371
TRIM27,0.00041991824091944566
CD5L,0.000419112751366916
RHBDL2,0.00041278469941951343
BUB1B,0.00040963886260053954
B4GALNT4,0.0004096199694987674
EFNA4,0.00040857880110894073
PHKA1,0.0004069645555729901
MESP1,0.00040209447556015205
LIN7A,0.00039627196386451296
PLA2G1B,0.0003691872025114306
NCF2,0.00036499372965119746
SPOCK2,0.0003627069880771302
INTS7,0.00036005073529437513
MRGBP,0.00035518514674335043
MELK,0.00035296506312914965
ALDH18A1,0.0003524433819426856
MRPL3,0.00035162761179416315
PLPP2,0.0003515209054757122
ARHGEF19,0.0003498950861764843
NECTIN3,0.0003495674986843983
XKRX,0.000348604805438291
DUOX1,0.0003478751151547646
CYRIA,0.0003476309357209499
MTG1,0.00034603849005970057
CTHRC1,0.00034520939457418183
GRK5,0.00033825354833843754
PLEK2,0.0003333816553764977
IQSEC3,0.0003301423266087337
ARHGAP29,0.0003292725738091708
GFPT1,0.00032324305430097254
CNTN6,0.000321583606837286
ZC3HAV1L,0.00032076505827738057
STIL,0.00031415396533183624
TDRKH,0.0003141239054544151
XRCC2,0.0003136351429754088
CDC25C,0.00031264846662132557
EFNA3,0.00030776287879196926
CYP27B1,0.0003041693638418854
SFTPD,0.00030327096312729473
MNX1,0.0003023356739385975
NONO,0.0002981463809815729
BTNL9,0.00029607866342301354
ANLN,0.0002955066323914168
HHIP,0.000294399713443493
PTPN21,0.000293733512659872
AZIN2,0.00029032755626275206
NME4,0.00028972947197354273
CBX4,0.00028944829698654173
ELAPOR2,0.0002833372388626746
CABLES2,0.0002809415033375307
HELLS,0.0002787222566637875
RHBDL1,0.0002775530619112037
ABCC3,0.0002747743537695534
MMP11,0.00027338200135465095
CHRNA5,0.00027300012586092587
KRT4,0.00026863865940576244
THNSL1,0.00026572146393286577
LSR,0.0002627516028094411
LAPTM4B,0.0002614612313215571
HACD4,0.0002604041766369255
CDO1,0.00025813257112714173
ABCA12,0.00025669985287442136
CDCA4,0.0002550564397324783
RASGRP4,0.000251951934025472
SALL4,0.0002509473721762403
TUFT1,0.00024870001352846614
PYCR1,0.0002477823532714625
DDR1,0.00024724384424114516
CCNB1,0.00024571898103141324
MAD2L1,0.0002453489184271646
TNNC1,0.0002452573042170476
CDH23,0.0002446918088072297
RANBP9,0.00024137708617638447
TNFSF13,0.0002407785889272928
SNORC,0.00023844172339034954
SYT12,0.00023498989554079423
TRAF7,0.00023196632265019991
HSPD1,0.00022977675111063544
MANEAL,0.00022916503316056103
RASSF2,0.00022892046873979966
CTSS,0.00022788624598654977
GNGT2,0.00022598404319900545
TBXA2R,0.0002255356290708755
STK39,0.00022459321059855667
FANCI,0.00022359430709044614
GALNT14,0.00022209074386598631
LYPLA2,0.00022047932411671967
TSEN34,0.00022047773196394435
LGR4,0.00022045719740872586
SPI1,0.0002186351326005529
DNAJC9,0.00021801490439071194
VPS72,0.00021592617908406422
GNGT1,0.0002141904165325649
SRD5A1,0.00021396402661653818
BPHL,0.00021236215727687673
EFNA2,0.0002092116124484228
CLSPN,0.00020569091495773977
ST14,0.00020357213847931225
RETN,0.00020288330828101178
PKHD1L1,0.00020217769250263773
MSH5,0.00019837387273676906
HYAL2,0.0001982828492968916
SLC26A6,0.00019674841100233742
SGK2,0.00019653803948759482
ADM2,0.00019428250931023734
NKX1-2,0.00019350806379411819
SMTNL2,0.00019276060775038836
CRELD2,0.00019057332877415648
EXOSC4,0.0001896193915059697
KLHL33,0.00018686324928444636
DUS1L,0.00018645034759970944
TTC7B,0.0001846494202709334
CDC25A,0.00018428667895161452
CNOT11,0.00018206869620304792
CEP72,0.00018052097269944368
CFAP161,0.00018035037095136635
CSTF3,0.00017980502495122813
CCDC169,0.00017790006086246612
SKP2,0.00017759651985914336
NLRC4,0.00017709106460115422
CCT6A,0.0001770169594811718
ALOX5,0.00017616648391518863
SLC11A1,0.00017558672733086417
TFR2,0.00017446904905456413
IGSF9,0.0001742180938589858
BOP1,0.00017339340942704423
CCDC150,0.0001730702748540018
GRTP1,0.00017286071306347347
GPD1,0.0001724344855730838
LYL1,0.00017230643822316023
CBX3,0.00017218694902778112
VIPR1,0.00017175885563305284
BTK,0.00017137987121445403
SPN,0.00016912123794814325
SORBS1,0.00016911246929457796
THBD,0.0001677298290282456
PLA2G6,0.00016769246990069756
KIF20A,0.0001670809247103931
TMEM145,0.00016666346218104902
FAM124B,0.0001662621230336207
PTPRQ,0.0001643038673359318
ENTPD8,0.0001642832644917186
C1QTNF6,0.0001635630273941829
ECM2,0.0001605389436235066
RPS6KA1,0.00016005324778438408
DNAJC7,0.00015944170609227928
CHEK2,0.000157904912790551
KIF26B,0.00015665156111734524
GGCT,0.00015479009205388803
TMEM132A,0.00015257724068036213
ZDHHC3,0.00015046977699371137
APEX1,0.00014972308431488555
TSPAN17,0.0001490687986353077
ALDH2,0.0001489324691267178
TMEM220,0.00014819798965733243
PPARG,0.0001477189500101697
PABPC4,0.00014696900498369593
DNASE2B,0.00014567519140993158
SAMHD1,0.00014491361400872517
CAMP,0.000144662262136459
PDE1B,0.0001446086097156485
SLC25A48,0.00014398111523091493
SELENOI,0.00014272791466931364
TOX3,0.00014222066442227932
RAB26,0.00014148714538381687
SORBS3,0.00014144618662291278
SLC25A10,0.00013928126204514632
CKAP2L,0.0001359737184294766
FADS1,0.00013547375856624166
ARC,0.0001347061804630151
MGAT3,0.00013362402040183104
EME1,0.00013293524283805353
MCM8,0.0001325437459697445
PTAFR,0.00013213724917372234
FGF11,0.00012997662613159648
ACAD8,0.0001295668479766631
NFATC1,0.0001282484171542716
CHTF18,0.00012671864441442327
STXBP6,0.000126487643206835
DTYMK,0.00012644224253210323
RABEP2,0.0001237309210894833
TARS2,0.0001226449059370001
INTS8,0.00012132846417259768
SEMA4C,0.00012106383337307705
BAIAP2L2,0.00012025804517644768
NDRG2,0.0001197345555717177
VAT1,0.00011967580859748451
THUMPD2,0.00011924138640155938
TMEM79,0.0001188676707501965
TESMIN,0.00011863426116460848
CSAD,0.00011857871402811211
TFAP2C,0.00011781059540941578
MAP3K8,0.0001164398737002979
NSD2,0.00011528535120439873
CCDC34,0.00011248196001216943
GNAI2,0.00011126732547392231
PIH1D2,0.00011101580378988435
PPFIA4,0.0001109326999639563
ACSL4,0.00010962611189954877
FBXO44,0.00010878280863201395
VPS35,0.00010825878075557877
ATP1B3,0.0001081524069387367
RAD54B,0.00010802031753823472
CENPI,0.00010762850147545505
CELSR3,0.00010761239913950992
DNAI1,0.0001073434199725249
ARPC5L,0.0001073380247085279
STYK1,0.00010694126299471953
BCL7B,0.00010674617541277633
MTBP,0.0001064483280628475
NFE2L3,0.00010593457361990453
YBX2,0.0001058583308763851
BCL6B,0.00010552427099982454
AICDA,0.00010548663618062366
ANKRD29,0.00010451262442318631
BARX2,0.0001043810792604215
CASS4,0.00010402869215101867
KDM5B,0.00010325901804030682
POLR1C,0.00010267651172317099
COLEC12,0.00010234748947675243
BRICD5,0.0001022738581157144
CNKSR1,0.00010226948088071583
PLK1,0.00010191835877638873
EIF2AK1,0.00010187476356888676
EME2,0.00010185515375936385
TK1,0.00010039947201705196
LYVE1,0.00010039915782182683
C7,0.00010023751228522323
PALMD,9.979518127954864e-05
ADAMTS19,9.979140036314871e-05
ZSWIM6,9.902245180521797e-05
SLC9A3,9.80326663114876e-05
CPA1,9.616325405311857e-05
TMEM62,9.533548215947587e-05
ATP2A1,9.507133351406002e-05
SPATA4,9.474391108728217e-05
CELF5,9.466144153881359e-05
TMEM63A,9.445314181393375e-05
CALCOCO1,9.364411270684632e-05
MMACHC,9.299067510899187e-05
ESPL1,9.29207576362123e-05
ENTPD7,9.276273139976576e-05
RNF43,9.221190931304954e-05
TRIM58,9.154834503408634e-05
CABP7,9.107186993200284e-05
UNC5CL,9.028888467861071e-05
HSD17B1,9.019581549767107e-05
FRMD3,9.016182729508513e-05
ASF1B,9.009624459028803e-05
CDK16,8.993336564783217e-05
TSACC,8.943319498281408e-05
GSS,8.932709617942383e-05
XRRA1,8.903701073155647e-05
SGMS1,8.847244110949911e-05
UHRF1,8.804992278994244e-05
IL5RA,8.746537993383278e-05
TMEM139,8.703054929962674e-05
FBXL6,8.684017768480841e-05
FOXRED1,8.606253767987662e-05
SLC7A5,8.604467777045207e-05
PLAAT1,8.578210732106665e-05
DAZAP2,8.543802271113666e-05
EPB41L3,8.530553542574215e-05
VEGFD,8.452056456678838e-05
AKIRIN2,8.4318597019676e-05
WSB2,8.37858218226737e-05
PRR11,8.355774642416676e-05
DUS4L,8.342367119442703e-05
MEDAG,8.339738288545725e-05
DDIT4L,8.235937915712822e-05
GOLGA7B,8.229386861054613e-05
GPS1,8.202385755821468e-05
ARHGEF6,8.156529521151834e-05
MED12L,8.125903246178225e-05
LRRN4CL,8.080839217212537e-05
FASTK,8.080332091887893e-05
SFXN4,8.027479318904138e-05
PITX2,8.006080912202002e-05
FBXO7,7.991198675123519e-05
AQP1,7.983104245747681e-05
GABRA3,7.927648789453493e-05
DNAH14,7.922255424872493e-05
SERPING1,7.920482532798275e-05
MRPS5,7.901406386303197e-05
LHFPL5,7.87067733266068e-05
FAM131C,7.84805149556531e-05
MICALL2,7.842006939874203e-05
SELENOO,7.82880947878965e-05
NRK,7.827251470940964e-05
RNF180,7.797113347705645e-05
KCNH1,7.778677976902693e-05
UNC45B,7.737303216422133e-05
RNPS1,7.73559715178801e-05
NAT9,7.735361154291482e-05
GATA5,7.695033690051039e-05
SPATA25,7.682355390033766e-05
NXPE3,7.666864209064773e-05
TONSL,7.582610479898877e-05
CD84,7.531233738035293e-05
CRABP2,7.435427652933312e-05
DRAM1,7.413404674739559e-05
ENTPD6,7.399203933286903e-05
RIMS4,7.31498747326264e-05
DSCC1,7.27319084463759e-05
MRC1,7.23907604053251e-05
ATG16L2,7.2294990316538e-05
DROSHA,7.229180235896153e-05
GALNT7,7.218489763562096e-05
OSBPL1A,7.210804028172343e-05
ATP6V0D1,7.202657582793395e-05
PLEKHN1,7.099453199537697e-05
EFEMP1,6.948662511637917e-05
TPPP3,6.85516297758137e-05
DHCR24,6.830010865801036e-05
NEIL1,6.828873726448341e-05
TELO2,6.786487130472298e-05
CYSTM1,6.618634383253352e-05
SNURF,6.594327794754686e-05
ACP5,6.56546670843918e-05
FMOD,6.553559391079798e-05
DIPK1A,6.544146591402816e-05
SYNDIG1L,6.510646413987228e-05
LPAR2,6.494088633655618e-05
FCSK,6.458334357457823e-05
SMARCC1,6.405577838848543e-05
NEK2,6.40244655055146e-05
ELANE,6.398411318814068e-05
KNDC1,6.383760733667073e-05
CIP2A,6.356702675608934e-05
ANO7,6.348288867961262e-05
STRBP,6.341594120500291e-05
CAMK2N2,6.30270813933719e-05
LIME1,6.261031839623825e-05
UBE2E2,6.259842638657653e-05
SOSTDC1,6.239302439437631e-05
KCNT1,6.230761248412638e-05
TMEM213,6.221412614519125e-05
SRPRB,6.21185328207416e-05
MAGT1,6.162012813857586e-05
SPEF1,6.152425068367232e-05
WNT3,6.13129580948548e-05
PSEN2,6.096231413766558e-05
NKAPL,6.086073863166884e-05
PAK1,6.085006178587445e-05
DNTTIP1,6.071949691649505e-05
DHRS11,6.005379808394741e-05
DMRTA2,5.946918683686862e-05
CTPS2,5.911084357209095e-05
SUV39H2,5.847933135739596e-05
SFSWAP,5.840615859328552e-05
TFAP4,5.817454314094839e-05
PRSS53,5.8130622345827834e-05
PLXNB3,5.805275783835444e-05
ZFYVE19,5.789255842820375e-05
KIFC2,5.777630436053116e-05
HSF4,5.764050790697539e-05
RPP21,5.751278753287882e-05
SAMD10,5.7058006276721345e-05
CPED1,5.698535885092702e-05
PSMD4,5.69577366519974e-05
FAM162B,5.687766032782988e-05
HCN3,5.663499670508616e-05
LY86,5.649755887354688e-05
BTD,5.637063884521431e-05
WWTR1,5.635412419712854e-05
TMEM171,5.634729920047437e-05
RUNX2,5.6284075116702706e-05
PCBP2,5.612174467688198e-05
ARTN,5.5978751695271083e-05
ISCA2,5.570512276338124e-05
CFAP126,5.556359439627515e-05
BLM,5.551165522694717e-05
SLC15A2,5.54942308192395e-05
FOXN4,5.5424992595917965e-05
GCAT,5.5391336080342564e-05
DMAC2,5.529950608729253e-05
SLC66A1,5.5209557760140286e-05
IL1RL2,5.518192791860677e-05
PID1,5.5163430810760946e-05
EZR,5.464558372315734e-05
PRND,5.454534444586996e-05
MYO19,5.424003115586801e-05
DUSP9,5.4132745171716056e-05
CD40LG,5.40559731233896e-05
KLHL26,5.403447806016017e-05
CARNS1,5.401518209040742e-05
PKP3,5.3963858078362364e-05
DPY30,5.38893628127123e-05
PTX3,5.3868947051637856e-05
TKFC,5.376074404091117e-05
BUB3,5.3721285648798224e-05
CLEC1B,5.370178091010718e-05
FRMPD3,5.3661425246600675e-05
ARL13B,5.3652423851550185e-05
CDK1,5.331923032801982e-05
CTSG,5.301708524012426e-05
GABRR2,5.256663447975039e-05
CFAP57,5.253401817032421e-05
DCST1,5.237415183321777e-05
DNAJC18,5.236640762659469e-05
IL13,5.2349206827008824e-05
ANKRD22,5.2163884566592576e-05
POLB,5.206288771105664e-05
NEK5,5.201776626872804e-05
COL6A5,5.1860734234040525e-05
ADAMTS1,5.176392271396073e-05
TNFAIP8L1,5.1690457956412566e-05
MROH9,5.1669165382660166e-05
DRC7,5.1617354760745476e-05
SLC7A11,5.159066559829902e-05
ANAPC7,5.144830239661931e-05
CFAP100,5.122212370310156e-05
THEMIS2,5.108398997750121e-05
PCGF3,5.098789193433997e-05
KIF9,5.0557375135142965e-05
SUMO3,5.051603797147332e-05
ARHGEF16,5.04956822001464e-05
CFD,5.036828454312037e-05
CD34,5.0303166987328814e-05
PPM1D,5.021723761405108e-05
TPK1,5.006687406338916e-05
CRK,5.0037251921542765e-05
STAC3,4.975387084229905e-05
COL11A2,4.964401520111967e-05
TIMP4,4.96155186749465e-05
RAB36,4.946863278811931e-05
GLYAT,4.9381397641950956e-05
SASH3,4.9378909468527276e-05
ARG1,4.9363662030128304e-05
BORA,4.9299266245375766e-05
ZW10,4.911173159823902e-05
C1QC,4.9029253139359315e-05
YWHAZ,4.900238468104586e-05
C1QTNF1,4.8977977097425006e-05
PLEKHG3,4.892767896019104e-05
DMAP1,4.881216048792165e-05
AGO3,4.879141311071978e-05
RUSC1,4.875511290452724e-05
KCNB1,4.864412032373981e-05
DNMT3A,4.850547102335892e-05
TDRD5,4.842574144834398e-05
SOWAHD,4.837860671573524e-05
MFSD2B,4.8303829735742795e-05
EFHB,4.819810113832203e-05
RNF6,4.794829329568946e-05
SERTAD1,4.782049590210742e-05
PLEKHO2,4.775536657491701e-05
CLEC9A,4.764271997361973e-05
EHD1,4.754167438401979e-05
IL17RA,4.747417020726753e-05
CPT2,4.725589077174528e-05
OXCT1,4.7234075452002836e-05
GAS1,4.7210209978192125e-05
LMBRD1,4.714368312768287e-05
DNAH1,4.6845200010235306e-05
NFS1,4.68318437620694e-05
LRIT3,4.658977142157648e-05
CD3D,4.633271502553976e-05
DDX56,4.622479822153042e-05
SPAG8,4.610780477320167e-05
SH2D4B,4.603115097231766e-05
KIF2C,4.5902181749001125e-05
CALB2,4.578839202296826e-05
LDLRAD1,4.555560886958926e-05
GGT6,4.545845826983865e-05
WDR86,4.526143158166247e-05
IZUMO4,4.524158100024414e-05
USP10,4.490051008315726e-05
KLF15,4.480648292000902e-05
DGAT1,4.46194802533025e-05
RAB38,4.459302875023309e-05
EDRF1,4.4509216761191824e-05
ACAP3,4.4507399565333815e-05
SPP2,4.4462935062102165e-05
CNPY2,4.4265098250287664e-05
SQSTM1,4.425634435268204e-05
ARL6IP5,4.424778458540578e-05
IL10,4.405469584318355e-05
CLDN8,4.403211685645625e-05
POLR2D,4.4025157232705005e-05
STON2,4.3972408422095445e-05
GID8,4.392465580154632e-05
TUSC1,4.385193950130658e-05
PIK3R6,4.381160074338157e-05
SLC17A9,4.3681202011767276e-05
CRISPLD1,4.3580884750518535e-05
MLLT11,4.3572024584901595e-05
MSRA,4.3558674018214755e-05
NR1I2,4.338019984650672e-05
ACKR1,4.326255148210199e-05
TFAP2E,4.313405422163321e-05
SERINC2,4.3066025768745825e-05
CDCA2,4.284845177988667e-05
FGF18,4.269599611690764e-05
BCO1,4.262596972048565e-05
SNRNP40,4.2585376214576846e-05
NPEPL1,4.255865724578709e-05
NAT10,4.2475742791473934e-05
XDH,4.198675515355893e-05
ILDR1,4.197395293153047e-05
RTN4R,4.1963041301944616e-05
APBB3,4.1779308376107704e-05
CCDC54,4.174186364042846e-05
MYO1B,4.1704397168549865e-05
MYPN,4.124136667426744e-05
AURKB,4.0871500831331894e-05
CCDC159,4.04129873484682e-05
PRNP,4.038749630305161e-05
RPL14,4.0385529532138794e-05
MRPL28,3.9829434772017265e-05
SLC4A1,3.977668819654758e-05
KHDC4,3.948015045710032e-05
ALDH16A1,3.947154475617233e-05
FRMPD1,3.9417325192698865e-05
EMC3,3.930521393513168e-05
CD53,3.929776294557468e-05
FAM50A,3.8980269963151005e-05
PCP4,3.8852645360463725e-05
KIF23,3.881416782348289e-05
KLHL12,3.881218403705153e-05
TPST1,3.867169679820471e-05
OPN3,3.856859069124068e-05
ALKAL2,3.847260261846732e-05
PLA2G2F,3.8438548248041096e-05
TMEM273,3.831841905667649e-05
ESF1,3.8286515227617426e-05
STK24,3.8285737550583484e-05
ETF1,3.8229969221191785e-05
ATG16L1,3.821644561241782e-05
SLC16A8,3.8136885746203124e-05
AP1G2,3.801888057197303e-05
CYP17A1,3.79967569005463e-05
ROGDI,3.797549528544554e-05
ETV1,3.7972627701607436e-05
MOSPD3,3.79661925131519e-05
TSHR,3.7935105989530766e-05
FBXO41,3.768383636507784e-05
SETD6,3.7490011785146496e-05
VPS52,3.745013801523372e-05
GABARAPL2,3.744086837898556e-05
EMX1,3.7378044165213465e-05
NIP7,3.731725124938306e-05
CORO1C,3.7169452614857556e-05
COX6B2,3.691620686794925e-05
TRIP13,3.691022143520565e-05
SNRNP70,3.6844670872498086e-05
TRMT1,3.6838344996811984e-05
CDX1,3.681685702203937e-05
PABPC1L,3.673849673276881e-05
MAGOH,3.648966649720257e-05
LAPTM5,3.643494265437996e-05
HOXC10,3.632375712618743e-05
SHOX2,3.6300851390685046e-05
GEN1,3.6074982728938055e-05
MUTYH,3.579975074986589e-05
MOGAT1,3.541396363643227e-05
RNASEK,3.5176341980852914e-05
SLC43A2,3.514745093387037e-05
INPP5J,3.4839559552751806e-05
PEX6,3.436124594024418e-05
CLPTM1L,3.4189830462153615e-05
MIOX,3.414302467173675e-05
ADCYAP1,3.409988283331518e-05
CNIH3,3.406950850903593e-05
SIGLEC15,3.386824139457448e-05
KANTR,3.38233687776256e-05
TMEM106C,3.376131529243928e-05
FEZF1,3.374862984708548e-05
FSTL3,3.3681386798455676e-05
PRDM15,3.341720218092085e-05
TMEM9B,3.3197643042337525e-05
STX12,3.3076090562293246e-05
IRAK1,3.307481695742771e-05
EBP,3.2975788921562886e-05
DHX35,3.291354626596152e-05
CHID1,3.260401915095408e-05
SPATC1L,3.260386929490864e-05
CDCA7,3.245248029670793e-05
POLQ,3.234576844450752e-05
ACY1,3.197511544361916e-05
REPS2,3.195000081635956e-05
SLC27A1,3.189714217801886e-05
LGALS2,3.1890252877798265e-05
PMPCA,3.188840929201748e-05
MAP3K4,3.1875141504012604e-05
MTNR1A,3.168164677546652e-05
KIF18A,3.1613299849054044e-05
DGKG,3.1572338049506006e-05
TDRD3,3.141407944577513e-05
AP1M1,3.136150077084454e-05
ERLIN1,3.131890127571569e-05
LNX2,3.130569077729748e-05
PPP1R27,3.120872323837863e-05
NCEH1,3.1192344541584996e-05
MXD4,3.111863419958431e-05
STK31,3.108780655483609e-05
CACNB1,3.103790746605771e-05
BCL2L11,3.083959219582734e-05
MRPL24,3.082364487419001e-05
FEZ1,3.076185345635388e-05
POLR1B,3.067861581627498e-05
HS6ST2,3.0511196842717137e-05
TMEM63C,3.0456643007487605e-05
