model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
BulkFormer_37M,5_cancer,20260724,1,0.9925134358205223,0.996066089693155,0.9746156730408699
BulkFormer_37M,5_cancer,20260724,2,0.9991905455722843,0.9937694704049844,0.9388726998003345
BulkFormer_37M,5_cancer,20260724,3,0.9994479495268138,0.9968553459119497,0.9666666666666667
BulkFormer_37M,5_cancer,20260724,4,0.9921752738654147,0.9976580796252927,0.9741379310344828
BulkFormer_37M,5_cancer,20260724,5,0.9990375625584337,0.9952978056426333,0.9713331133476324
