index,model,panel,gene_symbol,mean,std
13864,BulkFormer_37M,2_cancer,UHRF1,0.0017629746789578557,0.001441969079351804
2210,BulkFormer_37M,2_cancer,CGNL1,0.0017629412537304486,0.003052808014561579
2680,BulkFormer_37M,2_cancer,CPB2,0.0017602505157704668,0.0030488433273637696
6877,BulkFormer_37M,2_cancer,LRRN3,0.001750159118936,0.0030313645153271333
2108,BulkFormer_37M,2_cancer,CENPU,0.0017414690322451352,0.0029409606492182593
10732,BulkFormer_37M,2_cancer,ROR1,0.0017403042737869333,0.0015072151567207099
11521,BulkFormer_37M,2_cancer,SLC19A3,0.0017243065363428001,0.001493521577112237
11220,BulkFormer_37M,2_cancer,SERINC1,0.0017227523476231667,0.002772249350610018
10934,BulkFormer_37M,2_cancer,RXRG,0.0017159032348351,0.0014891297419106836
10874,BulkFormer_37M,2_cancer,RSPO2,0.0017004957270731335,0.0014727483329300356
2588,BulkFormer_37M,2_cancer,COL6A6,0.001696060488765,0.002937662939251083
2832,BulkFormer_37M,2_cancer,CSRNP1,0.0016634768503994,0.0014407674549895947
1683,BulkFormer_37M,2_cancer,CBLC,0.0016449286335862665,0.0012508811588348488
8765,BulkFormer_37M,2_cancer,PAFAH1B3,0.0015577567588251665,0.001210365469018605
12368,BulkFormer_37M,2_cancer,STOM,0.0015139486555409665,0.0019084729830519706
13432,BulkFormer_37M,2_cancer,TRHDE,0.0013349805684106668,0.0017286437745690144
465,BulkFormer_37M,2_cancer,ALDH18A1,0.0012732820260040333,0.001579549662723082
11394,BulkFormer_37M,2_cancer,SHMT2,0.0012703752588621076,0.0021771213984261065
3640,BulkFormer_37M,2_cancer,EEF1AKMT4,0.0012624730162183334,0.0020579658136400366
9219,BulkFormer_37M,2_cancer,PID1,0.0012529667622473415,0.00138973936394078
5272,BulkFormer_37M,2_cancer,GYPC,0.0012510357191958998,0.0020487790539612887
12400,BulkFormer_37M,2_cancer,STX1A,0.0012252786362781,0.0014699029290088728
12682,BulkFormer_37M,2_cancer,TBX4,0.0012227677592625,0.0021178958848997996
1926,BulkFormer_37M,2_cancer,CD5L,0.0012209411826740668,0.0018558745841405044
5676,BulkFormer_37M,2_cancer,HYAL1,0.0012198565473954999,0.001528672383291517
8677,BulkFormer_37M,2_cancer,OTC,0.0012182625268068999,0.0013561393899118308
13276,BulkFormer_37M,2_cancer,TNFSF13,0.0012165721974628679,0.001977634038767361
4835,BulkFormer_37M,2_cancer,GINS1,0.0012129128800237334,0.001718850034490429
14132,BulkFormer_37M,2_cancer,VWF,0.0012014840539404353,0.0016166412214839842
12317,BulkFormer_37M,2_cancer,STARD8,0.0011948994675932665,0.0014604414675761731
8324,BulkFormer_37M,2_cancer,NOVA2,0.0011683191978763,0.0020235882101798685
1913,BulkFormer_37M,2_cancer,CD36,0.0011391175075893,0.0018149007867873331
5007,BulkFormer_37M,2_cancer,GPA33,0.0011359109386868,0.001490909941826051
2348,BulkFormer_37M,2_cancer,CKAP2L,0.0011284670321397331,0.00138812589883476
12973,BulkFormer_37M,2_cancer,TLR8,0.0011024375082777334,0.0019094777765066688
1728,BulkFormer_37M,2_cancer,CCDC141,0.0010947465560127,0.0015893298557864588
5694,BulkFormer_37M,2_cancer,ICAM2,0.0010939997423821,0.0018948631372730598
6247,BulkFormer_37M,2_cancer,KCNT2,0.0010933031022764667,0.001733011554623723
1615,BulkFormer_37M,2_cancer,CAPN3,0.0010904836916184335,0.001888773158708398
10479,BulkFormer_37M,2_cancer,RFC4,0.0010878325170552317,0.0015910536701720685
2379,BulkFormer_37M,2_cancer,CLDN18,0.0010844363873334,0.0018782989204378913
7467,BulkFormer_37M,2_cancer,MMP11,0.0010824024881105,0.0014120839668556005
10298,BulkFormer_37M,2_cancer,RASAL1,0.0010787614641139,0.0013399471974687037
12218,BulkFormer_37M,2_cancer,SRPK1,0.0010673414902841333,0.0013876430700769363
8600,BulkFormer_37M,2_cancer,OIP5,0.0010661707549276666,0.0018466619170787845
2198,BulkFormer_37M,2_cancer,CFD,0.0010660633779952763,0.00180316936232596
12395,BulkFormer_37M,2_cancer,STX12,0.0010653889182999467,0.00183038942845207
1954,BulkFormer_37M,2_cancer,CDC25C,0.0010627411965033213,0.0015303532343837324
2062,BulkFormer_37M,2_cancer,CDT1,0.0010518310827487666,0.001560555192231516
5975,BulkFormer_37M,2_cancer,IQSEC3,0.0010408288501042918,0.0014358162083688468
5021,BulkFormer_37M,2_cancer,GPBAR1,0.0010392454977681666,0.001450301147545816
6305,BulkFormer_37M,2_cancer,KIF11,0.0010299072606872667,0.0013543279524945858
2952,BulkFormer_37M,2_cancer,CYBRD1,0.0010275310059904667,0.0017797359087278488
8728,BulkFormer_37M,2_cancer,P2RY14,0.0010194226786007,0.0017656918737243704
11802,BulkFormer_37M,2_cancer,SLCO4A1,0.0010151584625737334,0.0017583060349112146
5972,BulkFormer_37M,2_cancer,IQGAP3,0.0010145169151686,0.001548493342283119
10618,BulkFormer_37M,2_cancer,RMI2,0.0010130929505957668,0.001486263964701081
6905,BulkFormer_37M,2_cancer,LSP1,0.0010127757629615666,0.0017541790781237672
5592,BulkFormer_37M,2_cancer,HROB,0.0010092956040562066,0.0016349565998049086
3279,BulkFormer_37M,2_cancer,DLGAP5,0.0010084304637001074,0.001648663165741517
8862,BulkFormer_37M,2_cancer,PBK,0.0010065181161326333,0.0016391951795896916
10307,BulkFormer_37M,2_cancer,RASGRF1,0.0010064007677519666,0.001743137262522732
10706,BulkFormer_37M,2_cancer,RNF43,0.001006073042219,0.0017425696252486962
34,BulkFormer_37M,2_cancer,ABCA9,0.0010021102362938,0.001735705844045715
6321,BulkFormer_37M,2_cancer,KIF22,0.0010015955458674334,0.0017348143740770784
11174,BulkFormer_37M,2_cancer,SELP,0.0009989542083561744,0.0017135624093715133
5031,BulkFormer_37M,2_cancer,GPD1,0.0009905678685121666,0.0017157138766082797
11447,BulkFormer_37M,2_cancer,SKA3,0.0009857331726498668,0.0014240100518301095
135,BulkFormer_37M,2_cancer,ACKR1,0.0009851569724532,0.0017063419297196753
13164,BulkFormer_37M,2_cancer,TMEM273,0.0009803700019354667,0.001399231044600826
471,BulkFormer_37M,2_cancer,ALDH2,0.0009773248714392668,0.001692776332833531
8276,BulkFormer_37M,2_cancer,NMU,0.0009761965429871,0.0016908220106267528
7423,BulkFormer_37M,2_cancer,MIS18A,0.0009753031613580999,0.0014616902165317464
12102,BulkFormer_37M,2_cancer,SPC25,0.0009685319645672333,0.0016775465713849476
7031,BulkFormer_37M,2_cancer,MAMDC2,0.0009669968405532316,0.0016491816612058273
1,BulkFormer_37M,2_cancer,A2M,0.0009650352750077,0.0014829931572905022
1841,BulkFormer_37M,2_cancer,CCNB2,0.0009632386282816,0.0015059661244703423
6313,BulkFormer_37M,2_cancer,KIF18B,0.0009579386798736081,0.0016095400864383725
4836,BulkFormer_37M,2_cancer,GINS2,0.0009521896538709666,0.0014025199306764646
1972,BulkFormer_37M,2_cancer,CDC6,0.0009520065048495788,0.0016035142987010562
1375,BulkFormer_37M,2_cancer,BOP1,0.0009505928523180934,0.001454767571808198
8090,BulkFormer_37M,2_cancer,NEIL3,0.0009505285133134022,0.00160180889640442
3934,BulkFormer_37M,2_cancer,ERCC6L,0.0009493891798233706,0.0015999863839444726
1935,BulkFormer_37M,2_cancer,CD81,0.0009458943640323999,0.0016383370970971679
2083,BulkFormer_37M,2_cancer,CELF2,0.0009448772261183668,0.0016365753625517576
12901,BulkFormer_37M,2_cancer,TIE1,0.0009401139649035667,0.001628325152118002
10236,BulkFormer_37M,2_cancer,RAD54L,0.0009393749454702334,0.0013232440147165295
2969,BulkFormer_37M,2_cancer,CYP27A1,0.0009361795754280667,0.0016215105896496716
8016,BulkFormer_37M,2_cancer,NDNF,0.0009323565351238667,0.0016148888896034136
11721,BulkFormer_37M,2_cancer,SLC46A2,0.0009323093909850965,0.001538581643899015
8691,BulkFormer_37M,2_cancer,OTUD1,0.0009307589978323872,0.0015592051883750943
