gene_symbol,discovery_variance,discovery_detection_rate,panel_score,excluded_signature_gene
NPAS2,0.4838168,0.9252259654889071,0.4653769329390423,False
EXOSC4,0.46534556,1.0,0.465345561504364,False
EDN3,1.0830193,0.18447000821692686,0.4651564658682141,False
RTN2,0.466475,0.9938373048479868,0.46503541690621775,False
MSN,0.46498513,1.0,0.4649851322174072,False
ARHGEF17,0.46507475,0.9995891536565324,0.4649792008562541,False
RSRP1,0.4649584,1.0,0.46495839953422546,False
ACTL6A,0.46504596,0.9995891536565324,0.4649504177273718,False
PTPN22,0.50414395,0.8504519309778144,0.4649213052847562,False
PAH,0.9798136,0.22514379622021363,0.46491487831214895,False
NT5M,0.46894434,0.9827444535743632,0.46488078954051054,False
GPR162,0.50430197,0.8492193919474117,0.4647298965117645,False
UNC5A,0.7558175,0.3779786359901397,0.4646763340211385,False
FURIN,0.46448997,1.0,0.46448996663093567,False
PCSK2,1.0315094,0.20254724732949878,0.4642333777608063,False
ACTN1,0.46432272,0.9995891536565324,0.4642273235537519,False
TCF19,0.4639729,0.9995891536565324,0.4638775757620117,True
SHH,0.77080965,0.3619556285949055,0.46374027004331314,False
LPIN2,0.46362534,1.0,0.46362534165382385,False
RIPK3,0.48393488,0.9174198849630238,0.4635226911562702,False
NRBP2,0.46357942,0.9991783073130649,0.46338891722598,False
ITGB1,0.46327588,1.0,0.46327587962150574,True
UBA7,0.46329296,0.9995891536565324,0.46319777546651403,False
ICAM2,0.4756613,0.9478225143796221,0.4630856631472449,False
TMX4,0.46302053,1.0,0.46302053332328796,False
TGFB1I1,0.46326256,0.9983566146261298,0.46288174200618826,False
ENOX1,0.5034745,0.8451109285127363,0.46284365631393215,False
ELFN1,0.51558316,0.8056696795398521,0.462782823860753,False
PPM1L,0.47886118,0.9338537387017255,0.4627528103412619,False
CPEB4,0.46263906,0.9995891536565324,0.46254401704952897,False
DNA2,0.48054397,0.9264585045193098,0.46253661642747973,False
ATP2B1,0.46243215,0.9991783073130649,0.4622421184719774,True
FCHO1,0.4987117,0.8586688578471652,0.46212814346207914,False
CCDC24,0.46344984,0.9942481511914544,0.4621150669694057,False
KCNIP3,0.5449947,0.7181594083812654,0.4618518797017269,False
BLM,0.50620794,0.8323746918652424,0.4618366443835875,False
RASSF3,0.461815,1.0,0.4618149995803833,False
IFT57,0.46166933,1.0,0.46166932582855225,False
PKHD1,0.93839914,0.24198849630238292,0.46162036464946804,False
GFUS,0.461517,1.0,0.46151700615882874,False
GRAMD1C,0.49068856,0.8845521774856204,0.46149570439333615,False
PLXNB1,0.46171758,0.9987674609695973,0.46143294559040826,False
PNPLA2,0.46148527,0.9995891536565324,0.46139045717925975,False
PFKM,0.46118987,1.0,0.461189866065979,False
CD72,0.47244912,0.952341824157765,0.4610536630364366,False
NOTCH1,0.46116313,0.9991783073130649,0.4609736272587556,False
DENND4C,0.46154764,0.9971240755957272,0.46088347701462423,False
PNPLA7,0.50596035,0.8294987674609696,0.46081260774451194,False
PAIP2B,0.4754478,0.938783894823336,0.4606654707165894,False
RECK,0.46310362,0.9893179950698439,0.46062354377590403,False
WEE1,0.46071634,0.9995891536565324,0.46062168543154397,True
HES1,0.46061754,1.0,0.4606175422668457,True
IL23A,0.47398075,0.9441248972884141,0.4605485648302145,True
SYNGR2,0.46051723,1.0,0.4605172276496887,False
PXDC1,0.4604468,1.0,0.4604468047618866,False
ADTRP,0.6104998,0.5686113393590797,0.46035544427199515,False
FAM171A2,0.5155941,0.7970419063270336,0.460308015982784,False
USP34,0.46232802,0.9909613804437141,0.46023387044176545,False
SPRED1,0.46013466,1.0,0.4601346552371979,False
TTLL4,0.46046764,0.9983566146261298,0.46008911811881087,False
SIK1,0.6842136,0.4519309778142975,0.4599681330316019,True
SLC4A8,0.7052196,0.4252259654889072,0.45986915217254226,False
PARP10,0.45986885,1.0,0.459868848323822,False
RAB11FIP4,0.4655825,0.9753492193919474,0.4598081968051657,False
SLC20A1,0.45973235,1.0,0.4597323536872864,True
SETD7,0.4603104,0.9971240755957272,0.45964801399095173,False
KIF26A,0.5384262,0.7284305669679539,0.45953678547584886,False
GGT7,0.45940787,0.9995891536565324,0.4593134832849814,False
MPP3,0.4780184,0.9227608874281019,0.4591865996980239,False
GRIP1,0.52025485,0.7789646672144618,0.4591715984605187,False
SDSL,0.45931208,0.9991783073130649,0.4591233358671862,False
STK38L,0.45973825,0.9971240755957272,0.45907669232098997,False
ESRRG,0.68224454,0.4527526705012325,0.4590611904141013,False
CDH24,0.46026185,0.9946589975349219,0.45903107611341476,False
SERP2,0.49643403,0.8545603944124898,0.4589157123697237,False
NAP1L3,0.508299,0.8147082990961381,0.4587967360102386,False
WDFY4,0.5130461,0.799506984387839,0.4587409500073181,False
HACD3,0.45872307,1.0,0.4587230682373047,False
NEK6,0.45908985,0.9983566146261298,0.45871245953894113,False
RBM11,0.57642686,0.633114215283484,0.4586540627036138,False
KLK12,1.030523,0.19802793755135578,0.4585861107831544,False
ATG16L2,0.46158847,0.9868529170090387,0.4585441620981535,False
AFF1,0.45834574,1.0,0.4583457410335541,False
STAP1,0.60807663,0.567378800328677,0.45803099361179844,False
POGLUT2,0.45934325,0.9934264585045193,0.4578310092945282,False
MFSD6,0.4576403,1.0,0.45764029026031494,False
NEK10,0.8258921,0.30690221857025474,0.45753394564689903,False
UBR5,0.4575315,1.0,0.45753151178359985,False
RAB20,0.45750177,1.0,0.45750176906585693,False
ADCY7,0.4860054,0.8845521774856204,0.45709115637615855,False
NFAT5,0.4634044,0.9728841413311422,0.4570784049740527,True
TRPM2,0.4651969,0.9650780608052588,0.45700193660975846,False
PCDH19,0.7916201,0.3331963845521775,0.4569481671272175,False
