model,dataset,mask_seed,supported,status,samples,masked_genes,pcc_global,pcc_gene_macro,pcc_sample_macro,spearman_global,mse,mae,auroc_macro,auprc_macro,auc_eligible_genes,reason
BulkFormer_147M,TCGA,20260723,True,complete,3481,2188,0.8938825120333691,0.7392408250345995,0.8921967882666222,0.8918690345274315,0.5059099793434143,0.48861294984817505,0.8917085051016067,0.8328800728134403,1581,
BulkFormer_147M,TCGA,20260724,True,complete,3481,2188,0.8903053079482933,0.7268374523293527,0.8887278766544411,0.8905930947916818,0.5371416807174683,0.495295912027359,0.8866657033176996,0.8151991000185802,1543,
BulkFormer_147M,TCGA,20260725,True,complete,3481,2188,0.8952053228700823,0.7315461983592948,0.8935954118555766,0.8925811988251471,0.49848517775535583,0.48257914185523987,0.8872569886248896,0.8219272921164699,1565,
BulkFormer_147M,OSDR,20260723,True,complete,2099,2188,0.7450304946129704,0.6836259889672198,0.7388457853263648,0.7321513853800511,1.7195818424224854,0.9796628952026367,0.8288441490595967,0.8517242221590979,1337,
BulkFormer_147M,OSDR,20260724,True,complete,2099,2188,0.756977975181309,0.6815491852523743,0.7514756977870499,0.7429674246285966,1.6232502460479736,0.9631161689758301,0.8247705188219351,0.8446593084490946,1346,
BulkFormer_147M,OSDR,20260725,True,complete,2099,2188,0.7709311931740879,0.6791616255517773,0.7664937241807785,0.7591849873170422,1.547680139541626,0.9404643774032593,0.8281891142410122,0.8446437078065949,1342,
