model,term,auroc,auprc,n_pos,variant,is_fallback,control,library
BRIDGE_OSDR_last1_dynamic,negative regulation of apoptotic process (GO:0043066),0.5803065771483762,0.0442877478327031,392,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of cell population proliferation (GO:0008284),0.6602442173298069,0.0548486573360737,391,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of intracellular signal transduction (GO:1902531),0.590845091934536,0.0431632866757323,382,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,nervous system development (GO:0007399),0.6853135835183418,0.0652120990663495,381,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6822044772543622,0.0661855601016296,378,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,neutrophil mediated immunity (GO:0002446),0.7857663448418388,0.1389088508782693,362,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6421768984793312,0.0472841978680249,361,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,neutrophil activation involved in immune response (GO:0002283),0.7930948507564481,0.1342950438588809,359,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,phosphorylation (GO:0016310),0.6461167833215608,0.0491105416205242,358,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,neutrophil degranulation (GO:0043312),0.7871754124384054,0.1376120273631202,356,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,cellular response to cytokine stimulus (GO:0071345),0.6992840715063122,0.071938422561783,345,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,organelle organization (GO:0006996),0.5706886067531819,0.0370846775028749,343,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of cell migration (GO:0030334),0.6716159056701244,0.0615232148750947,343,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,organelle assembly (GO:0070925),0.6910207932622252,0.0544053252236371,336,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6481899011515337,0.0438881247040201,324,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of programmed cell death (GO:0043069),0.5779664706850209,0.032920753101641,319,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,cellular protein metabolic process (GO:0044267),0.7299695864623723,0.1006672844259675,318,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of protein phosphorylation (GO:0001934),0.628206615693418,0.0409096809960702,316,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,protein modification by small protein conjugation (GO:0032446),0.6346936870422704,0.0403594365279044,315,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,positive regulation of macromolecule metabolic process (GO:0010604),0.6498671672435724,0.0388735376057941,311,osdr_common,False,real,GO-BP
BRIDGE_OSDR_last1_dynamic,negative regulation of cell population proliferation (GO:0008285),0.5823523177119427,0.0328014515353249,309,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of transcription by RNA polymerase II (GO:0006357),0.7541696994644436,0.3210889067931365,1491,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,"regulation of transcription, DNA-templated (GO:0006355)",0.7587727465666206,0.323750980326915,1468,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,"positive regulation of transcription, DNA-templated (GO:0045893)",0.7025753373264212,0.1794172154653974,989,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,cellular protein modification process (GO:0006464),0.5983103737697288,0.0978213518525951,881,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of gene expression (GO:0010468),0.6321527195701189,0.098718286125478,793,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of transcription by RNA polymerase II (GO:0045944),0.7040688271845373,0.1433796951612796,771,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,"negative regulation of transcription, DNA-templated (GO:0045892)",0.7031913038231883,0.1346125247223395,717,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of cell population proliferation (GO:0042127),0.5905874472932077,0.0680876064335866,623,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of apoptotic process (GO:0042981),0.5924245799052644,0.0642998692622797,606,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of cellular process (GO:0048522),0.6106646895112825,0.0617204846386276,512,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of transcription by RNA polymerase II (GO:0000122),0.7046498440252315,0.0928007420305254,504,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cellular process (GO:0048523),0.5365279310933504,0.0390701044742989,454,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,protein phosphorylation (GO:0006468),0.6325813242415561,0.058800238035096,449,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of intracellular signal transduction (GO:1902533),0.607865315862926,0.0573708971190235,446,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6582357063027777,0.0673100598314014,441,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of nucleic acid-templated transcription (GO:1903508),0.66855658765386,0.0794687644835295,436,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,cytokine-mediated signaling pathway (GO:0019221),0.7303784117786832,0.1161629144285097,431,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,protein ubiquitination (GO:0016567),0.6682039831639462,0.0600672567972518,420,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of gene expression (GO:0010628),0.61247981024388,0.0471048914350053,397,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of apoptotic process (GO:0043066),0.5795592630106744,0.0439228133838442,392,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of cell population proliferation (GO:0008284),0.6462809699768963,0.0525656724359575,391,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of intracellular signal transduction (GO:1902531),0.5867027523688024,0.0416713521551691,382,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,nervous system development (GO:0007399),0.6735201893422645,0.0675791899508785,381,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6751655723259713,0.0626064190864999,378,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil mediated immunity (GO:0002446),0.7835808143390621,0.1324524170194169,362,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6317390334157331,0.0452549292423552,361,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil activation involved in immune response (GO:0002283),0.7918042364851062,0.134171264921758,359,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,phosphorylation (GO:0016310),0.6506956484513795,0.0467387197878633,358,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,neutrophil degranulation (GO:0043312),0.7851582003877317,0.1372391844005794,356,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,cellular response to cytokine stimulus (GO:0071345),0.7059607454176915,0.071608849280222,345,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,organelle organization (GO:0006996),0.5809351984192069,0.0387725408516189,343,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of cell migration (GO:0030334),0.6647739102201484,0.0610991333685973,343,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,organelle assembly (GO:0070925),0.6850014753453401,0.0578060599810691,336,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6649662343225728,0.0440200376400683,324,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of programmed cell death (GO:0043069),0.5786955042054744,0.0321262981435737,319,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,cellular protein metabolic process (GO:0044267),0.7249917119506465,0.0928526319160081,318,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of protein phosphorylation (GO:0001934),0.6215972310851732,0.0361437280383534,316,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,protein modification by small protein conjugation (GO:0032446),0.6353449498641587,0.0394856174612226,315,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,positive regulation of macromolecule metabolic process (GO:0010604),0.6496177298892976,0.0372398758271596,311,osdr_common,False,real,GO-BP
BRIDGE_OSDR_FT_dynamic,negative regulation of cell population proliferation (GO:0008285),0.5734013145102852,0.0312992796070402,309,osdr_common,False,real,GO-BP
BulkFormer_127M,regulation of transcription by RNA polymerase II (GO:0006357),0.633806017887447,0.1780575736594453,1491,osdr_full,False,real,GO-BP
BulkFormer_127M,"regulation of transcription, DNA-templated (GO:0006355)",0.63170371228927,0.172914884680096,1468,osdr_full,False,real,GO-BP
BulkFormer_127M,"positive regulation of transcription, DNA-templated (GO:0045893)",0.6259962033148075,0.1151095549346479,989,osdr_full,False,real,GO-BP
BulkFormer_127M,cellular protein modification process (GO:0006464),0.6022145557998672,0.0900523378316022,881,osdr_full,False,real,GO-BP
BulkFormer_127M,regulation of gene expression (GO:0010468),0.6219856997098492,0.0919246343691737,794,osdr_full,False,real,GO-BP
BulkFormer_127M,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6396095306310766,0.0968071458935633,771,osdr_full,False,real,GO-BP
BulkFormer_127M,"negative regulation of transcription, DNA-templated (GO:0045892)",0.6453901689268442,0.098256062459917,717,osdr_full,False,real,GO-BP
BulkFormer_127M,regulation of cell population proliferation (GO:0042127),0.6245159781020435,0.0678857551602811,624,osdr_full,False,real,GO-BP
BulkFormer_127M,regulation of apoptotic process (GO:0042981),0.6443240909684982,0.087090629788141,606,osdr_full,False,real,GO-BP
BulkFormer_127M,positive regulation of cellular process (GO:0048522),0.6269590197434607,0.0593968707474456,512,osdr_full,False,real,GO-BP
BulkFormer_127M,negative regulation of transcription by RNA polymerase II (GO:0000122),0.622218539387913,0.066378809336802,504,osdr_full,False,real,GO-BP
BulkFormer_127M,negative regulation of cellular process (GO:0048523),0.5955564737289061,0.0479003758016122,455,osdr_full,False,real,GO-BP
BulkFormer_127M,protein phosphorylation (GO:0006468),0.6444691622078929,0.053101668788532,449,osdr_full,False,real,GO-BP
BulkFormer_127M,positive regulation of intracellular signal transduction (GO:1902533),0.6209838747322469,0.0496323718691739,446,osdr_full,False,real,GO-BP
BulkFormer_127M,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6462201084030421,0.0600074781721751,441,osdr_full,False,real,GO-BP
BulkFormer_127M,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6285706798928841,0.0514024606412674,436,osdr_full,False,real,GO-BP
BulkFormer_127M,cytokine-mediated signaling pathway (GO:0019221),0.7095783535942892,0.0728958294393057,431,osdr_full,False,real,GO-BP
BulkFormer_127M,protein ubiquitination (GO:0016567),0.6623328722913786,0.0596706450646045,420,osdr_full,False,real,GO-BP
BulkFormer_127M,positive regulation of gene expression (GO:0010628),0.6184950448143234,0.0464038202186225,397,osdr_full,False,real,GO-BP
BulkFormer_127M,negative regulation of apoptotic process (GO:0043066),0.6244648373074119,0.0484119448726759,392,osdr_full,False,real,GO-BP
BulkFormer_127M,positive regulation of cell population proliferation (GO:0008284),0.6602461698105401,0.0517359788534813,391,osdr_full,False,real,GO-BP
BulkFormer_127M,regulation of intracellular signal transduction (GO:1902531),0.6197914744565837,0.0435501409674939,382,osdr_full,False,real,GO-BP
BulkFormer_127M,nervous system development (GO:0007399),0.6713801374690263,0.0504045133737086,381,osdr_full,False,real,GO-BP
BulkFormer_127M,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6369730473207802,0.0496734343319803,378,osdr_full,False,real,GO-BP
BulkFormer_127M,neutrophil mediated immunity (GO:0002446),0.804927828533173,0.1183294438588487,362,osdr_full,False,real,GO-BP
BulkFormer_127M,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6341341705102373,0.0449423231604214,361,osdr_full,False,real,GO-BP
BulkFormer_127M,neutrophil activation involved in immune response (GO:0002283),0.8044881415872642,0.1164919891369032,359,osdr_full,False,real,GO-BP
BulkFormer_127M,phosphorylation (GO:0016310),0.6515912132082147,0.0481112094713232,358,osdr_full,False,real,GO-BP
BulkFormer_127M,neutrophil degranulation (GO:0043312),0.7998263659185766,0.1094865015925447,356,osdr_full,False,real,GO-BP
BulkFormer_127M,cellular response to cytokine stimulus (GO:0071345),0.7144855565188604,0.0603788831255225,345,osdr_full,False,real,GO-BP
BulkFormer_127M,regulation of cell migration (GO:0030334),0.682723586263258,0.0459011072048935,344,osdr_full,False,real,GO-BP
BulkFormer_127M,organelle organization (GO:0006996),0.6278815726559074,0.0386779328498023,343,osdr_full,False,real,GO-BP
BulkFormer_127M,organelle assembly (GO:0070925),0.6211853499989093,0.0403675598142814,336,osdr_full,False,real,GO-BP
BulkFormer_127M,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.615460820596849,0.0391457733530302,324,osdr_full,False,real,GO-BP
BulkFormer_127M,negative regulation of programmed cell death (GO:0043069),0.6406000929802315,0.0538815073532408,319,osdr_full,False,real,GO-BP
BulkFormer_127M,cellular protein metabolic process (GO:0044267),0.7115990647555148,0.0786835406871941,318,osdr_full,False,real,GO-BP
BulkFormer_127M,positive regulation of protein phosphorylation (GO:0001934),0.6282293293011245,0.0346390721209116,316,osdr_full,False,real,GO-BP
BulkFormer_127M,protein modification by small protein conjugation (GO:0032446),0.6639150535331647,0.0458640819468336,315,osdr_full,False,real,GO-BP
BulkFormer_127M,negative regulation of cell population proliferation (GO:0008285),0.5838965303654472,0.0340780230541514,310,osdr_full,False,real,GO-BP
BulkFormer_127M,positive regulation of macromolecule metabolic process (GO:0010604),0.62254288082606,0.0328115760647257,311,osdr_full,False,real,GO-BP
BulkFormer_147M,regulation of transcription by RNA polymerase II (GO:0006357),0.6756966202023889,0.2144483704502777,1491,osdr_full,False,real,GO-BP
BulkFormer_147M,"regulation of transcription, DNA-templated (GO:0006355)",0.6729082195193374,0.2130620737373608,1468,osdr_full,False,real,GO-BP
BulkFormer_147M,"positive regulation of transcription, DNA-templated (GO:0045893)",0.648907122583046,0.1247850950026438,989,osdr_full,False,real,GO-BP
BulkFormer_147M,cellular protein modification process (GO:0006464),0.6254915706778967,0.0968642533142349,881,osdr_full,False,real,GO-BP
BulkFormer_147M,regulation of gene expression (GO:0010468),0.625538951152632,0.0936239388787654,794,osdr_full,False,real,GO-BP
BulkFormer_147M,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6768103976033202,0.1114283665963814,771,osdr_full,False,real,GO-BP
BulkFormer_147M,"negative regulation of transcription, DNA-templated (GO:0045892)",0.681986324108045,0.1143256432885549,717,osdr_full,False,real,GO-BP
BulkFormer_147M,regulation of cell population proliferation (GO:0042127),0.6376523749474569,0.078214979259314,624,osdr_full,False,real,GO-BP
BulkFormer_147M,regulation of apoptotic process (GO:0042981),0.6563405288143407,0.0872310942733021,606,osdr_full,False,real,GO-BP
BulkFormer_147M,positive regulation of cellular process (GO:0048522),0.6283689214614611,0.0591425886060282,512,osdr_full,False,real,GO-BP
BulkFormer_147M,negative regulation of transcription by RNA polymerase II (GO:0000122),0.677037374630182,0.0755016171885204,504,osdr_full,False,real,GO-BP
BulkFormer_147M,negative regulation of cellular process (GO:0048523),0.6121954399710776,0.0510722833623958,455,osdr_full,False,real,GO-BP
BulkFormer_147M,protein phosphorylation (GO:0006468),0.6852410653718142,0.065808781335398,449,osdr_full,False,real,GO-BP
BulkFormer_147M,positive regulation of intracellular signal transduction (GO:1902533),0.6419335336792431,0.0562463029761323,446,osdr_full,False,real,GO-BP
BulkFormer_147M,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6792734898418179,0.0654872165583244,441,osdr_full,False,real,GO-BP
BulkFormer_147M,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6826779808043862,0.0645836624495587,436,osdr_full,False,real,GO-BP
BulkFormer_147M,cytokine-mediated signaling pathway (GO:0019221),0.7374569816388973,0.0968719731355019,431,osdr_full,False,real,GO-BP
BulkFormer_147M,protein ubiquitination (GO:0016567),0.6609985949197568,0.0570491017404705,420,osdr_full,False,real,GO-BP
BulkFormer_147M,positive regulation of gene expression (GO:0010628),0.6193080766638027,0.0505996845972598,397,osdr_full,False,real,GO-BP
BulkFormer_147M,negative regulation of apoptotic process (GO:0043066),0.6896870080649956,0.063776093668527,392,osdr_full,False,real,GO-BP
BulkFormer_147M,positive regulation of cell population proliferation (GO:0008284),0.6482118069819423,0.0498089347917276,391,osdr_full,False,real,GO-BP
BulkFormer_147M,regulation of intracellular signal transduction (GO:1902531),0.6228102090229496,0.0429501381905547,382,osdr_full,False,real,GO-BP
BulkFormer_147M,nervous system development (GO:0007399),0.6880271889709488,0.055837888206063,381,osdr_full,False,real,GO-BP
BulkFormer_147M,negative regulation of nucleic acid-templated transcription (GO:1903507),0.6876675728161635,0.0669362934781832,378,osdr_full,False,real,GO-BP
BulkFormer_147M,neutrophil mediated immunity (GO:0002446),0.8185356326541653,0.1400049245073875,362,osdr_full,False,real,GO-BP
BulkFormer_147M,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6476423780971672,0.0507133801167152,361,osdr_full,False,real,GO-BP
BulkFormer_147M,neutrophil activation involved in immune response (GO:0002283),0.8169563851148026,0.1393933095959912,359,osdr_full,False,real,GO-BP
BulkFormer_147M,phosphorylation (GO:0016310),0.6862344078707889,0.0617840278600633,358,osdr_full,False,real,GO-BP
BulkFormer_147M,neutrophil degranulation (GO:0043312),0.8182864781922122,0.1380270748563915,356,osdr_full,False,real,GO-BP
BulkFormer_147M,cellular response to cytokine stimulus (GO:0071345),0.7375366637103178,0.0776469052889478,345,osdr_full,False,real,GO-BP
BulkFormer_147M,regulation of cell migration (GO:0030334),0.7088528434629666,0.050642418628991,344,osdr_full,False,real,GO-BP
BulkFormer_147M,organelle organization (GO:0006996),0.641584040668004,0.041560279513219,343,osdr_full,False,real,GO-BP
BulkFormer_147M,organelle assembly (GO:0070925),0.6492603378196599,0.0469750916108362,336,osdr_full,False,real,GO-BP
BulkFormer_147M,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.6034164853895339,0.0363702970915077,324,osdr_full,False,real,GO-BP
BulkFormer_147M,negative regulation of programmed cell death (GO:0043069),0.6871263013348281,0.0542692899989983,319,osdr_full,False,real,GO-BP
BulkFormer_147M,cellular protein metabolic process (GO:0044267),0.7084035821628392,0.0780111762089778,318,osdr_full,False,real,GO-BP
BulkFormer_147M,positive regulation of protein phosphorylation (GO:0001934),0.6460192874415481,0.0396050845100615,316,osdr_full,False,real,GO-BP
BulkFormer_147M,protein modification by small protein conjugation (GO:0032446),0.6724314788801411,0.0482571542730878,315,osdr_full,False,real,GO-BP
BulkFormer_147M,negative regulation of cell population proliferation (GO:0008285),0.6047770152687516,0.033089212479549,310,osdr_full,False,real,GO-BP
BulkFormer_147M,positive regulation of macromolecule metabolic process (GO:0010604),0.626985634068753,0.035663380901188,311,osdr_full,False,real,GO-BP
BulkFormer_37M,regulation of transcription by RNA polymerase II (GO:0006357),0.6168277071511095,0.1741106039838547,1491,osdr_full,False,real,GO-BP
BulkFormer_37M,"regulation of transcription, DNA-templated (GO:0006355)",0.617733214133961,0.1696436027797941,1468,osdr_full,False,real,GO-BP
BulkFormer_37M,"positive regulation of transcription, DNA-templated (GO:0045893)",0.6130777239875675,0.1194779157160809,989,osdr_full,False,real,GO-BP
BulkFormer_37M,cellular protein modification process (GO:0006464),0.5989543721680235,0.0923072145561465,881,osdr_full,False,real,GO-BP
BulkFormer_37M,regulation of gene expression (GO:0010468),0.5905851939387176,0.0844068015505817,794,osdr_full,False,real,GO-BP
BulkFormer_37M,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6211294217566358,0.1016146269192537,771,osdr_full,False,real,GO-BP
BulkFormer_37M,"negative regulation of transcription, DNA-templated (GO:0045892)",0.6101614055313564,0.0810194208871425,717,osdr_full,False,real,GO-BP
BulkFormer_37M,regulation of cell population proliferation (GO:0042127),0.6170178296202886,0.0735054638724316,624,osdr_full,False,real,GO-BP
BulkFormer_37M,regulation of apoptotic process (GO:0042981),0.6452892599830609,0.0872563419194841,606,osdr_full,False,real,GO-BP
BulkFormer_37M,positive regulation of cellular process (GO:0048522),0.6231464810497601,0.0634115504303979,512,osdr_full,False,real,GO-BP
BulkFormer_37M,negative regulation of transcription by RNA polymerase II (GO:0000122),0.6356352582280657,0.0675746377306711,504,osdr_full,False,real,GO-BP
BulkFormer_37M,negative regulation of cellular process (GO:0048523),0.6031589490715772,0.0535927299544232,455,osdr_full,False,real,GO-BP
BulkFormer_37M,protein phosphorylation (GO:0006468),0.6493648230397759,0.0636895242891668,449,osdr_full,False,real,GO-BP
BulkFormer_37M,positive regulation of intracellular signal transduction (GO:1902533),0.634063557806378,0.0556349592345355,446,osdr_full,False,real,GO-BP
BulkFormer_37M,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6158336086429236,0.0504366018924953,441,osdr_full,False,real,GO-BP
BulkFormer_37M,positive regulation of nucleic acid-templated transcription (GO:1903508),0.630679419981338,0.0544646275107839,436,osdr_full,False,real,GO-BP
BulkFormer_37M,cytokine-mediated signaling pathway (GO:0019221),0.7271056313436861,0.0957887637568742,431,osdr_full,False,real,GO-BP
BulkFormer_37M,protein ubiquitination (GO:0016567),0.6586855181599303,0.0548642392952051,420,osdr_full,False,real,GO-BP
BulkFormer_37M,positive regulation of gene expression (GO:0010628),0.6155016269331484,0.0458215444018675,397,osdr_full,False,real,GO-BP
BulkFormer_37M,negative regulation of apoptotic process (GO:0043066),0.6764695066801448,0.0654997225772307,392,osdr_full,False,real,GO-BP
BulkFormer_37M,positive regulation of cell population proliferation (GO:0008284),0.6420951121148952,0.0535501241051295,391,osdr_full,False,real,GO-BP
BulkFormer_37M,regulation of intracellular signal transduction (GO:1902531),0.5970916976475892,0.0382380561661741,382,osdr_full,False,real,GO-BP
BulkFormer_37M,nervous system development (GO:0007399),0.6837828332823599,0.0587625131103357,381,osdr_full,False,real,GO-BP
BulkFormer_37M,negative regulation of nucleic acid-templated transcription (GO:1903507),0.613685288930387,0.0415728017504325,378,osdr_full,False,real,GO-BP
BulkFormer_37M,neutrophil mediated immunity (GO:0002446),0.8118985711097737,0.1289541141581105,362,osdr_full,False,real,GO-BP
BulkFormer_37M,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.6543210478215976,0.0490310829443375,361,osdr_full,False,real,GO-BP
BulkFormer_37M,neutrophil activation involved in immune response (GO:0002283),0.8107792519053884,0.1287640932936345,359,osdr_full,False,real,GO-BP
BulkFormer_37M,phosphorylation (GO:0016310),0.6650467144378118,0.0591570059984265,358,osdr_full,False,real,GO-BP
BulkFormer_37M,neutrophil degranulation (GO:0043312),0.8105287892352024,0.1294389078005756,356,osdr_full,False,real,GO-BP
BulkFormer_37M,cellular response to cytokine stimulus (GO:0071345),0.6989891943782864,0.0709409445029732,345,osdr_full,False,real,GO-BP
BulkFormer_37M,regulation of cell migration (GO:0030334),0.7002742640396539,0.0559489608162377,344,osdr_full,False,real,GO-BP
BulkFormer_37M,organelle organization (GO:0006996),0.6266174900834325,0.0403101115059314,343,osdr_full,False,real,GO-BP
BulkFormer_37M,organelle assembly (GO:0070925),0.6283129376349715,0.0367428351804664,336,osdr_full,False,real,GO-BP
BulkFormer_37M,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.5696732773963895,0.0319867930512733,324,osdr_full,False,real,GO-BP
BulkFormer_37M,negative regulation of programmed cell death (GO:0043069),0.6726438534449892,0.0558923979334343,319,osdr_full,False,real,GO-BP
BulkFormer_37M,cellular protein metabolic process (GO:0044267),0.7193192432882398,0.0737001928488207,318,osdr_full,False,real,GO-BP
BulkFormer_37M,positive regulation of protein phosphorylation (GO:0001934),0.6346661558859119,0.0405418269320594,316,osdr_full,False,real,GO-BP
BulkFormer_37M,protein modification by small protein conjugation (GO:0032446),0.6461221274850362,0.04172161070306,315,osdr_full,False,real,GO-BP
BulkFormer_37M,negative regulation of cell population proliferation (GO:0008285),0.5954646006823254,0.0375079299286242,310,osdr_full,False,real,GO-BP
BulkFormer_37M,positive regulation of macromolecule metabolic process (GO:0010604),0.6265367523160167,0.0363090302110391,311,osdr_full,False,real,GO-BP
BulkFormer_50M,regulation of transcription by RNA polymerase II (GO:0006357),0.6340906248566225,0.1834987730498551,1491,osdr_full,False,real,GO-BP
BulkFormer_50M,"regulation of transcription, DNA-templated (GO:0006355)",0.6395573106544837,0.1823075268181191,1468,osdr_full,False,real,GO-BP
BulkFormer_50M,"positive regulation of transcription, DNA-templated (GO:0045893)",0.6141043645630258,0.1197610314936095,989,osdr_full,False,real,GO-BP
BulkFormer_50M,cellular protein modification process (GO:0006464),0.6055557580015106,0.0913196186930998,881,osdr_full,False,real,GO-BP
BulkFormer_50M,regulation of gene expression (GO:0010468),0.6045828284921724,0.0885791726600769,794,osdr_full,False,real,GO-BP
BulkFormer_50M,positive regulation of transcription by RNA polymerase II (GO:0045944),0.6260881580199387,0.0978074246048063,771,osdr_full,False,real,GO-BP
BulkFormer_50M,"negative regulation of transcription, DNA-templated (GO:0045892)",0.625953201378052,0.0902376652752677,717,osdr_full,False,real,GO-BP
BulkFormer_50M,regulation of cell population proliferation (GO:0042127),0.6142183465441662,0.0693944717814805,624,osdr_full,False,real,GO-BP
BulkFormer_50M,regulation of apoptotic process (GO:0042981),0.6432944744427671,0.085869831126668,606,osdr_full,False,real,GO-BP
BulkFormer_50M,positive regulation of cellular process (GO:0048522),0.6222955219296549,0.0611253252029,512,osdr_full,False,real,GO-BP
BulkFormer_50M,negative regulation of transcription by RNA polymerase II (GO:0000122),0.6384546213432524,0.0725926823800699,504,osdr_full,False,real,GO-BP
BulkFormer_50M,negative regulation of cellular process (GO:0048523),0.5987975503962869,0.0532591568438987,455,osdr_full,False,real,GO-BP
BulkFormer_50M,protein phosphorylation (GO:0006468),0.6700685131807902,0.0640912237659821,449,osdr_full,False,real,GO-BP
BulkFormer_50M,positive regulation of intracellular signal transduction (GO:1902533),0.6464303544769163,0.0564634050630852,446,osdr_full,False,real,GO-BP
BulkFormer_50M,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.631323023578194,0.0565978795308582,441,osdr_full,False,real,GO-BP
BulkFormer_50M,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6200479325683133,0.0559985415229667,436,osdr_full,False,real,GO-BP
BulkFormer_50M,cytokine-mediated signaling pathway (GO:0019221),0.7336866577104374,0.099006737538098,431,osdr_full,False,real,GO-BP
BulkFormer_50M,protein ubiquitination (GO:0016567),0.6939952944448103,0.0678777974547676,420,osdr_full,False,real,GO-BP
BulkFormer_50M,positive regulation of gene expression (GO:0010628),0.6058389520699563,0.0449607494695529,397,osdr_full,False,real,GO-BP
