index,model,panel,gene_symbol,mean,std
10262,Txn_Jatin,2_cancer,RAMP3,0.0019309978509967332,0.0013719715473468617
5151,Txn_Jatin,2_cancer,GRIA1,0.001930406339641483,0.0032785301136713436
10934,Txn_Jatin,2_cancer,RXRG,0.0019277532263270666,0.001131966204324952
2847,Txn_Jatin,2_cancer,CSTL1,0.0019077333586531332,0.003304291104481246
4374,Txn_Jatin,2_cancer,FGFR4,0.0019039943301030332,0.0031877652360720113
6102,Txn_Jatin,2_cancer,JDP2,0.0019023154235783667,0.003294906965659641
7810,Txn_Jatin,2_cancer,MYCT1,0.0018919305006595665,0.001640663207239473
8105,Txn_Jatin,2_cancer,NELFE,0.001890623143792667,0.0030516928888672063
635,Txn_Jatin,2_cancer,ANLN,0.0018875162753686666,0.0012561490508027145
2778,Txn_Jatin,2_cancer,CRTAC1,0.0018824867282952,0.0014983703080915763
6329,Txn_Jatin,2_cancer,KIF2C,0.0018742903552275668,0.0016307512631266094
8277,Txn_Jatin,2_cancer,NMUR1,0.0018706822066071333,0.0016217058494634434
2210,Txn_Jatin,2_cancer,CGNL1,0.0018649706670477667,0.0016193176775738053
5733,Txn_Jatin,2_cancer,IFNGR2,0.0018572503026629665,0.0032168518865849332
2996,Txn_Jatin,2_cancer,CYYR1,0.0018566704326783666,0.001521566002500305
1460,Txn_Jatin,2_cancer,BTNL9,0.0018533494428783334,0.0031222428282300526
12310,Txn_Jatin,2_cancer,STARD13,0.0018370516386394667,0.0015995460439254157
8662,Txn_Jatin,2_cancer,OSCAR,0.0018360514347205692,0.0015903415373823904
4123,Txn_Jatin,2_cancer,FAM162B,0.001833305986106821,0.0015390835981426798
2680,Txn_Jatin,2_cancer,CPB2,0.0018296220441315,0.001584503437534087
5572,Txn_Jatin,2_cancer,HPGDS,0.0018284234963188931,0.003119155084161041
1913,Txn_Jatin,2_cancer,CD36,0.0018254345502708,0.0015808926029864331
11513,Txn_Jatin,2_cancer,SLC17A8,0.0018214980598068333,0.0031549271854735684
9340,Txn_Jatin,2_cancer,PLA2G4F,0.0018173306830194665,0.0015794744271914807
10929,Txn_Jatin,2_cancer,RXFP1,0.0018169365680600665,0.0015746066940834733
3874,Txn_Jatin,2_cancer,EPB41L3,0.0017991028986964334,0.003116137628586665
9732,Txn_Jatin,2_cancer,PRAM1,0.0017834011317018996,0.0030436956066071555
1978,Txn_Jatin,2_cancer,CDCA5,0.0017800533600007666,0.0030831428597050212
1847,Txn_Jatin,2_cancer,CCNE1,0.0017752611730723,0.001538471077244262
3959,Txn_Jatin,2_cancer,ERO1A,0.0017620354001638848,0.0015254778241108173
6877,Txn_Jatin,2_cancer,LRRN3,0.0017458297316555,0.003023865796591665
1488,Txn_Jatin,2_cancer,C1QTNF7,0.0017057792844900332,0.0029544963872352235
1971,Txn_Jatin,2_cancer,CDC45,0.0016618060136990669,0.0014418273011276442
8765,Txn_Jatin,2_cancer,PAFAH1B3,0.0015705214299407335,0.0014781198898928289
1632,Txn_Jatin,2_cancer,CARD14,0.0015424121486959,0.0016466914421957484
8079,Txn_Jatin,2_cancer,NECTIN4,0.0014891457769768332,0.0021504532286657175
8619,Txn_Jatin,2_cancer,ONECUT2,0.0014091492788668733,0.0024304651349732415
11311,Txn_Jatin,2_cancer,SGCG,0.0013397438299725334,0.0016537774244647198
9502,Txn_Jatin,2_cancer,PNPLA6,0.0013344553890742416,0.0015072471157717214
1979,Txn_Jatin,2_cancer,CDCA7,0.0013272768932579666,0.002298911014834972
8258,Txn_Jatin,2_cancer,NME1,0.0012946717984020173,0.00198078756707987
213,Txn_Jatin,2_cancer,ACVRL1,0.0012715999588987098,0.0019511745055833447
5441,Txn_Jatin,2_cancer,HIGD1B,0.001265871080816584,0.0015922690107547776
