model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
Txn_Jatin,5_cancer,20260724,1,0.9971003624546931,0.996066089693155,0.9746156730408699
Txn_Jatin,5_cancer,20260724,2,0.9990826183152555,0.9953198127925117,0.9561140791106795
Txn_Jatin,5_cancer,20260724,3,0.9995531019978969,0.9968503937007874,0.974211356466877
Txn_Jatin,5_cancer,20260724,4,0.9856861475365604,0.9976580796252927,0.9741379310344828
Txn_Jatin,5_cancer,20260724,5,0.9992025518341308,0.9952978056426333,0.9713331133476324
