model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
BulkFormer_50M,5_cancer,20260725,1,0.9935415461731252,0.9976470588235294,0.9816712109945193
BulkFormer_50M,5_cancer,20260725,2,0.999558472904954,0.995334370139969,0.9520501574779973
BulkFormer_50M,5_cancer,20260725,3,0.999320553263771,0.9960722702278083,0.9615384615384616
BulkFormer_50M,5_cancer,20260725,4,0.9991711874623267,0.9960474308300395,0.9746081977094635
BulkFormer_50M,5_cancer,20260725,5,0.9855290763354673,0.9953271028037384,0.9639571789768142
