model,panel,mask_seed,supported,samples,patients,oof_auroc,fold_auroc_mean,fold_auroc_std,fold_f1_mean,fold_balanced_accuracy_mean
BulkFormer_50M,2_cancer,20260723,True,1163,1019,0.9993956660623328,0.9995421328088898,0.000649088177355279,0.996698060024021,0.9830905936108904
BulkFormer_50M,5_cancer,20260723,True,3481,3116,0.9970464381178666,0.9973978199959905,0.003185066252194457,0.9956154459130339,0.9635442440311458
BulkFormer_50M,2_cancer,20260724,True,1163,1019,0.9994474661141328,0.9994346403409476,0.0009283752470416885,0.9966717895246517,0.984656286917809
BulkFormer_50M,5_cancer,20260724,True,3481,3116,0.995953370953371,0.9959893454585174,0.005787936007722016,0.9959283910297172,0.9650949687441195
BulkFormer_50M,2_cancer,20260725,True,1163,1019,0.9994474661141328,0.9994060328267658,0.000851840789782266,0.9976425876764006,0.990041644669106
BulkFormer_50M,5_cancer,20260725,True,3481,3116,0.9954739276167848,0.9954241672279288,0.006078066181246331,0.9960856465650169,0.9667650413394512
