model,panel,mask_seed,supported,samples,patients,oof_auroc,fold_auroc_mean,fold_auroc_std,fold_f1_mean,fold_balanced_accuracy_mean
BulkFormer_147M,2_cancer,20260723,True,1163,1019,0.9994819994819996,0.9995421328088898,0.0006490881773553186,0.9971578153913976,0.9880905936108902
BulkFormer_147M,5_cancer,20260723,True,3481,3116,0.9961087657516228,0.9966055546778676,0.0050843310333252845,0.9957691710667591,0.9650367813445786
BulkFormer_147M,2_cancer,20260724,True,1163,1019,0.9992920659587325,0.9993919600165773,0.0009253132269047857,0.9966875265096462,0.984656286917809
BulkFormer_147M,5_cancer,20260724,True,3481,3116,0.9958950316093172,0.9959287075350671,0.0057765693717153795,0.9959281200079969,0.9666344031297033
BulkFormer_147M,2_cancer,20260725,True,1163,1019,0.9992229992229993,0.9992041375084476,0.0011273115779887406,0.9971583261751901,0.9895585528816664
BulkFormer_147M,5_cancer,20260725,True,3481,3116,0.9952999702999704,0.9952818488524027,0.006174354983629631,0.9962405624202916,0.9686518337922813
