model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
BulkFormer_147M,5_cancer,20260725,1,0.9921507064364208,0.9976470588235294,0.9816712109945193
BulkFormer_147M,5_cancer,20260725,2,0.9995879080446237,0.9961089494163424,0.9614841197421482
BulkFormer_147M,5_cancer,20260725,3,0.9995874787672895,0.9960722702278083,0.9615384615384616
BulkFormer_147M,5_cancer,20260725,4,0.9992716495881052,0.9960474308300395,0.9746081977094635
BulkFormer_147M,5_cancer,20260725,5,0.9858115014255743,0.9953271028037384,0.9639571789768142
