index,model,panel,gene_symbol,mean,std
4451,BulkFormer_147M,2_cancer,FMO2,0.0034227562908157997,0.005928387797618962
12705,BulkFormer_147M,2_cancer,TCF21,0.0033911499811870335,0.003095569955933648
5646,BulkFormer_147M,2_cancer,HSPB8,0.003357668055934579,0.005525079884214092
12148,BulkFormer_147M,2_cancer,SPOCK2,0.0033005434848945338,0.003351257450647206
394,BulkFormer_147M,2_cancer,AGRP,0.0032630542603102664,0.002787828950686357
1926,BulkFormer_147M,2_cancer,CD5L,0.0032380870175658,0.0033235841129373093
10012,BulkFormer_147M,2_cancer,PTGER4,0.0032269256648557666,0.0055891992037781675
4869,BulkFormer_147M,2_cancer,GKN2,0.0032207230478215,0.0030091823778066865
13543,BulkFormer_147M,2_cancer,TRPV2,0.0032168404783712336,0.0033301219105847184
10578,BulkFormer_147M,2_cancer,RILPL2,0.0031453618554430998,0.0030530766630356737
5900,BulkFormer_147M,2_cancer,INMT,0.0031010079381097,0.0031354974005056977
9032,BulkFormer_147M,2_cancer,PDLIM2,0.0030991075029343333,0.0029346368678323806
1665,BulkFormer_147M,2_cancer,CAT,0.0030938663735145,0.0026113600084652234
563,BulkFormer_147M,2_cancer,ANGPT4,0.003074982936128567,0.0029764252461540732
12588,BulkFormer_147M,2_cancer,TAL1,0.0030695910724564,0.0029540351459790815
11763,BulkFormer_147M,2_cancer,SLC6A4,0.0030497903170139,0.0001714282603496357
13739,BulkFormer_147M,2_cancer,TYROBP,0.0030323013507347132,0.005186212923250258
5631,BulkFormer_147M,2_cancer,HSPA12B,0.0030286663934035664,0.0027662057981225935
4345,BulkFormer_147M,2_cancer,FGD5,0.0030221022361051667,0.0030999658852258693
2395,BulkFormer_147M,2_cancer,CLEC14A,0.0030149828374814,0.0027594174196103375
8218,BulkFormer_147M,2_cancer,NKAPL,0.003014655127827824,0.0029258955217734656
1708,BulkFormer_147M,2_cancer,CCBE1,0.0030097988131645667,0.0004248057043938408
1830,BulkFormer_147M,2_cancer,CCM2L,0.0029973508918050337,0.0028740311635066652
7468,BulkFormer_147M,2_cancer,MMP12,0.0029459725848305332,0.005102574194631498
800,BulkFormer_147M,2_cancer,ARHGAP31,0.002937795827331333,0.002896122228529037
3870,BulkFormer_147M,2_cancer,EPAS1,0.002898853169061357,0.002844928128565967
12973,BulkFormer_147M,2_cancer,TLR8,0.002894619268687119,0.004969683314563806
11833,BulkFormer_147M,2_cancer,SMAD6,0.0028648487694235675,0.004962063624642792
5151,BulkFormer_147M,2_cancer,GRIA1,0.0028536653548431787,0.00491090945441116
976,BulkFormer_147M,2_cancer,ASPA,0.0028439095305132,0.0028206020930384513
2680,BulkFormer_147M,2_cancer,CPB2,0.0028131291927097663,0.0028500053806626486
10406,BulkFormer_147M,2_cancer,RCC1,0.0027660586008475744,0.0027742014273347583
14107,BulkFormer_147M,2_cancer,VSIR,0.0027627137589726664,0.0028227700860787987
8645,BulkFormer_147M,2_cancer,ORC6,0.0027604115440246664,0.00014259468746359084
9915,BulkFormer_147M,2_cancer,PRX,0.0027563297624072333,9.858385312660471e-05
2778,BulkFormer_147M,2_cancer,CRTAC1,0.0027550339906992002,0.002727369794343158
4055,BulkFormer_147M,2_cancer,EZH2,0.0027505595865343333,0.002791045790689371
9921,BulkFormer_147M,2_cancer,PSAT1,0.0027478262704777336,0.00263719525192526
3959,BulkFormer_147M,2_cancer,ERO1A,0.002746498553494533,0.0047570750375669595
2978,BulkFormer_147M,2_cancer,CYP4B1,0.0027158294690804996,0.0027330117023163054
4402,BulkFormer_147M,2_cancer,FILIP1,0.0026944008999021333,0.00284045385423649
10261,BulkFormer_147M,2_cancer,RAMP2,0.0026357775795098335,0.002124426784894274
6727,BulkFormer_147M,2_cancer,LMO2,0.002438327975340667,0.002168149726508427
12752,BulkFormer_147M,2_cancer,TEDC2,0.002359104248906067,0.002056089094296015
324,BulkFormer_147M,2_cancer,ADM2,0.002356832631011271,0.004061695027806583
6599,BulkFormer_147M,2_cancer,LDB2,0.0023298783379128002,0.0031741091337962814
2379,BulkFormer_147M,2_cancer,CLDN18,0.0023252474805253998,0.0018559165951068366
11092,BulkFormer_147M,2_cancer,SCUBE1,0.002324432969956333,0.002069003349503983
6222,BulkFormer_147M,2_cancer,KCNK3,0.0023014320909695335,0.00398619731172871
12317,BulkFormer_147M,2_cancer,STARD8,0.0022972656161136668,0.0020803816971103383
7878,BulkFormer_147M,2_cancer,MYOZ1,0.0022700820415093,0.0019687635052410713
12334,BulkFormer_147M,2_cancer,STIL,0.0022571119604854,0.001956092004065141
213,BulkFormer_147M,2_cancer,ACVRL1,0.0022489096335747668,0.003714256455458661
5694,BulkFormer_147M,2_cancer,ICAM2,0.0022265861656812,0.0038565603663898123
2660,BulkFormer_147M,2_cancer,COX4I2,0.0022120762804292665,0.0018293697387705774
4426,BulkFormer_147M,2_cancer,FLAD1,0.002196360686827933,0.0015134009664265454
11302,BulkFormer_147M,2_cancer,SFXN1,0.0021911454727896666,0.001512964252745888
13379,BulkFormer_147M,2_cancer,TPST2,0.0021911126478086,0.003795118431111267
494,BulkFormer_147M,2_cancer,ALKAL2,0.0021774292636223,0.003477587126084734
9768,BulkFormer_147M,2_cancer,PRG4,0.0021635676224650334,0.0037474090477204367
4667,BulkFormer_147M,2_cancer,GALNT14,0.0021633868552719,0.0033813334676456815
9325,BulkFormer_147M,2_cancer,PLA1A,0.0021432714356891002,0.003712255021024613
2083,BulkFormer_147M,2_cancer,CELF2,0.0021289074038295997,0.0036873757880424205
5850,BulkFormer_147M,2_cancer,IL33,0.0021237875748764336,0.003678507984169474
1163,BulkFormer_147M,2_cancer,B3GNT3,0.0021145752472642642,0.00359631425774411
3632,BulkFormer_147M,2_cancer,EDNRB,0.0021129446369631665,0.0015332134159260584
13793,BulkFormer_147M,2_cancer,UBE2T,0.0020967017023880334,0.003239892034158079
11721,BulkFormer_147M,2_cancer,SLC46A2,0.0020920369079996,0.0031660721178420424
9834,BulkFormer_147M,2_cancer,PROS1,0.0020900477532164,0.003620068898815983
4327,BulkFormer_147M,2_cancer,FERMT1,0.0020886422003005664,0.0018720532459383125
2531,BulkFormer_147M,2_cancer,CNTN6,0.0020849745487744003,0.001526789819358077
5091,BulkFormer_147M,2_cancer,GPR37,0.0020824718441488,0.0036069470393973783
11068,BulkFormer_147M,2_cancer,SCN4B,0.002077511270241469,0.0017917460446757493
4058,BulkFormer_147M,2_cancer,F11,0.0020758117131609998,0.001869030114911909
11813,BulkFormer_147M,2_cancer,SLIT3,0.0020745213786388605,0.003569562758330147
3420,BulkFormer_147M,2_cancer,DOK2,0.0020729730153501,0.0016074994633915826
471,BulkFormer_147M,2_cancer,ALDH2,0.0020603455927418334,0.003568623247779469
5179,BulkFormer_147M,2_cancer,GRK5,0.0020546505065155,0.0033115175731645717
5028,BulkFormer_147M,2_cancer,GPC5,0.002039632724304289,0.003516361759309816
6830,BulkFormer_147M,2_cancer,LRRC36,0.0020328320923651334,0.0018098193866344407
635,BulkFormer_147M,2_cancer,ANLN,0.0020240550355279333,0.0028652680454624465
7868,BulkFormer_147M,2_cancer,MYOC,0.0020232768455354455,0.001728996546967109
4652,BulkFormer_147M,2_cancer,GAL,0.0020200607970122667,0.003498847934803326
13276,BulkFormer_147M,2_cancer,TNFSF13,0.0020120620362352334,0.001606923860353428
12677,BulkFormer_147M,2_cancer,TBX2,0.0020102328421814,0.0034818254177017734
11311,BulkFormer_147M,2_cancer,SGCG,0.0019951494326076085,0.0033948674518038215
5644,BulkFormer_147M,2_cancer,HSPB6,0.0019872443584550334,0.0015871292912806691
4853,BulkFormer_147M,2_cancer,GJB2,0.0019850650660861668,0.001730379274239757
5972,BulkFormer_147M,2_cancer,IQGAP3,0.0019818679729574,0.001727805324142041
11003,BulkFormer_147M,2_cancer,SASH1,0.0019803889053781,0.001717381342822614
7486,BulkFormer_147M,2_cancer,MMRN1,0.001979973747297,0.0015701168935590049
4898,BulkFormer_147M,2_cancer,GLRA2,0.0019658080374451666,0.003404879398782291
2410,BulkFormer_147M,2_cancer,CLIC3,0.001965163764915833,0.0034037634860275643
13331,BulkFormer_147M,2_cancer,TOP2A,0.0019556367624021334,0.0015641616406645805
7371,BulkFormer_147M,2_cancer,MGLL,0.0019525710571520333,0.0033819522763757956
14266,BulkFormer_147M,2_cancer,WWC2,0.0019521329917437998,0.0017029195144017278
5465,BulkFormer_147M,2_cancer,HLF,0.0019517794127321332,0.003380581108019001
10050,BulkFormer_147M,2_cancer,PTPN21,0.0019446480548697333,0.003368229233874368
8553,BulkFormer_147M,2_cancer,NXPH3,0.0019445507698364333,0.0014551885458794847
4100,BulkFormer_147M,2_cancer,FAM110D,0.0019431718733466023,0.0033165580688913005
4828,BulkFormer_147M,2_cancer,GIMAP1,0.0019425210538700666,0.003057756026692509
9278,BulkFormer_147M,2_cancer,PIP5K1B,0.0019408362722953335,0.0016885199983204535
10507,BulkFormer_147M,2_cancer,RGN,0.0019397167354284,0.0033596879380536266
7487,BulkFormer_147M,2_cancer,MMRN2,0.0019347516009436668,0.003053349358258967
2996,BulkFormer_147M,2_cancer,CYYR1,0.0019266421304888056,0.0016261007340127207
14035,BulkFormer_147M,2_cancer,VEGFD,0.0019227735164078668,0.0033303414218662955
8087,BulkFormer_147M,2_cancer,NEGR1,0.0019154973249981,0.0031104217153368426
12142,BulkFormer_147M,2_cancer,SPN,0.0019076848748865998,0.0015055084289701383
3934,BulkFormer_147M,2_cancer,ERCC6L,0.0019031066532505666,0.0016491807325081233
2397,BulkFormer_147M,2_cancer,CLEC1A,0.0018972541345027335,0.003198268288368427
7031,BulkFormer_147M,2_cancer,MAMDC2,0.0018916606304684334,0.0032764523226491015
12453,BulkFormer_147M,2_cancer,SUSD2,0.0018846007208122668,0.0015355071593469573
10889,BulkFormer_147M,2_cancer,RTKN2,0.0018820128273435335,0.003259741837455353
9341,BulkFormer_147M,2_cancer,PLA2G5,0.0018716577337415002,0.0032418062892194998
2219,BulkFormer_147M,2_cancer,CHAF1B,0.0018692521040903334,0.0016216717252153176
1410,BulkFormer_147M,2_cancer,BRI3BP,0.0018687915055483667,0.0032368418363629063
12805,BulkFormer_147M,2_cancer,TFAP2A,0.0018518246436611333,0.0016603990887012765
9340,BulkFormer_147M,2_cancer,PLA2G4F,0.0018420006937180666,0.0015980795701674125
2386,BulkFormer_147M,2_cancer,CLDN5,0.0018406693977601333,0.0031881329168577575
2667,BulkFormer_147M,2_cancer,COX7A1,0.0018385971942339334,0.0013237223873063676
1797,BulkFormer_147M,2_cancer,CCDC85A,0.0018370788823668,0.0031819139617711464
88,BulkFormer_147M,2_cancer,ABI3BP,0.0018238444544532667,0.001580428217387875
8277,BulkFormer_147M,2_cancer,NMUR1,0.001818334469681597,0.0014941727459452736
10559,BulkFormer_147M,2_cancer,RHOJ,0.0018126559688554532,0.003083804075532884
2108,BulkFormer_147M,2_cancer,CENPU,0.0018102989442471,0.002896227934341806
11496,BulkFormer_147M,2_cancer,SLC16A12,0.0017920785050907,0.0031039710219691735
1978,BulkFormer_147M,2_cancer,CDCA5,0.0017816022682798334,0.003085825647540629
5759,BulkFormer_147M,2_cancer,IGF2BP3,0.0017737887584683334,0.003072292251561673
1847,BulkFormer_147M,2_cancer,CCNE1,0.0017708640990506997,0.0015345915969093432
9732,BulkFormer_147M,2_cancer,PRAM1,0.001768325474348002,0.003060701132433974
2520,BulkFormer_147M,2_cancer,CNRIP1,0.0017615630610949568,0.0030131601404922805
1839,BulkFormer_147M,2_cancer,CCNB1,0.0017532214417919371,0.0029946256079030516
29,BulkFormer_147M,2_cancer,ABCA3,0.0017368619732674336,0.0015044565379409751
11521,BulkFormer_147M,2_cancer,SLC19A3,0.0017302234614958,0.001498516626902705
13522,BulkFormer_147M,2_cancer,TROAP,0.0017193239264338665,0.0014908549334227412
11164,BulkFormer_147M,2_cancer,SELENOI,0.0017153779486216002,0.0012864098467189136
10318,BulkFormer_147M,2_cancer,RASL12,0.0017123980583169998,0.001483262196465266
1488,BulkFormer_147M,2_cancer,C1QTNF7,0.0017074368719929669,0.0029573674130082958
10874,BulkFormer_147M,2_cancer,RSPO2,0.0016968452497184332,0.0029390221850942254
9315,BulkFormer_147M,2_cancer,PKMYT1,0.0016507652646183,0.0014323057656890137
6818,BulkFormer_147M,2_cancer,LRRC2,0.0016489859420955998,0.0014295109109794632
5428,BulkFormer_147M,2_cancer,HHIP,0.001582502383350252,0.0026124136995544773
300,BulkFormer_147M,2_cancer,ADGRF5,0.0015365724138066,0.002661421490221781
745,BulkFormer_147M,2_cancer,AQP1,0.0015158712964533335,0.0026255661031924773
836,BulkFormer_147M,2_cancer,ARHGEF39,0.0014784966699819668,0.001673053439441721
5272,BulkFormer_147M,2_cancer,GYPC,0.0013721877296655,0.001765342525991229
9502,BulkFormer_147M,2_cancer,PNPLA6,0.0013587080798857997,0.0014762348405498987
3822,BulkFormer_147M,2_cancer,EMP2,0.0013223064357449825,0.0021820361889951546
5441,BulkFormer_147M,2_cancer,HIGD1B,0.001319259012009,0.002004073611976064
1683,BulkFormer_147M,2_cancer,CBLC,0.0012855895052174334,0.0014837508109907618
3906,BulkFormer_147M,2_cancer,EPN3,0.0012749842138062332,0.0022083374371606565
1835,BulkFormer_147M,2_cancer,CCN5,0.0012682102022847999,0.0021966045050344774
14117,BulkFormer_147M,2_cancer,VTCN1,0.0012539548361018332,0.0021719134865250795
2282,BulkFormer_147M,2_cancer,CHRNA2,0.0012526601248335667,0.0012865605438759401
10502,BulkFormer_147M,2_cancer,RGL1,0.0012437950011712333,0.0021543161362287677
8765,BulkFormer_147M,2_cancer,PAFAH1B3,0.001239569415794048,0.001686095408958278
13432,BulkFormer_147M,2_cancer,TRHDE,0.0012157620543550333,0.0014782586526992138
8079,BulkFormer_147M,2_cancer,NECTIN4,0.0012080710876744333,0.0016884943518482378
14132,BulkFormer_147M,2_cancer,VWF,0.0012051537690853334,0.0020873875589889276
1216,BulkFormer_147M,2_cancer,BARX2,0.001203515581360703,0.0020734831761795814
7336,BulkFormer_147M,2_cancer,MEX3A,0.0011969829581235999,0.0013930623155829895
6874,BulkFormer_147M,2_cancer,LRRK2,0.0011692375785558333,0.0015763786369814607
12827,BulkFormer_147M,2_cancer,TFR2,0.0011611384114528,0.0017857603933495703
8359,BulkFormer_147M,2_cancer,NPR1,0.0011469520885494333,0.0015388027807810487
9610,BulkFormer_147M,2_cancer,PPARG,0.0011428923617976666,0.0018534898430407852
8324,BulkFormer_147M,2_cancer,NOVA2,0.0011378614303615667,0.0019708338093592293
1972,BulkFormer_147M,2_cancer,CDC6,0.0011342068664345454,0.0019639977947301193
10298,BulkFormer_147M,2_cancer,RASAL1,0.0011314465037987,0.0013876285714644761
813,BulkFormer_147M,2_cancer,ARHGAP8,0.0011313199026934332,0.0019595035510789048
10479,BulkFormer_147M,2_cancer,RFC4,0.0011282170079078655,0.0016609197622634057
3640,BulkFormer_147M,2_cancer,EEF1AKMT4,0.0011263123786766,0.0018414829986516674
4390,BulkFormer_147M,2_cancer,FHL5,0.0011239338954113665,0.0016477336666510802
3174,BulkFormer_147M,2_cancer,DES,0.0011235817599332665,0.0014829521065625405
8554,BulkFormer_147M,2_cancer,NXPH4,0.0011213594295552667,0.001942251505536175
4303,BulkFormer_147M,2_cancer,FCER1G,0.001112440024350756,0.0018904367561263127
12395,BulkFormer_147M,2_cancer,STX12,0.0011120085041849948,0.0017881696855328525
8276,BulkFormer_147M,2_cancer,NMU,0.0011068948428899505,0.0018886860742380067
7810,BulkFormer_147M,2_cancer,MYCT1,0.0011049071459683,0.001587615940157572
10934,BulkFormer_147M,2_cancer,RXRG,0.0010988711858491665,0.0013963215530286655
11618,BulkFormer_147M,2_cancer,SLC2A1,0.001092930610925,0.001795361655549186
1728,BulkFormer_147M,2_cancer,CCDC141,0.0010898102058353534,0.0015874904284856233
7133,BulkFormer_147M,2_cancer,MARCKSL1,0.0010897238252736334,0.0018874570315922429
6969,BulkFormer_147M,2_cancer,LYVE1,0.001088619173738672,0.0018488060251918065
3356,BulkFormer_147M,2_cancer,DNAJC12,0.0010793466733802334,0.0018694832772750143
1979,BulkFormer_147M,2_cancer,CDCA7,0.0010645345076778624,0.0018333033002626569
10725,BulkFormer_147M,2_cancer,ROBO4,0.0010613832825259334,0.001634631798495351
4922,BulkFormer_147M,2_cancer,GMFG,0.0010607642553807427,0.0017900850821779884
10618,BulkFormer_147M,2_cancer,RMI2,0.0010585160869526276,0.00176452462459856
5783,BulkFormer_147M,2_cancer,IHH,0.0010505384971313152,0.001455465308034689
8258,BulkFormer_147M,2_cancer,NME1,0.0010446180745907,0.0015880585853513332
4830,BulkFormer_147M,2_cancer,GIMAP7,0.0010441480375118666,0.0018085174515938872
5572,BulkFormer_147M,2_cancer,HPGDS,0.0010389784077098495,0.0017465654611345598
2480,BulkFormer_147M,2_cancer,CNFN,0.0010364964068817,0.0017952644385816879
3279,BulkFormer_147M,2_cancer,DLGAP5,0.0010360995779202002,0.001701795832212319
3669,BulkFormer_147M,2_cancer,EFNA4,0.0010317364583213,0.0011404504656025375
336,BulkFormer_147M,2_cancer,ADRA1A,0.0010315479301525,0.0014195752592677299
14298,BulkFormer_147M,2_cancer,XRCC2,0.0010268050609195667,0.0015560008866372166
13125,BulkFormer_147M,2_cancer,TMEM220,0.0010263129633799667,0.0017776261970406787
4953,BulkFormer_147M,2_cancer,GNG11,0.0010261945845700335,0.001777421158927335
8728,BulkFormer_147M,2_cancer,P2RY14,0.0010159672142974667,0.0017597068339874297
12400,BulkFormer_147M,2_cancer,STX1A,0.0010137277804676333,0.0014014515158674269
10312,BulkFormer_147M,2_cancer,RASGRP4,0.0010123007092513,0.0017533562609612612
6102,BulkFormer_147M,2_cancer,JDP2,0.0010114403248928127,0.001716544643008406
7700,BulkFormer_147M,2_cancer,MSRA,0.0010103497797774744,0.0016802287785061387
10651,BulkFormer_147M,2_cancer,RNF130,0.0010049678283462944,0.0017401039698312806
5592,BulkFormer_147M,2_cancer,HROB,0.0010043704331550826,0.001664259239913855
6329,BulkFormer_147M,2_cancer,KIF2C,0.0010028219065331666,0.0014940730464450042
13239,BulkFormer_147M,2_cancer,TMPRSS4,0.0009961825606778,0.0016568439211443297
8662,BulkFormer_147M,2_cancer,OSCAR,0.0009932308857759334,0.0015611685367697666
1954,BulkFormer_147M,2_cancer,CDC25C,0.000990440232553605,0.0015704094882452153
2952,BulkFormer_147M,2_cancer,CYBRD1,0.0009876949164616333,0.001710737777689047
6024,BulkFormer_147M,2_cancer,ITGA10,0.0009876696929297,0.001710694089250192
8677,BulkFormer_147M,2_cancer,OTC,0.0009814494543599515,0.0015473667608154524
10464,BulkFormer_147M,2_cancer,RETN,0.0009801267496663,0.0016976293282793737
11249,BulkFormer_147M,2_cancer,SERPING1,0.00097959817509303,0.0016750024864647503
2545,BulkFormer_147M,2_cancer,COCH,0.0009785937968883167,0.0016910898047500654
2969,BulkFormer_147M,2_cancer,CYP27A1,0.0009777261798918,0.0016934714194628258
1,BulkFormer_147M,2_cancer,A2M,0.0009752631422391332,0.0015005583603079342
7674,BulkFormer_147M,2_cancer,MS4A15,0.0009730603304007666,0.0016853899310838862
12209,BulkFormer_147M,2_cancer,SRGN,0.0009680594224335,0.0016767281044006046
6321,BulkFormer_147M,2_cancer,KIF22,0.0009679087120218,0.0016764670663103106
5571,BulkFormer_147M,2_cancer,HPGD,0.0009666585984133667,0.00157595401233239
982,BulkFormer_147M,2_cancer,ASPM,0.0009649731978938333,0.001504910631022833
1949,BulkFormer_147M,2_cancer,CDC20,0.0009645558960111343,0.0016170856682416852
8197,BulkFormer_147M,2_cancer,NINJ2,0.0009624746476135333,0.001667054990663591
4835,BulkFormer_147M,2_cancer,GINS1,0.0009614227840628,0.0015014654292562152
1253,BulkFormer_147M,2_cancer,BCHE,0.0009590842589314334,0.0016611826652087873
11394,BulkFormer_147M,2_cancer,SHMT2,0.0009577286711931558,0.001619214498878533
2062,BulkFormer_147M,2_cancer,CDT1,0.0009554102737949667,0.0016548191362861743
7572,BulkFormer_147M,2_cancer,MRGBP,0.0009530676995201005,0.0015657795354346272
3165,BulkFormer_147M,2_cancer,DEPDC1B,0.0009520901921875,0.0016490685862567672
986,BulkFormer_147M,2_cancer,ASRGL1,0.0009520425580157333,0.0016489860814510907
10583,BulkFormer_147M,2_cancer,RIMS2,0.0009510392630077627,0.0016139578169751844
7144,BulkFormer_147M,2_cancer,MARVELD3,0.0009492121679689334,0.0016440837020847959
12101,BulkFormer_147M,2_cancer,SPC24,0.0009467932039779334,0.0016398939335507043
9423,BulkFormer_147M,2_cancer,PLK1,0.0009458513327703614,0.0015547124518162346
1534,BulkFormer_147M,2_cancer,CACNA2D2,0.0009450312849135332,0.0016368422002123392
4428,BulkFormer_147M,2_cancer,FLI1,0.0009436602715826666,0.0016344675354654236
11447,BulkFormer_147M,2_cancer,SKA3,0.0009429335357051,0.0014272243693178737
10236,BulkFormer_147M,2_cancer,RAD54L,0.0009406555665659334,0.001325440902831881
7782,BulkFormer_147M,2_cancer,MUSK,0.0009394183025757667,0.0016271202296213407
