model,panel,mask_seed,supported,samples,patients,oof_auroc,fold_auroc_mean,fold_auroc_std,fold_f1_mean,fold_balanced_accuracy_mean
BulkFormer_93M,2_cancer,20260723,True,1163,1019,0.9993956660623328,0.9994631438673416,0.0007969083562307395,0.9971578153913976,0.9880905936108902
BulkFormer_93M,5_cancer,20260723,True,3481,3116,0.9953545971403114,0.9958102178597071,0.005521184368757548,0.9956154459130339,0.9635442440311458
BulkFormer_93M,2_cancer,20260724,True,1163,1019,0.9994129327462662,0.9993919600165773,0.0009253132269047857,0.9971537115983203,0.9892017414632637
BulkFormer_93M,5_cancer,20260724,True,3481,3116,0.9959782977640121,0.99598942754243,0.005715060389207788,0.9956153777998562,0.9632133504981244
BulkFormer_93M,2_cancer,20260725,True,1163,1019,0.9993697660364327,0.9994060328267658,0.000851840789782266,0.9971583261751901,0.9895585528816664
BulkFormer_93M,5_cancer,20260725,True,3481,3116,0.9939963511392081,0.9939018920809266,0.007552984604785598,0.9962405624202916,0.9686518337922813
