model,term,auroc,auprc,n_pos,variant,is_fallback,control,track,task,op
Txn_Jatin,Carcinoma of lung,0.6465782888585438,0.2215412014084644,1880,common,False,real,single-gene-disease,,
Txn_Jatin,Mammary Neoplasms,0.6913317043474752,0.2625058326968769,1880,common,False,real,single-gene-disease,,
Txn_Jatin,melanoma,0.661723632122749,0.2417920042840065,1880,common,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of lung,0.6490742792427335,0.2276378340830155,1871,common,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of stomach,0.6663230007473085,0.2395024687921006,1786,common,False,real,single-gene-disease,,
Txn_Jatin,Stomach Carcinoma,0.6621790384393723,0.2289236655128168,1749,common,False,real,single-gene-disease,,
Txn_Jatin,Primary malignant neoplasm of lung,0.6482307276383492,0.214532554351005,1739,common,False,real,single-gene-disease,,
Txn_Jatin,Glioma,0.6653463331392966,0.2296364259759002,1693,common,False,real,single-gene-disease,,
Txn_Jatin,Ovarian Carcinoma,0.6767017351244468,0.2320477908273306,1649,common,False,real,single-gene-disease,,
Txn_Jatin,Non-Small Cell Lung Carcinoma,0.6549405316561804,0.2083459557000378,1631,common,False,real,single-gene-disease,,
Txn_Jatin,Tumor Progression,0.6894070265667789,0.2349077702010373,1626,common,False,real,single-gene-disease,,
Txn_Jatin,Colon Carcinoma,0.6531628355421286,0.2029167925360133,1617,common,False,real,single-gene-disease,,
Txn_Jatin,Alzheimer's Disease,0.6407810147607365,0.184255445021484,1585,common,False,real,single-gene-disease,,
Txn_Jatin,Obesity,0.6222802897496114,0.1849268759446709,1575,common,False,real,single-gene-disease,,
Txn_Jatin,Malignant tumor of colon,0.6585264278039301,0.1973583571465858,1546,common,False,real,single-gene-disease,,
Txn_Jatin,Schizophrenia,0.6305848033378169,0.1722424606328972,1546,common,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of ovary,0.6722405439501637,0.2130818512637783,1538,common,False,real,single-gene-disease,,
Txn_Jatin,Glioblastoma,0.6597111992945326,0.2104105634754524,1512,common,False,real,single-gene-disease,,
Txn_Jatin,leukemia,0.6703354917105,0.1991481099009558,1472,common,False,real,single-gene-disease,,
Txn_Jatin,Pancreatic carcinoma,0.6581865149708387,0.1940921021193033,1448,common,False,real,single-gene-disease,,
Txn_Jatin,Malignant neoplasm of pancreas,0.6559141088155385,0.1883941989291759,1433,common,False,real,single-gene-disease,,
Txn_Jatin,Squamous cell carcinoma,0.6674880950220593,0.2005308580060352,1430,common,False,real,single-gene-disease,,
Txn_Jatin,Neuroblastoma,0.6197299056439439,0.1578538961978484,1369,common,False,real,single-gene-disease,,
Txn_Jatin,Rheumatoid Arthritis,0.6640868532339402,0.1884149756638905,1337,common,False,real,single-gene-disease,,
Txn_Jatin,Central neuroblastoma,0.628017267979954,0.1648199568351659,1336,common,False,real,single-gene-disease,,
Txn_Jatin,Adenocarcinoma,0.6767270623019248,0.2067313438138108,1335,common,False,real,single-gene-disease,,
Txn_Jatin,"Leukemia, Myelocytic, Acute",0.6739195949768368,0.173083501837848,1305,common,False,real,single-gene-disease,,
Txn_Jatin,Prostatic Neoplasms,0.6743608360940194,0.1763888781798515,1293,common,False,real,single-gene-disease,,
Txn_Jatin,"Diabetes Mellitus, Non-Insulin-Dependent",0.6349152240330489,0.1481454493654258,1289,common,False,real,single-gene-disease,,
Txn_Jatin,Diabetes Mellitus,0.6349024855406245,0.1502753403122039,1171,common,False,real,single-gene-disease,,
BRIDGE,Malignant neoplasm of breast,0.6772974852354323,0.448581990896036,3895,common,False,real,single-gene-disease,,
BRIDGE,Breast Carcinoma,0.6825810517965376,0.4540949808726716,3811,common,False,real,single-gene-disease,,
BRIDGE,Carcinogenesis,0.6754573273008659,0.3792865291719791,3140,common,False,real,single-gene-disease,,
BRIDGE,Neoplasm Metastasis,0.7164172655448036,0.4262229027948234,2968,common,False,real,single-gene-disease,,
BRIDGE,Liver carcinoma,0.6773509510579994,0.3437049493039215,2641,common,False,real,single-gene-disease,,
BRIDGE,Colorectal Cancer,0.658542126915864,0.306572969385554,2550,common,False,real,single-gene-disease,,
BRIDGE,Malignant neoplasm of prostate,0.6899488887692838,0.3361633761772878,2502,common,False,real,single-gene-disease,,
BRIDGE,Prostate carcinoma,0.6781746575079353,0.3208556204096867,2404,common,False,real,single-gene-disease,,
BRIDGE,Colorectal Carcinoma,0.6731224540641997,0.2932576270832208,2240,common,False,real,single-gene-disease,,
BRIDGE,Intellectual Disability,0.6848604339318652,0.3074453163551152,2207,common,False,real,single-gene-disease,,
BRIDGE,Carcinoma of lung,0.659508378122036,0.2339940115640304,1880,common,False,real,single-gene-disease,,
BRIDGE,Mammary Neoplasms,0.6976895840200188,0.2793700450422014,1880,common,False,real,single-gene-disease,,
BRIDGE,melanoma,0.6607814927923261,0.2447247779600115,1880,common,False,real,single-gene-disease,,
BRIDGE,Malignant neoplasm of lung,0.6687954074027858,0.2478629995235944,1871,common,False,real,single-gene-disease,,
BRIDGE,Malignant neoplasm of stomach,0.6837915379639996,0.255295429922637,1786,common,False,real,single-gene-disease,,
BRIDGE,Stomach Carcinoma,0.6760337832546056,0.2506902971752651,1749,common,False,real,single-gene-disease,,
BRIDGE,Primary malignant neoplasm of lung,0.6639722467186291,0.2264432247314613,1739,common,False,real,single-gene-disease,,
BRIDGE,Glioma,0.676430399531625,0.230896463959121,1693,common,False,real,single-gene-disease,,
BRIDGE,Ovarian Carcinoma,0.6733072344386788,0.2306724417472668,1649,common,False,real,single-gene-disease,,
BRIDGE,Non-Small Cell Lung Carcinoma,0.6677180952279566,0.2236622010814022,1631,common,False,real,single-gene-disease,,
BRIDGE,Tumor Progression,0.6960639225174214,0.2502197211658736,1626,common,False,real,single-gene-disease,,
BRIDGE,Colon Carcinoma,0.6753524483738522,0.2233500557473549,1617,common,False,real,single-gene-disease,,
BRIDGE,Alzheimer's Disease,0.6333879521923765,0.1771720370157516,1585,common,False,real,single-gene-disease,,
BRIDGE,Obesity,0.6258419607713426,0.1833608304667847,1575,common,False,real,single-gene-disease,,
BRIDGE,Malignant tumor of colon,0.6789173792295773,0.2123018677149445,1546,common,False,real,single-gene-disease,,
BRIDGE,Schizophrenia,0.6346691102708081,0.1810361123673904,1546,common,False,real,single-gene-disease,,
BRIDGE,Malignant neoplasm of ovary,0.6700966615981409,0.2179009298012747,1538,common,False,real,single-gene-disease,,
BRIDGE,Glioblastoma,0.669841727013386,0.2120708753219806,1512,common,False,real,single-gene-disease,,
BRIDGE,leukemia,0.6884605541314336,0.206862744431977,1472,common,False,real,single-gene-disease,,
BRIDGE,Pancreatic carcinoma,0.6769917203078789,0.2149068545800017,1448,common,False,real,single-gene-disease,,
BRIDGE,Malignant neoplasm of pancreas,0.6702403250739564,0.2035157999375731,1433,common,False,real,single-gene-disease,,
BRIDGE,Squamous cell carcinoma,0.6883630108252304,0.229311562610107,1430,common,False,real,single-gene-disease,,
BRIDGE,Neuroblastoma,0.6411063683331774,0.1620941184054753,1369,common,False,real,single-gene-disease,,
BRIDGE,Rheumatoid Arthritis,0.6771448240718093,0.2129715845267307,1337,common,False,real,single-gene-disease,,
BRIDGE,Central neuroblastoma,0.6360545712908829,0.1555818723324709,1336,common,False,real,single-gene-disease,,
BRIDGE,Adenocarcinoma,0.6868694763507425,0.2203042576596588,1335,common,False,real,single-gene-disease,,
BRIDGE,"Leukemia, Myelocytic, Acute",0.6732619363562341,0.1735440143594975,1305,common,False,real,single-gene-disease,,
BRIDGE,Prostatic Neoplasms,0.6860332093178729,0.1862045027055772,1293,common,False,real,single-gene-disease,,
BRIDGE,"Diabetes Mellitus, Non-Insulin-Dependent",0.6258236343312834,0.1524121748219349,1289,common,False,real,single-gene-disease,,
BRIDGE,Diabetes Mellitus,0.6475831011027864,0.1581550041139987,1171,common,False,real,single-gene-disease,,
scGPT,Malignant neoplasm of breast,0.6730109242775628,0.4421566907461005,3895,common,False,real,single-gene-disease,,
scGPT,Breast Carcinoma,0.6743206567197773,0.4353866582059607,3811,common,False,real,single-gene-disease,,
scGPT,Carcinogenesis,0.6741748595505618,0.3719426199295899,3140,common,False,real,single-gene-disease,,
scGPT,Neoplasm Metastasis,0.7140129005483138,0.4168026361614002,2968,common,False,real,single-gene-disease,,
scGPT,Liver carcinoma,0.6840143100918793,0.3379198348930259,2641,common,False,real,single-gene-disease,,
scGPT,Colorectal Cancer,0.6502785223587015,0.295026544661715,2550,common,False,real,single-gene-disease,,
scGPT,Malignant neoplasm of prostate,0.6804239567614404,0.3278410932404902,2502,common,False,real,single-gene-disease,,
scGPT,Prostate carcinoma,0.6757798609068439,0.304019038445983,2404,common,False,real,single-gene-disease,,
scGPT,Colorectal Carcinoma,0.666431019304077,0.2778032047068263,2240,common,False,real,single-gene-disease,,
scGPT,Intellectual Disability,0.6279466311781341,0.2253657928537317,2207,common,False,real,single-gene-disease,,
scGPT,Carcinoma of lung,0.660190067502573,0.2433665772016118,1880,common,False,real,single-gene-disease,,
scGPT,Mammary Neoplasms,0.6948800879181494,0.2630312829301937,1880,common,False,real,single-gene-disease,,
scGPT,melanoma,0.6629943293802678,0.2381582017888818,1880,common,False,real,single-gene-disease,,
scGPT,Malignant neoplasm of lung,0.670070169651553,0.254648248749325,1871,common,False,real,single-gene-disease,,
scGPT,Malignant neoplasm of stomach,0.66697731312935,0.2447959601034964,1786,common,False,real,single-gene-disease,,
scGPT,Stomach Carcinoma,0.6634061228850299,0.2430543606842163,1749,common,False,real,single-gene-disease,,
scGPT,Primary malignant neoplasm of lung,0.6564205410457765,0.2317504891594569,1739,common,False,real,single-gene-disease,,
scGPT,Glioma,0.6766531362307153,0.23250413202304,1693,common,False,real,single-gene-disease,,
scGPT,Ovarian Carcinoma,0.679150324652996,0.2272539230327387,1649,common,False,real,single-gene-disease,,
scGPT,Non-Small Cell Lung Carcinoma,0.6682663918324194,0.2268479616289624,1631,common,False,real,single-gene-disease,,
scGPT,Tumor Progression,0.7004645569468246,0.2360710534105381,1626,common,False,real,single-gene-disease,,
scGPT,Colon Carcinoma,0.6791410753580988,0.2263573478352007,1617,common,False,real,single-gene-disease,,
scGPT,Alzheimer's Disease,0.6498602285123114,0.1892158148136691,1585,common,False,real,single-gene-disease,,
scGPT,Obesity,0.6455275875882498,0.1996328830239709,1575,common,False,real,single-gene-disease,,
scGPT,Malignant tumor of colon,0.6815329933380341,0.2178699210839031,1546,common,False,real,single-gene-disease,,
scGPT,Schizophrenia,0.6606459608506644,0.2011016255819291,1546,common,False,real,single-gene-disease,,
scGPT,Malignant neoplasm of ovary,0.6763696878803521,0.2155698437913549,1538,common,False,real,single-gene-disease,,
scGPT,Glioblastoma,0.6547446338152944,0.2106444244705345,1512,common,False,real,single-gene-disease,,
scGPT,leukemia,0.6809053844297224,0.2014263709970369,1472,common,False,real,single-gene-disease,,
scGPT,Pancreatic carcinoma,0.6726479486142242,0.1997164592162346,1448,common,False,real,single-gene-disease,,
scGPT,Malignant neoplasm of pancreas,0.6581873122855754,0.1919489070576542,1433,common,False,real,single-gene-disease,,
scGPT,Squamous cell carcinoma,0.6841422544788442,0.2302976798881365,1430,common,False,real,single-gene-disease,,
scGPT,Neuroblastoma,0.6539036834716165,0.1734466487961011,1369,common,False,real,single-gene-disease,,
scGPT,Rheumatoid Arthritis,0.6927164394164627,0.2235979412153741,1337,common,False,real,single-gene-disease,,
scGPT,Central neuroblastoma,0.6406042114013863,0.1626289683394755,1336,common,False,real,single-gene-disease,,
scGPT,Adenocarcinoma,0.6818187881197605,0.2225615133528223,1335,common,False,real,single-gene-disease,,
scGPT,"Leukemia, Myelocytic, Acute",0.6848423070539276,0.1796917363663025,1305,common,False,real,single-gene-disease,,
scGPT,Prostatic Neoplasms,0.6870528361708975,0.1895584564063142,1293,common,False,real,single-gene-disease,,
scGPT,"Diabetes Mellitus, Non-Insulin-Dependent",0.6365053610593462,0.1620560606126512,1289,common,False,real,single-gene-disease,,
scGPT,Diabetes Mellitus,0.6556483682353992,0.1639135581078063,1171,common,False,real,single-gene-disease,,
Geneformer,Malignant neoplasm of breast,0.6784801953797286,0.4523931833532975,3895,common,False,real,single-gene-disease,,
Geneformer,Breast Carcinoma,0.6899264670375357,0.4584346885580388,3811,common,False,real,single-gene-disease,,
Geneformer,Carcinogenesis,0.6762817129463966,0.3869572197389739,3140,common,False,real,single-gene-disease,,
Geneformer,Neoplasm Metastasis,0.7204914365010475,0.4296977430812871,2968,common,False,real,single-gene-disease,,
Geneformer,Liver carcinoma,0.6935501893047128,0.3609809669196337,2641,common,False,real,single-gene-disease,,
Geneformer,Colorectal Cancer,0.6569039834261194,0.2966706803032714,2550,common,False,real,single-gene-disease,,
Geneformer,Malignant neoplasm of prostate,0.678836116476727,0.3258903891395291,2502,common,False,real,single-gene-disease,,
Geneformer,Prostate carcinoma,0.6690758915439966,0.3036727288644375,2404,common,False,real,single-gene-disease,,
Geneformer,Colorectal Carcinoma,0.6737913342301614,0.2862253109214265,2240,common,False,real,single-gene-disease,,
Geneformer,Intellectual Disability,0.6520578539057452,0.2606025001050221,2207,common,False,real,single-gene-disease,,
Geneformer,Carcinoma of lung,0.6631694761907966,0.2424236069699827,1880,common,False,real,single-gene-disease,,
Geneformer,Mammary Neoplasms,0.7038993919050726,0.278836136361031,1880,common,False,real,single-gene-disease,,
Geneformer,melanoma,0.6563920597870322,0.2505816591912198,1880,common,False,real,single-gene-disease,,
Geneformer,Malignant neoplasm of lung,0.6670874011782226,0.2523565375546243,1871,common,False,real,single-gene-disease,,
Geneformer,Malignant neoplasm of stomach,0.6647636331113431,0.241433070099726,1786,common,False,real,single-gene-disease,,
Geneformer,Stomach Carcinoma,0.6683970952523378,0.2460851862938087,1749,common,False,real,single-gene-disease,,
Geneformer,Primary malignant neoplasm of lung,0.6515422712437037,0.2281143672925026,1739,common,False,real,single-gene-disease,,
Geneformer,Glioma,0.6705030684205826,0.2439101791250521,1693,common,False,real,single-gene-disease,,
Geneformer,Ovarian Carcinoma,0.6802572454699941,0.2423865373775787,1649,common,False,real,single-gene-disease,,
Geneformer,Non-Small Cell Lung Carcinoma,0.6593458907529115,0.2169361576258924,1631,common,False,real,single-gene-disease,,
Geneformer,Tumor Progression,0.704533528366432,0.2506706731637704,1626,common,False,real,single-gene-disease,,
Geneformer,Colon Carcinoma,0.6835635264206693,0.2362626151566996,1617,common,False,real,single-gene-disease,,
Geneformer,Alzheimer's Disease,0.6344625102242849,0.1879086308066858,1585,common,False,real,single-gene-disease,,
Geneformer,Obesity,0.6324964014058712,0.2051295931000259,1575,common,False,real,single-gene-disease,,
Geneformer,Malignant tumor of colon,0.6870048528727026,0.2272156052606223,1546,common,False,real,single-gene-disease,,
Geneformer,Schizophrenia,0.6322538811326119,0.1877134224915607,1546,common,False,real,single-gene-disease,,
Geneformer,Malignant neoplasm of ovary,0.6834566589000864,0.2289910785261406,1538,common,False,real,single-gene-disease,,
Geneformer,Glioblastoma,0.6659614786774924,0.2158757089589796,1512,common,False,real,single-gene-disease,,
Geneformer,leukemia,0.6784357001964179,0.2092890635706142,1472,common,False,real,single-gene-disease,,
Geneformer,Pancreatic carcinoma,0.6690416820088134,0.2090059884501653,1448,common,False,real,single-gene-disease,,
Geneformer,Malignant neoplasm of pancreas,0.6653904425405603,0.2034446316305441,1433,common,False,real,single-gene-disease,,
Geneformer,Squamous cell carcinoma,0.669178169563607,0.2104505788734247,1430,common,False,real,single-gene-disease,,
Geneformer,Neuroblastoma,0.6402137008094329,0.1717313896445785,1369,common,False,real,single-gene-disease,,
Geneformer,Rheumatoid Arthritis,0.6920487322235962,0.2302379899880205,1337,common,False,real,single-gene-disease,,
Geneformer,Central neuroblastoma,0.646243650543714,0.169379475315133,1336,common,False,real,single-gene-disease,,
Geneformer,Adenocarcinoma,0.681960092507689,0.218157627624773,1335,common,False,real,single-gene-disease,,
Geneformer,"Leukemia, Myelocytic, Acute",0.6787746357662126,0.1924092059248465,1305,common,False,real,single-gene-disease,,
Geneformer,Prostatic Neoplasms,0.6521816153228406,0.1812161222786308,1293,common,False,real,single-gene-disease,,
Geneformer,"Diabetes Mellitus, Non-Insulin-Dependent",0.6247866533936544,0.1574758797559175,1289,common,False,real,single-gene-disease,,
Geneformer,Diabetes Mellitus,0.6261440900396409,0.1488732694709385,1171,common,False,real,single-gene-disease,,
BulkFormer_37M,Malignant neoplasm of breast,0.6428082010344157,0.4088770833432245,3895,common,False,real,single-gene-disease,,
BulkFormer_37M,Breast Carcinoma,0.6507388038753302,0.4091374298429158,3811,common,False,real,single-gene-disease,,
BulkFormer_37M,Carcinogenesis,0.6420365392184929,0.3333922336509198,3140,common,False,real,single-gene-disease,,
BulkFormer_37M,Neoplasm Metastasis,0.6861401414465005,0.3739930224183895,2968,common,False,real,single-gene-disease,,
BulkFormer_37M,Liver carcinoma,0.658498335776271,0.3169198324009964,2641,common,False,real,single-gene-disease,,
BulkFormer_37M,Colorectal Cancer,0.62691664948403,0.2671246720513758,2550,common,False,real,single-gene-disease,,
BulkFormer_37M,Malignant neoplasm of prostate,0.6636454759716749,0.3001347451242701,2502,common,False,real,single-gene-disease,,
BulkFormer_37M,Prostate carcinoma,0.6553380174697844,0.2855074247816618,2404,common,False,real,single-gene-disease,,
BulkFormer_37M,Colorectal Carcinoma,0.643628986332574,0.2558227941167689,2240,common,False,real,single-gene-disease,,
BulkFormer_37M,Intellectual Disability,0.6377737440616295,0.2365279430751155,2207,common,False,real,single-gene-disease,,
BulkFormer_37M,Carcinoma of lung,0.6476120586434908,0.221326993715223,1880,common,False,real,single-gene-disease,,
BulkFormer_37M,Mammary Neoplasms,0.6752158644499902,0.2520462968472057,1880,common,False,real,single-gene-disease,,
BulkFormer_37M,melanoma,0.6542668386463162,0.2289789033622151,1880,common,False,real,single-gene-disease,,
BulkFormer_37M,Malignant neoplasm of lung,0.6563255119069064,0.2290277289420672,1871,common,False,real,single-gene-disease,,
BulkFormer_37M,Malignant neoplasm of stomach,0.6672740050278602,0.2314910805084305,1786,common,False,real,single-gene-disease,,
BulkFormer_37M,Stomach Carcinoma,0.6644054087164704,0.2254561990727935,1749,common,False,real,single-gene-disease,,
BulkFormer_37M,Primary malignant neoplasm of lung,0.6555053401067927,0.2105700729685134,1739,common,False,real,single-gene-disease,,
BulkFormer_37M,Glioma,0.6661476147850794,0.2194934956506182,1693,common,False,real,single-gene-disease,,
BulkFormer_37M,Ovarian Carcinoma,0.6678284812413744,0.2131901686063144,1649,common,False,real,single-gene-disease,,
BulkFormer_37M,Non-Small Cell Lung Carcinoma,0.6658577267975416,0.2133994834559286,1631,common,False,real,single-gene-disease,,
BulkFormer_37M,Tumor Progression,0.6779733731786411,0.2182745670301509,1626,common,False,real,single-gene-disease,,
BulkFormer_37M,Colon Carcinoma,0.6613316075735189,0.2092796821300045,1617,common,False,real,single-gene-disease,,
BulkFormer_37M,Alzheimer's Disease,0.6289168726955003,0.1873374162268247,1585,common,False,real,single-gene-disease,,
BulkFormer_37M,Obesity,0.6287459741685257,0.1796045809458168,1575,common,False,real,single-gene-disease,,
BulkFormer_37M,Malignant tumor of colon,0.6672228266922542,0.2035449773032597,1546,common,False,real,single-gene-disease,,
BulkFormer_37M,Schizophrenia,0.6157232418074275,0.1652709390407351,1546,common,False,real,single-gene-disease,,
BulkFormer_37M,Malignant neoplasm of ovary,0.6730050760649159,0.2041794698648942,1538,common,False,real,single-gene-disease,,
BulkFormer_37M,Glioblastoma,0.6651594717934963,0.2005743634097723,1512,common,False,real,single-gene-disease,,
BulkFormer_37M,leukemia,0.6634324647113656,0.1813905526900154,1472,common,False,real,single-gene-disease,,
BulkFormer_37M,Pancreatic carcinoma,0.6642753854819939,0.1873803168215963,1448,common,False,real,single-gene-disease,,
BulkFormer_37M,Malignant neoplasm of pancreas,0.6654885999671726,0.1860881984252093,1433,common,False,real,single-gene-disease,,
BulkFormer_37M,Squamous cell carcinoma,0.6705038893330758,0.1986921227379345,1430,common,False,real,single-gene-disease,,
BulkFormer_37M,Neuroblastoma,0.6340201331320994,0.156751389099763,1369,common,False,real,single-gene-disease,,
BulkFormer_37M,Rheumatoid Arthritis,0.6609064651594247,0.1702727186267857,1337,common,False,real,single-gene-disease,,
BulkFormer_37M,Central neuroblastoma,0.629808831110135,0.1546249186462004,1336,common,False,real,single-gene-disease,,
BulkFormer_37M,Adenocarcinoma,0.6952989258993433,0.2088576856674071,1335,common,False,real,single-gene-disease,,
BulkFormer_37M,"Leukemia, Myelocytic, Acute",0.658719089335149,0.1640830986352115,1305,common,False,real,single-gene-disease,,
BulkFormer_37M,Prostatic Neoplasms,0.6804306944953412,0.1822058092767554,1293,common,False,real,single-gene-disease,,
BulkFormer_37M,"Diabetes Mellitus, Non-Insulin-Dependent",0.6335366834899149,0.1509588010309571,1289,common,False,real,single-gene-disease,,
BulkFormer_37M,Diabetes Mellitus,0.6542070805128889,0.1517337055169713,1171,common,False,real,single-gene-disease,,
BulkFormer_50M,Malignant neoplasm of breast,0.6472801661263521,0.4031684646777024,3895,common,False,real,single-gene-disease,,
BulkFormer_50M,Breast Carcinoma,0.6548346627471798,0.4051622902708733,3811,common,False,real,single-gene-disease,,
BulkFormer_50M,Carcinogenesis,0.6485869651515422,0.3319624168822752,3140,common,False,real,single-gene-disease,,
BulkFormer_50M,Neoplasm Metastasis,0.6837489312962153,0.3625316105410736,2968,common,False,real,single-gene-disease,,
BulkFormer_50M,Liver carcinoma,0.6708064298929336,0.3138391795968032,2641,common,False,real,single-gene-disease,,
BulkFormer_50M,Colorectal Cancer,0.6379090531221668,0.2729350131815015,2550,common,False,real,single-gene-disease,,
BulkFormer_50M,Malignant neoplasm of prostate,0.668447104328175,0.294698962610423,2502,common,False,real,single-gene-disease,,
BulkFormer_50M,Prostate carcinoma,0.6563979469957723,0.2747816355939675,2404,common,False,real,single-gene-disease,,
BulkFormer_50M,Colorectal Carcinoma,0.6562513801078518,0.2582066470646712,2240,common,False,real,single-gene-disease,,
BulkFormer_50M,Intellectual Disability,0.653236677324868,0.2531415593908114,2207,common,False,real,single-gene-disease,,
BulkFormer_50M,Carcinoma of lung,0.6554892086693888,0.2243347267308895,1880,common,False,real,single-gene-disease,,
BulkFormer_50M,Mammary Neoplasms,0.6766160929900916,0.2388426648364296,1880,common,False,real,single-gene-disease,,
BulkFormer_50M,melanoma,0.6559904749732614,0.2308476295223253,1880,common,False,real,single-gene-disease,,
BulkFormer_50M,Malignant neoplasm of lung,0.6662506742129833,0.2320391430894592,1871,common,False,real,single-gene-disease,,
BulkFormer_50M,Malignant neoplasm of stomach,0.6676423659865449,0.2212254903073617,1786,common,False,real,single-gene-disease,,
BulkFormer_50M,Stomach Carcinoma,0.6643316525973179,0.2141970869975918,1749,common,False,real,single-gene-disease,,
BulkFormer_50M,Primary malignant neoplasm of lung,0.6647739268712175,0.2164851034602535,1739,common,False,real,single-gene-disease,,
BulkFormer_50M,Glioma,0.6725648148152408,0.2233997964373762,1693,common,False,real,single-gene-disease,,
BulkFormer_50M,Ovarian Carcinoma,0.6707769750490807,0.2051190993033836,1649,common,False,real,single-gene-disease,,
BulkFormer_50M,Non-Small Cell Lung Carcinoma,0.6662822443861143,0.2098405328808694,1631,common,False,real,single-gene-disease,,
BulkFormer_50M,Tumor Progression,0.6809469512640268,0.2171296462648185,1626,common,False,real,single-gene-disease,,
BulkFormer_50M,Colon Carcinoma,0.6668894735594586,0.2035309119574092,1617,common,False,real,single-gene-disease,,
BulkFormer_50M,Alzheimer's Disease,0.635837151171276,0.1885166910320125,1585,common,False,real,single-gene-disease,,
BulkFormer_50M,Obesity,0.6180236459791912,0.172841281230731,1575,common,False,real,single-gene-disease,,
BulkFormer_50M,Malignant tumor of colon,0.6666571363847105,0.1960095211279418,1546,common,False,real,single-gene-disease,,
BulkFormer_50M,Schizophrenia,0.6197793563732382,0.1654349818729886,1546,common,False,real,single-gene-disease,,
BulkFormer_50M,Malignant neoplasm of ovary,0.670971978064098,0.1937284777998602,1538,common,False,real,single-gene-disease,,
BulkFormer_50M,Glioblastoma,0.6643158876453807,0.1957173960838403,1512,common,False,real,single-gene-disease,,
BulkFormer_50M,leukemia,0.6678507744357147,0.1872285373128491,1472,common,False,real,single-gene-disease,,
BulkFormer_50M,Pancreatic carcinoma,0.6711534880441042,0.1834228815998455,1448,common,False,real,single-gene-disease,,
BulkFormer_50M,Malignant neoplasm of pancreas,0.6675077395199699,0.1814983440218544,1433,common,False,real,single-gene-disease,,
BulkFormer_50M,Squamous cell carcinoma,0.6687324734493106,0.1911287923430795,1430,common,False,real,single-gene-disease,,
BulkFormer_50M,Neuroblastoma,0.6366981634500539,0.1586192550764565,1369,common,False,real,single-gene-disease,,
BulkFormer_50M,Rheumatoid Arthritis,0.658373973278675,0.1693534980129183,1337,common,False,real,single-gene-disease,,
BulkFormer_50M,Central neuroblastoma,0.6313539656818524,0.1555098725801789,1336,common,False,real,single-gene-disease,,
BulkFormer_50M,Adenocarcinoma,0.6910633701508032,0.1952151037705129,1335,common,False,real,single-gene-disease,,
BulkFormer_50M,"Leukemia, Myelocytic, Acute",0.662380704509266,0.1691270317965136,1305,common,False,real,single-gene-disease,,
BulkFormer_50M,Prostatic Neoplasms,0.674413879590212,0.1779738144933551,1293,common,False,real,single-gene-disease,,
BulkFormer_50M,"Diabetes Mellitus, Non-Insulin-Dependent",0.6257152877931851,0.143595611410547,1289,common,False,real,single-gene-disease,,
BulkFormer_50M,Diabetes Mellitus,0.6608404554571468,0.1476947182361704,1171,common,False,real,single-gene-disease,,
BulkFormer_93M,Malignant neoplasm of breast,0.6531195455396265,0.4114491304896521,3895,common,False,real,single-gene-disease,,
BulkFormer_93M,Breast Carcinoma,0.662734893428125,0.4124726875421701,3811,common,False,real,single-gene-disease,,
BulkFormer_93M,Carcinogenesis,0.6467734509187362,0.3258860500948036,3140,common,False,real,single-gene-disease,,
BulkFormer_93M,Neoplasm Metastasis,0.6898710772627384,0.3641943522870767,2968,common,False,real,single-gene-disease,,
BulkFormer_93M,Liver carcinoma,0.667109081923012,0.3115624131698915,2641,common,False,real,single-gene-disease,,
BulkFormer_93M,Colorectal Cancer,0.6390310465698548,0.2682752304263319,2550,common,False,real,single-gene-disease,,
BulkFormer_93M,Malignant neoplasm of prostate,0.6734954513529658,0.2970105679355755,2502,common,False,real,single-gene-disease,,
BulkFormer_93M,Prostate carcinoma,0.6647061131623196,0.2837327693522114,2404,common,False,real,single-gene-disease,,
BulkFormer_93M,Colorectal Carcinoma,0.6540698109397518,0.2536899125197394,2240,common,False,real,single-gene-disease,,
BulkFormer_93M,Intellectual Disability,0.6346551402461833,0.2298607798389752,2207,common,False,real,single-gene-disease,,
BulkFormer_93M,Carcinoma of lung,0.6544794868862716,0.221114143732374,1880,common,False,real,single-gene-disease,,
BulkFormer_93M,Mammary Neoplasms,0.6861369996165774,0.2492090033506737,1880,common,False,real,single-gene-disease,,
BulkFormer_93M,melanoma,0.6571276049199185,0.2218971969099955,1880,common,False,real,single-gene-disease,,
BulkFormer_93M,Malignant neoplasm of lung,0.6659928300929248,0.2314997795182885,1871,common,False,real,single-gene-disease,,
BulkFormer_93M,Malignant neoplasm of stomach,0.6675153033101399,0.2253092645746728,1786,common,False,real,single-gene-disease,,
BulkFormer_93M,Stomach Carcinoma,0.6621144515163547,0.216603579614531,1749,common,False,real,single-gene-disease,,
BulkFormer_93M,Primary malignant neoplasm of lung,0.6629548298745715,0.2141980830946238,1739,common,False,real,single-gene-disease,,
BulkFormer_93M,Glioma,0.678402158735656,0.2114143138062683,1693,common,False,real,single-gene-disease,,
BulkFormer_93M,Ovarian Carcinoma,0.674985961962933,0.2094132376531255,1649,common,False,real,single-gene-disease,,
