model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
BulkFormer_127M,5_cancer,20260725,1,0.9857886474427828,0.9976470588235294,0.9816712109945193
BulkFormer_127M,5_cancer,20260725,2,0.9995290377652842,0.9961089494163424,0.9614841197421482
BulkFormer_127M,5_cancer,20260725,3,0.9994418830380976,0.9960722702278083,0.9615384615384616
BulkFormer_127M,5_cancer,20260725,4,0.9992465340566606,0.995260663507109,0.9666716897729556
BulkFormer_127M,5_cancer,20260725,5,0.985394588197321,0.9953271028037384,0.9639571789768142
