model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
BulkFormer_127M,5_cancer,20260723,1,0.999759775790738,0.9968553459119497,0.9737888696116375
BulkFormer_127M,5_cancer,20260723,2,0.9878745805854449,0.9953703703703703,0.9552238805970149
BulkFormer_127M,5_cancer,20260723,3,0.9999447437491367,0.997639653815893,0.9816687387760741
BulkFormer_127M,5_cancer,20260723,4,0.9890208197787899,0.9937106918238994,0.9623725872912601
BulkFormer_127M,5_cancer,20260723,5,0.9992830513335245,0.9952904238618524,0.9454545454545454
