index,model,panel,gene_symbol,mean,std
3465,BulkFormer_127M,2_cancer,DPYSL5,0.0009717602573447532,0.0016826533866413963
3271,BulkFormer_127M,2_cancer,DLG2,0.0009709965197257,0.001681815306137468
8379,BulkFormer_127M,2_cancer,NR0B2,0.0009662168699079666,0.0016735367098107664
7572,BulkFormer_127M,2_cancer,MRGBP,0.000965986645065658,0.0015538122889994053
12101,BulkFormer_127M,2_cancer,SPC24,0.0009644302955658667,0.0016704422722787504
6305,BulkFormer_127M,2_cancer,KIF11,0.0009638226204690634,0.0013900451488275294
4348,BulkFormer_127M,2_cancer,FGF10,0.0009637954895733333,0.0015754138645590228
11833,BulkFormer_127M,2_cancer,SMAD6,0.0009613828279609334,0.0016651639035525857
9267,BulkFormer_127M,2_cancer,PIMREG,0.0009596564726012001,0.0016621737683576087
4922,BulkFormer_127M,2_cancer,GMFG,0.0009580316070791385,0.0015653338284829545
3615,BulkFormer_127M,2_cancer,ECT2,0.0009534463738945334,0.0015062647612492446
14298,BulkFormer_127M,2_cancer,XRCC2,0.0009531635917468165,0.001627950917425267
8090,BulkFormer_127M,2_cancer,NEIL3,0.0009518271062857688,0.0016040578330469599
12453,BulkFormer_127M,2_cancer,SUSD2,0.0009513244201419709,0.0016002625511644729
5465,BulkFormer_127M,2_cancer,HLF,0.0009486479415044334,0.0016431064331813069
10307,BulkFormer_127M,2_cancer,RASGRF1,0.0009484906134243332,0.0015301150390160641
8862,BulkFormer_127M,2_cancer,PBK,0.0009484854692210667,0.001642825022931694
7810,BulkFormer_127M,2_cancer,MYCT1,0.0009463163030350991,0.0016383656296968523
4428,BulkFormer_127M,2_cancer,FLI1,0.0009436602715826666,0.0016344675354654236
4123,BulkFormer_127M,2_cancer,FAM162B,0.0009418813034879611,0.0015821003190013094
10236,BulkFormer_127M,2_cancer,RAD54L,0.0009407533282635,0.0013256086146002473
