model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
BulkFormer_127M,2_cancer,20260725,1,0.9973670352817272,0.997624703087886,0.9976303317535544
BulkFormer_127M,2_cancer,20260725,2,1.0,1.0,1.0
BulkFormer_127M,2_cancer,20260725,3,0.9997804128238911,0.9951690821256038,0.9748572683355292
BulkFormer_127M,2_cancer,20260725,4,1.0,0.9976470588235294,0.9772727272727273
BulkFormer_127M,2_cancer,20260725,5,0.9990610328638497,0.9929411764705882,0.9753051643192487
