model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
BulkFormer_127M,5_cancer,20260724,1,0.9954505686789151,0.9952755905511811,0.9738282714660667
BulkFormer_127M,5_cancer,20260724,2,0.9991635637580272,0.9945440374123149,0.947493389455507
BulkFormer_127M,5_cancer,20260724,3,0.9995005257623554,0.997639653815893,0.975
BulkFormer_127M,5_cancer,20260724,4,0.9924720738222438,0.9976580796252927,0.9741379310344828
BulkFormer_127M,5_cancer,20260724,5,0.9992300500467469,0.9952978056426333,0.9713331133476324
