model,panel,mask_seed,fold,auroc,f1,balanced_accuracy
BulkFormer_127M,2_cancer,20260724,1,0.9993597951344431,0.9953051643192489,0.9749253094323518
BulkFormer_127M,2_cancer,20260724,2,0.9997958767095326,0.9976580796252927,0.9782608695652174
BulkFormer_127M,2_cancer,20260724,3,1.0,1.0,1.0
BulkFormer_127M,2_cancer,20260724,4,0.9978041282389107,0.9975786924939467,0.9975845410628019
BulkFormer_127M,2_cancer,20260724,5,1.0,0.9976019184652278,0.9976076555023923
