index,model,panel,gene_symbol,mean,std
20603,BRIDGE,5_cancer,IST1,4.5928784635277186e-07,7.95509885181889e-07
21959,BRIDGE,5_cancer,MGP,4.5813406994345577e-07,7.534033526755765e-07
15066,BRIDGE,5_cancer,ALDOC,4.5704079941678437e-07,7.916178857217667e-07
22230,BRIDGE,5_cancer,MRPS17,4.557613065119763e-07,7.894017390027151e-07
28264,BRIDGE,5_cancer,TUBB2A,4.551087702928582e-07,7.882715131174237e-07
20256,BRIDGE,5_cancer,HUNK,4.5453890990892777e-07,7.872844859792354e-07
28661,BRIDGE,5_cancer,VPS33A,4.5413599998129615e-07,7.865866255135657e-07
24394,BRIDGE,5_cancer,PRLH,4.536866255177748e-07,7.858082861112606e-07
25188,BRIDGE,5_cancer,RIPOR3,4.535581478689322e-07,7.855857562958282e-07
16090,BRIDGE,5_cancer,C8G,4.535420437502388e-07,7.855578631440403e-07
21846,BRIDGE,5_cancer,MED16,4.53477736508737e-07,7.854464797344645e-07
24352,BRIDGE,5_cancer,PRG3,4.5175438664867856e-07,7.824615502176266e-07
27753,BRIDGE,5_cancer,TMEM37,4.513713091705685e-07,7.817980405623045e-07
27120,BRIDGE,5_cancer,SYTL3,4.511346881992245e-07,7.813882010168763e-07
15771,BRIDGE,5_cancer,BABAM1,4.503803660424657e-07,7.800816767170194e-07
21479,BRIDGE,5_cancer,LSM14A,4.4974768402011124e-07,7.78985839309266e-07
20596,BRIDGE,5_cancer,ISL1,4.491805296272072e-07,7.780034990850203e-07
21383,BRIDGE,5_cancer,LRP1B,4.4874458478186714e-07,7.772484204611926e-07
25816,BRIDGE,5_cancer,SERPINA6,4.484595700907582e-07,7.767547605376893e-07
26651,BRIDGE,5_cancer,SPAG1,4.4774430093842054e-07,7.755158780237585e-07
26027,BRIDGE,5_cancer,SIX4,4.4711641408565484e-07,7.744283460943589e-07
18626,BRIDGE,5_cancer,EXOSC7,4.452432593495634e-07,7.711839469210104e-07
22046,BRIDGE,5_cancer,MMADHC,4.450165041268959e-07,7.707911953544687e-07
25475,BRIDGE,5_cancer,RTL3,4.449922718162681e-07,3.867119017079481e-07
20329,BRIDGE,5_cancer,IFT46,4.438354017593003e-07,7.687454660448532e-07
26274,BRIDGE,5_cancer,SLC39A10,4.432630328380457e-07,7.677540939903498e-07
21028,BRIDGE,5_cancer,KNDC1,4.42476289691872e-07,7.663914148908873e-07
20431,BRIDGE,5_cancer,IL2RA,4.423699918037052e-07,7.662073015478452e-07
26715,BRIDGE,5_cancer,SPINK1,4.423004692870685e-07,7.660868850155448e-07
25263,BRIDGE,5_cancer,RNF19B,4.4038018329611775e-07,7.627608521153711e-07
18558,BRIDGE,5_cancer,ESR1,4.3840065656232485e-07,7.593322112375009e-07
21131,BRIDGE,5_cancer,LAMP2,4.3683299441895375e-07,7.566169407560797e-07
21509,BRIDGE,5_cancer,LUC7L2,4.365880535746821e-07,7.561926907688787e-07
21369,BRIDGE,5_cancer,LRFN5,4.359523628716597e-07,7.550916421734184e-07
17275,BRIDGE,5_cancer,CPLX1,4.3591062650239026e-07,7.550193526613204e-07
19885,BRIDGE,5_cancer,HAGH,4.3356524564658476e-07,7.509570338559658e-07
20267,BRIDGE,5_cancer,HYLS1,4.3327860856324727e-07,7.504605638625168e-07
25668,BRIDGE,5_cancer,SCRG1,4.275806806603095e-07,7.405914632385393e-07
27839,BRIDGE,5_cancer,TNF,4.2387430437681996e-07,3.6713043203629627e-07
28953,BRIDGE,5_cancer,ZBTB22,4.176125107770785e-07,7.233260865423053e-07
18928,BRIDGE,5_cancer,FGD3,4.140465920363612e-07,7.17149734107721e-07
21817,BRIDGE,5_cancer,MDFIC,4.0302428784799523e-07,6.980585432369917e-07
21546,BRIDGE,5_cancer,LYRM4,4.0241504399199966e-07,6.970033019242083e-07
27689,BRIDGE,5_cancer,TMEM190,3.9375260467218524e-07,3.941307513572833e-07
17179,BRIDGE,5_cancer,COLEC11,3.924178574920687e-07,2.4450780626536133e-07
28248,BRIDGE,5_cancer,TTLL9,3.911146982987567e-07,3.442841942369703e-07
21356,BRIDGE,5_cancer,LPXN,3.76420449571979e-07,5.044620997637249e-07
15687,BRIDGE,5_cancer,ATP8B4,3.650670645903197e-07,6.323147040404627e-07
23587,BRIDGE,5_cancer,PDE6H,3.6437565946187305e-07,2.608713334072551e-07
26351,BRIDGE,5_cancer,SLC6A7,3.571010009479722e-07,3.855349745994392e-07
21188,BRIDGE,5_cancer,LDHC,3.555997109898237e-07,6.159167665911835e-07
20770,BRIDGE,5_cancer,KCNG1,3.5214547498258806e-07,6.099338543253176e-07
