espresso_auroc,espresso_auprc,raw_auroc,raw_auprc,delta_auroc,delta_auprc
0.7482634730538923,0.32377362152038763,0.7568862275449103,0.31687871322931754,-0.008622754491018014,0.00689490829107009
0.6831137724550899,0.2852475356770257,0.6934131736526946,0.2909761490319524,-0.010299401197604752,-0.005728613354926693
0.7137724550898203,0.41602457590893704,0.7185628742514969,0.409480808047475,-0.004790419161676551,0.0065437678614620465
0.6799999999999999,0.24931754450386615,0.6898203592814371,0.26774329716141837,-0.009820359281437208,-0.018425752657552225
0.6071856287425149,0.25973576862179715,0.6220359281437126,0.2371048839151656,-0.014850299401197642,0.02263088470663155
0.7789221556886227,0.4404779880554123,0.7980838323353293,0.3999941098888833,-0.01916167664670665,0.040483878166528986
0.6922155688622754,0.25080624668758145,0.6960479041916168,0.2247571431985923,-0.003832335329341352,0.026049103488989145
0.7118562874251497,0.3205336790470421,0.7173652694610778,0.3374712773554386,-0.0055089820359280894,-0.016937598308396473
0.6847904191616766,0.20268821074292576,0.6943712574850299,0.2089476594218661,-0.009580838323353325,-0.006259448678940349
0.6704191616766468,0.2849861647525578,0.6768862275449103,0.29349172485297026,-0.006467065868263511,-0.00850556010041248
0.8002395209580838,0.46018792894606025,0.8011976047904191,0.5023251206472381,-0.0009580838323353102,-0.042137191701177856
0.6095808383233534,0.22199473579888915,0.6249101796407185,0.22382112002860782,-0.015329341317365075,-0.001826384229718675
0.6907784431137725,0.3006297735560894,0.7061077844311379,0.3054180453962962,-0.015329341317365408,-0.004788271840206804
0.6102994011976048,0.25128292365272153,0.6225149700598802,0.2268860903305898,-0.012215568862275372,0.024396833322131745
0.6467065868263473,0.25083857439283647,0.6534131736526947,0.22797866020008667,-0.006706586826347394,0.022859914192749797
0.707305389221557,0.32664899558913013,0.7132934131736527,0.3110736668570924,-0.0059880239520957446,0.015575328732037708
0.6641916167664671,0.203995671907702,0.6615568862275449,0.20633438896829517,0.0026347305389221587,-0.0023387170605931873
0.7293413173652694,0.2838917047252631,0.7360479041916167,0.2849482619770081,-0.006706586826347283,-0.0010565572517450272
0.7396407185628743,0.31573211898492987,0.7623952095808384,0.31146399990713436,-0.022754491017964118,0.004268119077795507
0.70562874251497,0.30596960243037,0.7087425149700599,0.2748164226330504,-0.003113772455089925,0.03115317979731963
0.6359281437125748,0.24932886097873072,0.6641916167664671,0.24059690471514025,-0.02826347305389232,0.008731956263590468
0.5259880239520958,0.18968427395831564,0.5276646706586826,0.17003611972443783,-0.0016766467065868484,0.019648154233877807
0.694131736526946,0.2710777823009962,0.6809580838323352,0.2628819308201599,0.013173652694610793,0.008195851480836291
0.6651497005988024,0.3237786908790318,0.6682634730538922,0.27917676081663495,-0.003113772455089814,0.04460193006239688
0.7470658682634731,0.487036259244231,0.7497005988023953,0.5087742680766315,-0.0026347305389221587,-0.021738008832400513
0.7662275449101796,0.38434251146032,0.7652694610778444,0.37280387434779594,0.0009580838323351992,0.011538637112524064
0.6972455089820361,0.3140245859726433,0.7037125748502995,0.3173958133375128,-0.0064670658682634,-0.0033712273648695
0.7144910179640719,0.39228762575028425,0.7264670658682635,0.3927433771688951,-0.0119760479041916,-0.00045575141861087243
0.7087425149700599,0.25391550889474035,0.7188023952095808,0.2700150622291829,-0.010059880239520869,-0.016099553334442573
0.6802395209580838,0.20895266486513056,0.6685029940119761,0.1993178044304735,0.011736526946107717,0.009634860434657055
0.7767664670658683,0.41211494322567227,0.7853892215568862,0.39920977121666046,-0.008622754491017903,0.012905172009011812
0.6191616766467066,0.21672119230814635,0.6390419161676647,0.22697730695284066,-0.019880239520958076,-0.010256114644694309
0.671377245508982,0.31425475139974646,0.6637125748502994,0.32127813414000994,0.007664670658682593,-0.007023382740263484
0.6361676646706587,0.2292450209145645,0.6505389221556886,0.24789677203220023,-0.014371257485029987,-0.01865175111763573
0.6390419161676646,0.27867439798414584,0.6421556886227544,0.2727407946207659,-0.003113772455089814,0.005933603363379947
0.7044311377245509,0.34887083964013776,0.7161676646706587,0.36315982808412933,-0.011736526946107828,-0.014288988443991568
0.7089820359281438,0.3252814711994295,0.7183233532934131,0.28251380433606377,-0.00934131736526933,0.04276766686336575
0.5944910179640719,0.20594122480619534,0.6067065868263473,0.18325644125615165,-0.012215568862275372,0.02268478355004369
0.6605988023952095,0.3002045701953393,0.6694610778443113,0.3145396414361179,-0.008862275449101786,-0.014335071240778596
0.7113772455089821,0.36792708057632795,0.709940119760479,0.3021759301474537,0.0014371257485030764,0.06575115042887425
0.7992814371257485,0.43873892610773885,0.8122155688622755,0.4299858722858331,-0.012934131736527021,0.00875305382190572
0.6811976047904191,0.27660570178312965,0.6898203592814371,0.3019146169668609,-0.008622754491018014,-0.02530891518373124
0.6258682634730539,0.2276922665192643,0.6289820359281436,0.2504753054247384,-0.003113772455089703,-0.02278303890547409
0.670179640718563,0.24622387245429303,0.68,0.25705493572143046,-0.009820359281437097,-0.010831063267137425
0.6548502994011975,0.2851104849261184,0.6603592814371257,0.2775075579225627,-0.0055089820359282005,0.007602927003555693
0.7221556886227545,0.2980641402070417,0.7465868263473054,0.28555652963108746,-0.024431137724550966,0.012507610575954231
0.6507784431137724,0.35430402720942655,0.64,0.3305175842509119,0.010778443113772407,0.023786442958514675
0.6330538922155688,0.2712900865992158,0.6368862275449102,0.2256326246562262,-0.003832335329341352,0.045657461942989586
0.6816766467065869,0.26728088630931157,0.6835928143712575,0.2812613844589955,-0.0019161676646706205,-0.01398049814968394
0.6823952095808383,0.22928385673735757,0.6970059880239521,0.23960785480379376,-0.014610778443113759,-0.01032399806643619
0.6675449101796408,0.294828840641403,0.6926946107784431,0.2611739559610634,-0.025149700598802283,0.033654884680339614
0.721437125748503,0.3604185928325736,0.7087425149700599,0.3216272631390902,0.012694610778443138,0.03879132969348342
0.6158083832335329,0.2791367181678379,0.6251497005988025,0.26328971487619507,-0.009341317365269552,0.015847003291642847
0.7149700598802397,0.36823705255117295,0.7348502994011976,0.3447343529162271,-0.019880239520957965,0.023502699634945834
0.6239520958083833,0.2687312443536399,0.6323353293413174,0.276954917303319,-0.008383233532934131,-0.008223672949679128
0.8095808383233534,0.5513701562382972,0.8182035928143713,0.5703337024652579,-0.008622754491017903,-0.018963546226960726
0.6850299401197605,0.28303532938352516,0.6994011976047904,0.23736887425224193,-0.014371257485029876,0.04566645513128323
0.7983233532934131,0.3392774959121049,0.7964071856287426,0.37207609866021013,0.0019161676646705095,-0.032798602748105254
0.6725748502994013,0.3343592843973564,0.6840718562874252,0.3019546944432612,-0.011497005988023834,0.03240458995409523
0.7293413173652695,0.3200871774185134,0.7511377245508982,0.3144951482174825,-0.021796407185628697,0.0055920292010309125
0.6780838323353293,0.28755312815373824,0.7140119760479042,0.3305354291831488,-0.03592814371257491,-0.042982301029410586
0.619880239520958,0.30110901079145547,0.6299401197604791,0.2367562120780618,-0.01005988023952109,0.06435279871339367
0.644311377245509,0.26642048749697034,0.6574850299401197,0.25745355954908083,-0.013173652694610682,0.008966927947889503
0.6522155688622755,0.23465820667655357,0.6641916167664671,0.2105370643340971,-0.0119760479041916,0.024121142342456464
0.6979640718562874,0.22160247809345637,0.6881437125748503,0.21403588881106622,0.009820359281437097,0.0075665892823901515
0.7396407185628743,0.2840942968126098,0.7439520958083833,0.28302131232045025,-0.004311377245509007,0.0010729844921595344
0.715688622754491,0.3514543551272021,0.7089820359281437,0.3446755015680538,0.006706586826347283,0.006778853559148257
0.7829940119760479,0.42664190582270445,0.7882634730538922,0.3558613031941989,-0.005269461077844317,0.07078060262850555
0.7065868263473054,0.39790661011243206,0.6948502994011977,0.4267927173314445,0.011736526946107717,-0.02888610721901247
0.5154491017964072,0.14619531919892254,0.5262275449101796,0.16099099355470242,-0.010778443113772407,-0.014795674355779886
0.7161676646706587,0.3044492103252963,0.7338922155688624,0.28522072585287567,-0.017724550898203684,0.01922848447242065
0.718562874251497,0.37963845404481444,0.738682634730539,0.4033734376579304,-0.02011976047904196,-0.023734983613115934
0.747065868263473,0.3135302395318608,0.7554491017964071,0.3363209868973259,-0.008383233532934131,-0.022790747365465103
0.7779640718562875,0.5182558774564251,0.7911377245508981,0.5094320793876858,-0.013173652694610682,0.008823798068739341
0.7240718562874251,0.29260097327469553,0.7353293413173653,0.29006907733023907,-0.011257485029940173,0.0025318959444564637
0.7061077844311378,0.27614783931247405,0.7159281437125748,0.285701613028029,-0.009820359281437097,-0.009553773715554936
0.6301796407185628,0.21338623235432397,0.6435928143712575,0.21828611900186323,-0.013413173652694677,-0.004899886647539264
0.6850299401197605,0.29491425062497306,0.6938922155688623,0.2870979231036222,-0.008862275449101786,0.007816327521350863
